time,thumb,index,middle,ring,little
0,-0.05,-0.0,-0.02,0.0,-0.05
1,-0.07,-0.01,0.01,0.05,-0.05
2,0.02,0.02,0.0,0.05,0.05
3,-0.06,-0.01,-0.01,0.03,-0.05
4,-0.11,-0.01,-0.03,-0.05,-0.08
5,-0.05,-0.06,-0.03,0.04,-0.0
6,0.02,0.01,-0.0,0.03,0.06
7,-0.05,-0.04,-0.0,-0.02,-0.07
8,-0.09,-0.02,-0.02,-0.04,-0.08
9,-0.08,0.02,-0.04,-0.02,-0.01
10,-0.02,0.01,-0.01,0.03,0.02
11,-0.07,-0.01,0.01,0.0,0.04
12,-0.12,-0.02,-0.03,-0.04,-0.08
13,-0.12,-0.01,-0.03,-0.01,-0.04
14,-0.01,-0.04,0.01,0.0,-0.01
15,-0.05,0.01,-0.01,0.04,0.05
16,-0.1,-0.01,-0.06,-0.04,-0.03
17,-0.08,-0.01,-0.03,-0.04,-0.06
18,-0.07,-0.03,-0.03,0.03,0.01
19,0.02,0.0,-0.02,-0.02,0.01
20,-0.06,0.04,-0.02,-0.07,-0.04
21,-0.12,-0.02,-0.03,-0.04,-0.05
22,-0.07,-0.07,-0.04,-0.05,-0.0
23,0.02,0.01,-0.02,0.03,0.02
24,-0.06,-0.04,-0.04,0.02,0.02
25,-0.12,-0.04,-0.05,-0.05,-0.09
26,-0.11,-0.03,-0.02,-0.03,-0.02
27,-0.01,-0.0,-0.0,0.01,0.04
28,-0.05,0.01,0.0,-0.02,0.01
29,-0.1,-0.03,-0.06,-0.05,-0.09
30,-0.12,-0.02,-0.01,-0.1,-0.06
31,-0.01,-0.01,-0.02,0.02,0.01
32,0.0,0.02,0.01,0.01,0.02
33,-0.08,-0.02,-0.04,-0.05,-0.05
34,-0.07,-0.02,-0.04,-0.05,-0.08
35,-0.06,0.01,-0.0,0.01,-0.03
36,-0.01,0.0,-0.02,-0.03,-0.0
37,-0.01,0.01,-0.04,-0.04,-0.05
38,-0.09,-0.06,-0.04,-0.04,-0.06
39,-0.08,-0.05,-0.05,-0.05,-0.05
40,0.02,-0.01,-0.02,0.0,0.03
41,-0.06,0.01,-0.02,0.01,-0.04
42,-0.12,-0.04,-0.06,-0.08,-0.1
43,-0.07,-0.03,-0.08,0.02,-0.0
44,-0.01,-0.01,-0.03,-0.0,0.0
45,-0.09,0.01,-0.05,-0.02,-0.0
46,-0.11,-0.04,-0.04,-0.06,-0.09
47,-0.08,-0.06,-0.04,-0.05,-0.08
48,-0.05,-0.03,-0.03,0.02,0.03
49,-0.02,0.01,-0.08,-0.02,0.04
50,-0.12,-0.04,-0.06,-0.03,-0.09
51,-0.09,-0.04,-0.05,-0.02,-0.12
52,-0.03,-0.02,-0.04,-0.03,0.01
53,-0.03,-0.01,-0.08,-0.08,-0.01
54,-0.06,-0.06,-0.07,-0.05,-0.05
55,-0.12,-0.04,-0.07,-0.06,-0.06
56,-0.05,-0.03,-0.05,-0.05,-0.02
57,-0.01,-0.02,-0.02,-0.05,0.01
58,-0.02,-0.04,-0.07,-0.14,-0.01
59,-0.11,-0.05,-0.06,-0.1,-0.11
60,-0.08,-0.03,-0.05,-0.05,-0.06
61,-0.0,-0.03,-0.04,-0.02,0.01
62,-0.0,0.0,-0.01,0.02,0.02
63,-0.11,-0.04,-0.08,-0.08,-0.11
64,-0.12,-0.05,-0.03,-0.03,-0.04
65,-0.03,-0.06,-0.02,-0.04,0.01
66,0.01,0.0,-0.03,0.01,-0.07
67,-0.11,-0.03,-0.08,-0.08,-0.1
68,-0.11,-0.04,-0.04,-0.08,-0.1
69,-0.07,-0.02,-0.02,-0.01,-0.03
70,-0.02,-0.07,-0.04,-0.04,-0.01
71,-0.07,-0.04,-0.09,-0.05,-0.06
72,-0.12,-0.04,-0.06,-0.06,-0.08
73,-0.12,-0.04,-0.06,-0.08,-0.05
74,0.01,-0.02,-0.05,-0.03,0.01
75,-0.05,0.01,-0.09,-0.05,-0.02
76,-0.12,-0.05,-0.07,-0.11,-0.11
77,-0.11,-0.01,-0.06,-0.06,-0.07
78,-0.02,-0.04,-0.04,-0.04,-0.01
79,-0.05,-0.01,-0.06,0.0,0.01
80,-0.14,-0.06,-0.07,-0.09,-0.11
81,-0.15,-0.04,-0.03,-0.03,-0.12
82,-0.05,-0.04,-0.04,-0.01,0.0
83,-0.07,-0.02,-0.02,-0.1,-0.01
84,-0.1,-0.04,-0.05,-0.06,-0.09
85,-0.11,-0.03,-0.06,-0.12,-0.09
86,-0.06,-0.03,-0.06,-0.04,-0.0
