time,thumb,index,middle,ring,little
0,-0.08,-0.03,-0.02,-0.02,-0.08
1,-0.05,-0.03,-0.04,-0.02,-0.06
2,-0.01,-0.0,-0.01,0.05,0.04
3,-0.0,-0.04,-0.01,0.01,0.03
4,-0.06,-0.04,-0.01,-0.03,-0.11
5,-0.08,-0.01,0.01,-0.01,-0.05
6,-0.04,-0.05,-0.06,-0.04,0.01
7,-0.03,0.01,0.02,-0.01,0.01
8,-0.04,-0.01,-0.02,-0.01,-0.05
9,-0.05,-0.04,-0.0,0.02,-0.05
10,-0.04,0.01,0.01,-0.0,-0.03
11,0.01,-0.01,-0.01,0.05,0.04
12,0.01,-0.02,-0.02,0.03,0.02
13,-0.07,-0.05,-0.03,-0.03,-0.09
14,-0.01,0.01,-0.05,-0.01,-0.01
15,0.03,-0.01,0.01,0.01,0.02
16,0.01,0.01,-0.05,-0.02,-0.01
17,-0.05,-0.01,-0.03,-0.02,-0.07
18,-0.08,-0.04,0.0,0.01,-0.02
19,-0.02,-0.0,0.03,0.05,-0.01
20,-0.02,-0.02,0.03,0.05,0.01
21,-0.06,-0.02,-0.0,-0.01,-0.07
22,-0.05,-0.05,-0.01,0.0,-0.09
23,0.01,0.02,-0.0,-0.01,-0.01
24,0.01,-0.01,-0.01,0.02,-0.01
25,-0.05,-0.05,0.03,-0.05,-0.03
26,-0.08,-0.03,-0.03,-0.04,-0.05
27,-0.04,-0.07,-0.05,-0.07,-0.11
28,0.02,0.0,0.01,0.04,0.02
29,0.01,-0.08,0.03,0.03,0.02
30,-0.07,-0.04,-0.04,-0.02,-0.08
31,-0.06,-0.01,-0.04,-0.01,-0.02
32,0.04,-0.01,0.01,-0.01,0.03
33,0.02,0.0,0.03,0.01,0.02
34,-0.08,-0.04,-0.02,-0.01,-0.08
35,-0.05,-0.06,-0.03,-0.01,-0.07
36,0.01,-0.02,0.01,-0.01,0.02
37,-0.05,-0.02,0.01,0.03,0.05
38,-0.06,-0.01,-0.01,-0.08,-0.05
39,-0.06,-0.01,-0.02,-0.01,-0.05
40,-0.04,-0.03,0.02,0.01,-0.01
41,0.02,-0.02,-0.0,0.01,0.02
42,-0.01,-0.02,-0.03,-0.01,0.01
43,-0.08,-0.04,-0.03,-0.01,-0.09
44,0.01,0.02,0.03,0.05,-0.01
45,0.03,0.0,-0.0,0.02,0.02
46,-0.04,-0.02,-0.02,0.0,0.01
47,-0.07,-0.05,-0.03,-0.02,-0.1
48,-0.03,-0.05,-0.03,-0.04,-0.07
49,0.01,-0.01,0.01,0.02,0.01
50,0.02,0.02,0.03,0.01,-0.01
51,-0.04,-0.04,-0.0,-0.06,-0.06
52,-0.05,-0.03,-0.02,-0.01,-0.06
53,-0.08,-0.06,0.01,0.05,-0.07
54,0.03,-0.01,0.01,-0.01,-0.0
55,-0.03,-0.06,-0.02,-0.02,-0.07
56,-0.1,-0.04,-0.02,-0.03,-0.09
57,-0.04,0.02,0.01,-0.01,-0.04
58,0.03,0.01,0.0,0.03,0.01
59,0.01,0.02,-0.06,-0.07,-0.02
60,-0.09,-0.03,-0.02,-0.03,-0.08
61,-0.08,-0.03,-0.02,-0.01,-0.03
62,0.01,-0.01,-0.0,0.04,0.01
63,0.01,-0.01,0.03,0.02,-0.0
64,-0.06,-0.03,-0.03,-0.04,-0.09
65,-0.04,-0.02,-0.03,0.01,-0.09
66,-0.03,-0.06,0.01,0.05,-0.04
67,0.02,0.01,-0.01,0.04,-0.01
68,0.01,0.01,0.01,-0.0,-0.06
69,-0.09,-0.04,-0.02,-0.0,-0.07
70,-0.05,0.02,-0.03,-0.01,-0.0
71,0.02,-0.0,-0.02,0.03,0.01
72,-0.04,0.01,0.02,0.03,-0.03
73,-0.09,-0.02,-0.04,-0.01,-0.11
74,-0.01,-0.03,0.01,-0.0,-0.04
75,0.01,-0.02,-0.0,0.03,-0.0
76,0.0,-0.06,-0.02,0.02,-0.01
77,-0.09,-0.03,-0.01,-0.02,-0.07
78,-0.07,-0.0,-0.0,-0.01,-0.08
79,-0.01,-0.02,-0.01,0.02,0.03
80,-0.01,-0.06,-0.01,0.02,0.04
81,-0.1,-0.02,-0.0,-0.01,-0.05
82,-0.05,-0.03,-0.01,-0.01,-0.05
83,-0.04,-0.04,-0.02,0.05,-0.02
84,0.02,-0.01,-0.0,0.02,0.03
85,-0.02,-0.03,-0.03,-0.01,-0.04
86,-0.08,-0.05,-0.02,-0.03,-0.09
87,-0.01,-0.04,-0.04,-0.01,-0.1
88,0.01,-0.01,-0.0,-0.01,0.03
89,-0.04,-0.03,-0.02,0.02,0.01
90,-0.06,-0.03,-0.03,-0.05,-0.1
91,-0.11,-0.0,-0.03,-0.01,-0.07
92,0.02,-0.02,-0.0,0.02,0.03
93,-0.03,-0.02,0.02,0.03,-0.02
94,-0.11,-0.01,-0.03,-0.01,-0.08
95,-0.06,-0.03,-0.03,0.01,-0.13
96,-0.01,0.01,0.01,0.02,-0.08
97,-0.01,-0.01,-0.01,0.03,0.01
98,-0.04,-0.03,0.01,0.04,-0.08
99,-0.09,-0.03,-0.02,-0.02,-0.09
100,-0.05,-0.08,0.02,-0.01,-0.05
101,-0.0,-0.01,0.02,0.02,0.02
102,-0.01,0.01,-0.06,0.05,-0.09
103,-0.08,-0.04,-0.02,-0.04,-0.09
104,-0.05,-0.04,-0.03,-0.01,-0.04
105,0.01,-0.01,-0.0,0.04,0.03
106,0.03,-0.01,-0.02,-0.01,-0.06
107,-0.07,-0.02,-0.03,-0.04,-0.08
108,-0.06,-0.01,-0.03,-0.08,-0.1
109,-0.01,-0.02,0.02,0.01,-0.01
110,0.01,-0.07,-0.02,0.04,-0.04
111,-0.04,0.0,0.01,-0.04,-0.07
112,-0.09,0.01,-0.02,-0.02,-0.07
113,-0.05,-0.02,0.03,-0.08,-0.01
114,0.02,-0.01,-0.01,0.01,0.01
115,-0.06,0.0,0.03,0.03,-0.04
116,-0.1,-0.04,-0.03,-0.02,-0.11
117,-0.05,-0.03,0.03,-0.08,-0.07
118,0.01,0.0,-0.01,0.03,-0.01
119,-0.07,-0.03,-0.0,-0.04,-0.07
120,-0.11,-0.03,-0.02,-0.03,-0.08
121,-0.06,-0.06,-0.04,-0.02,-0.06
122,-0.05,-0.02,0.0,0.05,0.03
123,-0.02,-0.02,0.03,-0.01,0.01
124,-0.1,-0.03,0.0,-0.01,-0.09
125,-0.04,-0.03,-0.02,-0.01,-0.07
126,-0.09,-0.02,-0.02,0.03,-0.05
127,0.01,-0.01,-0.01,0.01,0.04
128,-0.03,-0.06,-0.07,-0.06,0.01
129,-0.11,-0.06,-0.03,-0.04,-0.08
130,-0.03,0.01,0.01,0.02,-0.04
131,-0.02,-0.01,0.01,0.01,-0.0
132,-0.02,-0.07,-0.03,-0.01,0.01
133,-0.08,-0.05,-0.02,-0.03,-0.09
134,-0.03,-0.04,-0.02,0.03,-0.04
135,0.01,0.0,-0.03,0.01,0.02
136,0.03,-0.01,-0.01,0.0,-0.0
137,-0.05,-0.03,-0.02,-0.04,-0.09
138,-0.07,-0.01,-0.06,-0.03,-0.06
139,-0.0,-0.02,0.01,-0.05,-0.02
140,0.01,-0.04,-0.01,-0.0,-0.03
141,0.0,-0.04,0.01,-0.02,-0.02
142,-0.06,-0.04,-0.03,-0.01,-0.08
143,-0.07,-0.0,-0.05,-0.01,-0.02
144,0.01,-0.01,-0.01,0.02,0.01
145,-0.01,-0.0,-0.06,-0.02,-0.01
146,-0.07,-0.04,-0.03,-0.04,-0.09
147,-0.07,-0.04,-0.03,0.02,-0.04
148,-0.01,-0.0,-0.01,0.02,0.01
149,-0.01,0.01,-0.03,-0.0,-0.02
150,-0.09,-0.04,-0.03,-0.03,-0.07
151,-0.06,-0.03,-0.04,-0.07,-0.07
152,-0.01,-0.05,0.01,0.01,0.0
153,-0.02,-0.02,-0.03,-0.02,-0.01
154,-0.04,-0.03,-0.01,-0.01,-0.05
155,-0.06,-0.03,-0.03,-0.02,-0.07
156,-0.02,-0.03,-0.03,0.03,-0.03
157,-0.02,-0.01,-0.0,0.01,0.01
158,-0.04,-0.02,0.02,-0.07,-0.02
159,-0.1,-0.03,-0.03,-0.03,-0.1
160,-0.09,0.0,-0.02,-0.04,-0.05
161,-0.02,-0.01,-0.0,0.01,-0.0
162,-0.01,-0.06,-0.01,0.03,-0.01
163,-0.1,-0.03,-0.02,-0.02,-0.08
164,-0.07,0.01,-0.03,0.02,-0.06
165,-0.0,-0.02,-0.01,0.02,-0.01
166,-0.06,-0.01,-0.01,0.03,-0.01
167,-0.06,-0.02,-0.03,-0.01,-0.08
168,-0.06,-0.03,-0.01,-0.07,-0.09
169,0.01,-0.02,-0.02,-0.01,-0.01
170,-0.02,-0.02,-0.0,0.02,-0.06
171,-0.05,-0.03,-0.02,0.02,-0.05
172,-0.08,-0.04,-0.03,-0.02,-0.08
173,-0.04,-0.04,-0.06,-0.02,-0.04
174,-0.01,-0.01,-0.0,-0.01,-0.01
175,-0.01,-0.03,-0.03,0.02,-0.04
176,-0.09,-0.04,-0.03,-0.02,-0.1
177,-0.03,-0.08,-0.03,0.03,-0.13
178,-0.02,-0.02,-0.01,0.0,-0.0
179,-0.04,-0.02,-0.02,-0.05,-0.04
180,-0.08,-0.05,-0.06,-0.04,-0.08
181,-0.06,0.0,-0.06,0.01,-0.05
182,-0.03,0.0,0.01,0.03,-0.0
183,-0.01,-0.04,-0.01,-0.0,-0.01
