time,thumb,index,middle,ring,little
0,-0.0,0.02,0.04,-0.01,0.02
1,0.05,0.01,0.02,0.05,0.05
2,0.01,0.04,-0.0,0.02,0.05
3,-0.05,-0.03,-0.0,0.01,-0.06
4,-0.02,-0.01,0.03,0.1,0.04
5,0.03,-0.01,0.0,0.05,0.07
6,-0.0,-0.03,0.0,0.08,0.02
7,-0.03,-0.04,-0.01,0.03,-0.06
8,-0.04,-0.04,0.01,0.02,0.01
9,0.03,-0.03,0.02,0.08,0.06
10,0.08,-0.05,-0.01,0.09,0.07
11,-0.03,-0.03,-0.02,-0.0,-0.04
12,-0.07,-0.08,-0.01,0.05,-0.05
13,0.06,0.01,0.0,0.01,0.04
14,0.01,-0.04,-0.01,0.07,0.07
15,-0.01,-0.03,-0.01,-0.03,-0.01
16,-0.05,-0.04,-0.02,0.03,-0.01
17,-0.06,-0.05,-0.01,0.08,0.02
18,0.03,-0.04,-0.01,0.05,-0.01
19,-0.01,-0.05,0.01,0.0,0.01
20,-0.08,-0.06,-0.0,0.01,-0.04
21,-0.03,-0.05,0.01,0.01,0.02
22,0.01,-0.04,-0.01,0.04,0.05
23,-0.01,-0.03,0.02,0.03,0.02
24,-0.04,-0.07,-0.03,0.02,-0.06
25,-0.01,-0.01,-0.04,0.01,-0.02
26,0.02,-0.03,-0.0,0.07,0.06
27,-0.01,-0.04,0.01,0.02,0.03
28,-0.09,-0.06,-0.03,-0.01,-0.06
29,-0.03,-0.08,0.0,0.0,-0.01
30,0.03,-0.03,0.0,0.06,0.06
31,0.03,-0.03,-0.05,0.03,0.04
32,-0.04,-0.03,-0.01,0.03,-0.04
33,-0.04,-0.05,-0.01,0.0,-0.1
34,0.03,-0.02,-0.01,0.01,0.02
35,-0.07,-0.04,-0.01,0.0,-0.0
36,-0.04,-0.08,-0.03,0.02,-0.02
37,-0.07,-0.06,-0.03,0.01,-0.01
38,-0.03,-0.01,-0.05,0.02,-0.04
39,0.01,-0.04,-0.01,0.05,0.06
40,-0.01,-0.02,-0.04,0.01,-0.03
41,-0.09,-0.07,-0.04,-0.02,-0.05
42,-0.03,-0.08,0.02,0.0,0.01
43,0.01,-0.02,-0.01,0.04,0.04
44,0.01,-0.05,-0.05,0.01,-0.03
45,-0.1,-0.07,-0.03,-0.01,-0.05
46,-0.05,-0.02,0.0,0.04,-0.06
47,0.0,-0.02,-0.0,0.02,0.05
48,0.01,-0.05,-0.01,0.04,0.02
49,-0.07,-0.06,-0.02,0.02,-0.03
50,-0.09,-0.06,-0.01,0.01,-0.01
51,-0.01,-0.04,0.0,-0.01,0.05
52,0.02,-0.04,-0.02,0.04,0.03
53,-0.09,-0.04,-0.04,0.04,-0.01
54,-0.04,-0.05,-0.02,0.03,-0.03
55,-0.05,-0.06,0.0,0.02,0.02
56,-0.02,-0.03,0.01,0.02,0.02
57,-0.05,-0.06,0.0,-0.01,-0.01
58,-0.09,-0.06,-0.05,0.01,-0.02
59,-0.09,-0.07,0.02,-0.05,0.0
60,0.0,-0.03,0.02,0.04,0.04
61,-0.05,-0.05,-0.05,0.01,0.0
62,-0.09,-0.05,-0.03,-0.0,-0.05
63,-0.04,-0.04,-0.01,-0.01,-0.02
64,-0.0,-0.06,-0.0,0.05,0.03
65,-0.03,-0.04,-0.01,0.02,0.07
66,-0.09,-0.06,-0.03,-0.0,-0.04
67,-0.06,-0.03,0.02,0.04,-0.01
68,0.03,-0.02,-0.0,0.04,0.01
69,0.02,-0.01,0.02,0.08,0.07
70,-0.06,-0.09,-0.02,-0.01,-0.06
71,-0.06,-0.06,-0.03,-0.06,-0.09
