time,thumb,index,middle,ring,little
0,-0.11,-0.02,0.03,-0.06,-0.0
1,-0.1,-0.04,-0.03,-0.08,-0.09
2,-0.07,0.01,0.02,-0.0,-0.09
3,-0.0,0.01,-0.01,-0.02,0.02
4,-0.03,0.02,-0.0,0.0,-0.02
5,-0.13,-0.04,-0.01,-0.06,-0.08
6,-0.1,-0.04,0.01,-0.07,-0.13
7,-0.04,-0.05,-0.0,-0.01,0.04
8,-0.05,-0.02,-0.01,-0.06,0.02
9,-0.08,-0.0,-0.01,-0.04,-0.07
10,-0.08,-0.03,0.0,-0.08,-0.07
11,-0.03,-0.02,-0.0,-0.0,0.01
12,0.01,-0.0,0.01,-0.02,-0.0
13,-0.08,-0.03,-0.02,-0.08,-0.04
14,-0.12,-0.04,-0.02,-0.08,-0.08
15,-0.07,-0.02,-0.08,-0.05,-0.11
16,0.03,-0.01,-0.0,-0.04,0.01
17,-0.05,-0.04,-0.05,-0.07,-0.04
18,-0.14,-0.04,-0.03,-0.11,-0.11
19,-0.05,-0.04,-0.05,-0.08,-0.06
20,-0.05,-0.02,0.0,-0.07,-0.01
21,-0.06,-0.01,-0.01,-0.06,-0.02
22,-0.15,-0.04,-0.04,-0.1,-0.1
23,-0.13,-0.02,-0.03,-0.06,-0.14
24,-0.02,-0.02,-0.01,-0.03,-0.0
25,-0.03,0.0,-0.03,-0.0,-0.02
26,-0.11,-0.03,-0.04,-0.06,-0.09
27,-0.1,-0.07,-0.04,-0.1,-0.1
28,-0.03,0.0,-0.05,-0.06,-0.0
29,-0.05,-0.04,-0.0,-0.08,-0.03
30,-0.09,-0.02,-0.07,-0.1,-0.12
31,-0.14,-0.04,-0.03,-0.1,-0.09
32,-0.09,-0.09,-0.04,-0.09,-0.08
33,-0.05,-0.02,-0.01,-0.07,0.01
34,-0.1,-0.05,-0.01,-0.02,-0.05
35,-0.15,-0.05,-0.04,-0.12,-0.13
36,-0.1,-0.02,-0.06,-0.05,-0.05
37,-0.07,-0.02,-0.0,-0.06,-0.01
38,-0.08,-0.07,0.01,-0.04,-0.03
39,-0.16,-0.04,-0.05,-0.1,-0.09
40,-0.09,-0.09,-0.07,-0.06,-0.1
41,-0.04,-0.04,-0.01,-0.06,0.0
42,-0.08,-0.06,-0.05,-0.08,-0.03
43,-0.13,-0.05,-0.05,-0.1,-0.1
44,-0.16,-0.07,-0.06,-0.12,-0.1
45,-0.05,-0.06,-0.05,-0.09,-0.02
46,-0.06,-0.02,-0.06,-0.08,-0.01
47,-0.13,-0.05,-0.02,-0.15,-0.06
48,-0.1,-0.06,-0.05,-0.11,-0.07
49,-0.06,-0.09,-0.09,-0.03,-0.08
50,-0.06,-0.05,-0.02,-0.07,-0.0
51,-0.13,-0.05,-0.06,-0.06,-0.02
52,-0.16,-0.09,-0.05,-0.11,-0.12
53,-0.09,-0.04,-0.02,-0.05,-0.05
54,-0.03,-0.04,-0.01,-0.07,0.0
55,-0.11,-0.05,-0.01,-0.06,-0.05
56,-0.16,-0.07,-0.05,-0.14,-0.08
57,-0.09,-0.1,-0.05,-0.13,-0.06
58,-0.04,-0.06,-0.04,-0.1,-0.03
59,-0.13,-0.06,-0.01,-0.06,-0.02
60,-0.15,-0.06,-0.05,-0.12,-0.11
61,-0.19,-0.04,-0.09,-0.09,-0.1
62,-0.05,-0.04,-0.01,-0.12,-0.0
63,-0.05,-0.08,-0.05,-0.09,-0.03
64,-0.12,-0.05,-0.03,-0.09,-0.11
65,-0.13,-0.07,-0.05,-0.16,-0.11
66,-0.08,-0.05,-0.01,-0.12,-0.03
67,-0.05,-0.03,-0.05,-0.07,-0.08
68,-0.1,-0.1,-0.03,-0.12,-0.08
69,-0.15,-0.07,-0.04,-0.1,-0.07
70,-0.12,-0.04,-0.06,-0.13,-0.12
71,-0.06,-0.05,-0.05,-0.08,-0.03
72,-0.13,-0.06,-0.06,-0.15,-0.03
73,-0.17,-0.09,-0.07,-0.12,-0.13
74,-0.12,-0.03,-0.1,-0.12,-0.05
75,-0.05,-0.06,-0.03,-0.09,0.0
76,-0.1,-0.03,-0.08,-0.15,-0.12
77,-0.17,-0.09,-0.07,-0.12,-0.11
78,-0.13,-0.09,-0.06,-0.09,-0.1
79,-0.07,-0.05,-0.03,-0.1,-0.02
