time,thumb,index,middle,ring,little
0,-0.0,-0.01,-0.04,0.0,-0.07
1,0.08,0.03,0.02,0.0,0.05
2,0.08,-0.0,0.04,0.06,0.09
3,-0.0,0.01,0.0,0.03,-0.02
4,-0.02,0.0,-0.04,-0.0,-0.03
5,0.04,0.05,0.0,0.05,0.04
6,0.05,0.01,0.0,-0.0,0.05
7,0.0,0.04,-0.05,-0.01,0.01
8,-0.07,-0.03,-0.02,-0.02,-0.04
9,0.0,-0.06,-0.05,-0.01,-0.05
10,0.06,0.01,0.02,0.02,0.07
11,-0.04,-0.0,-0.0,0.05,-0.02
12,-0.04,-0.02,-0.0,-0.03,-0.08
13,0.01,-0.01,-0.05,-0.07,-0.07
14,0.08,0.03,-0.0,0.03,0.08
15,0.03,0.05,-0.05,-0.02,0.07
16,-0.04,-0.0,-0.04,-0.03,-0.06
17,-0.04,-0.02,-0.0,-0.07,-0.03
18,-0.02,0.0,0.02,0.05,0.08
19,0.01,-0.01,0.04,0.06,0.0
20,-0.04,-0.01,-0.01,-0.01,-0.02
21,-0.0,-0.01,-0.02,-0.02,-0.02
22,0.02,-0.0,0.01,0.06,-0.0
23,0.06,-0.04,-0.0,0.02,0.04
24,0.01,0.04,-0.07,0.04,0.07
25,-0.07,-0.03,-0.01,-0.03,-0.03
26,0.05,-0.02,0.01,0.03,0.01
27,0.05,-0.0,0.01,0.01,0.07
28,0.04,0.04,0.03,-0.01,-0.02
29,-0.06,-0.01,-0.03,-0.02,-0.07
30,-0.04,-0.03,0.03,-0.08,-0.0
31,0.04,0.03,-0.01,0.0,0.07
32,0.02,0.04,-0.04,0.0,0.07
33,-0.09,-0.03,-0.02,-0.03,-0.04
34,-0.05,0.01,0.01,-0.06,0.01
35,0.02,0.03,0.03,-0.01,0.07
36,0.03,0.01,-0.0,0.01,0.03
37,-0.04,-0.01,-0.0,-0.01,-0.02
38,-0.02,-0.02,-0.02,-0.03,-0.07
39,0.02,-0.02,0.0,0.01,0.04
40,0.03,0.01,-0.0,-0.0,0.05
41,-0.06,-0.03,0.03,-0.06,-0.0
42,-0.06,-0.03,-0.04,-0.03,-0.02
43,0.02,0.02,0.03,0.04,0.05
44,0.03,-0.0,-0.01,0.02,0.06
45,0.01,0.03,0.02,-0.06,0.02
46,-0.06,-0.02,-0.02,-0.03,-0.05
47,-0.03,-0.03,-0.04,-0.01,0.03
48,0.04,0.02,-0.01,0.01,0.07
49,-0.03,-0.01,0.01,0.05,0.02
50,-0.06,-0.03,-0.02,-0.06,-0.05
51,-0.05,-0.06,-0.01,-0.02,0.0
52,0.0,0.01,0.01,0.04,0.06
53,0.04,0.03,-0.05,0.06,0.09
54,-0.05,-0.02,-0.02,-0.02,-0.01
55,-0.04,-0.0,-0.01,-0.03,-0.04
56,-0.01,-0.05,-0.0,-0.0,0.02
57,0.04,0.01,0.02,-0.0,0.03
58,-0.0,-0.06,-0.02,0.04,0.0
59,-0.08,-0.01,-0.04,-0.03,-0.03
60,-0.02,-0.03,0.01,-0.04,0.04
61,0.08,0.01,-0.0,0.01,0.08
62,0.04,0.03,0.02,0.02,0.02
63,-0.05,-0.02,-0.02,-0.03,-0.07
64,0.03,-0.02,-0.02,0.03,-0.08
65,0.03,-0.01,-0.0,0.01,0.07
66,0.02,-0.03,-0.02,0.05,0.01
67,-0.08,-0.03,-0.05,-0.05,-0.06
68,-0.05,-0.01,-0.01,-0.04,-0.02
69,0.03,0.02,0.01,-0.01,0.08
70,0.04,0.04,-0.01,0.05,0.06
71,-0.04,0.01,-0.01,-0.04,-0.02
72,-0.04,-0.04,-0.02,-0.02,-0.06
73,-0.01,0.0,0.01,0.04,0.06
74,0.06,0.02,-0.06,-0.01,0.05
75,-0.02,0.02,0.03,-0.05,-0.05
76,-0.06,-0.03,-0.02,-0.02,-0.02
77,-0.03,-0.03,0.01,0.02,0.03
78,0.06,0.01,0.01,-0.0,0.06
79,-0.04,-0.03,-0.0,0.04,-0.05
80,-0.08,-0.01,-0.05,-0.06,-0.04
81,-0.08,-0.01,-0.02,0.03,-0.03
82,0.04,0.01,-0.0,0.01,0.06
83,0.01,0.03,0.02,0.04,0.07
84,-0.05,-0.03,-0.02,-0.03,-0.05
85,-0.04,0.01,-0.03,-0.05,0.01
86,0.02,0.01,0.02,0.0,0.05
87,-0.0,-0.01,-0.05,-0.0,0.04
88,-0.05,-0.02,-0.02,-0.01,-0.02
89,-0.04,-0.01,-0.04,-0.04,-0.02
90,0.02,0.02,-0.02,0.02,-0.02
91,0.04,0.02,-0.04,-0.07,-0.01
92,-0.0,0.01,0.02,0.01,0.02
93,-0.04,-0.03,-0.03,-0.02,-0.02
94,-0.02,0.04,-0.02,0.0,-0.01
95,0.07,0.01,-0.01,-0.01,0.07
96,0.05,0.02,0.01,0.02,0.07
97,-0.04,-0.03,-0.04,-0.04,-0.05
98,-0.07,-0.02,0.02,-0.03,-0.0
99,0.09,0.02,-0.0,-0.0,0.08
100,0.09,0.02,0.0,0.03,0.07
101,-0.04,-0.04,-0.03,-0.06,-0.05
102,-0.07,-0.03,-0.01,0.0,-0.04
103,0.07,0.02,-0.05,-0.0,0.09
104,0.09,0.03,-0.0,-0.0,0.01
105,-0.0,-0.03,-0.02,-0.05,-0.03
106,-0.03,-0.02,-0.02,-0.09,-0.04
107,0.04,0.02,-0.06,-0.01,0.06
108,0.03,0.01,0.0,0.03,0.07
109,0.03,0.02,0.0,-0.01,-0.06
110,-0.04,-0.02,-0.02,-0.01,-0.03
111,0.02,-0.04,-0.03,0.01,-0.06
112,0.04,0.01,-0.01,-0.03,0.05
113,-0.01,-0.01,-0.03,-0.05,0.01
114,-0.06,-0.04,-0.04,-0.07,-0.05
115,-0.0,-0.02,-0.0,-0.03,-0.02
116,0.06,0.02,-0.03,-0.01,0.06
117,0.04,0.01,-0.03,-0.06,0.0
118,-0.06,-0.02,-0.03,-0.06,-0.05
119,-0.03,0.02,-0.06,-0.03,0.01
120,0.08,0.02,-0.0,-0.05,0.06
121,0.03,-0.01,-0.04,-0.09,-0.03
122,-0.02,-0.03,-0.04,-0.06,-0.04
123,-0.03,0.0,-0.04,-0.07,-0.01
124,0.06,-0.04,-0.02,-0.02,0.07
125,-0.01,-0.03,0.0,-0.01,0.08
126,-0.0,-0.02,-0.01,-0.1,-0.02
127,-0.05,-0.03,-0.04,-0.05,-0.01
128,0.04,-0.06,-0.04,0.01,0.04
129,0.02,0.01,-0.01,-0.01,0.05
130,0.01,0.02,0.0,-0.1,-0.01
131,-0.08,-0.02,-0.05,-0.08,-0.02
132,-0.03,-0.07,-0.02,0.01,-0.07
133,0.03,-0.02,-0.01,-0.01,0.08
134,-0.02,-0.02,-0.0,-0.01,0.0
135,-0.1,-0.03,-0.03,-0.06,-0.04
136,-0.01,0.0,-0.02,-0.06,-0.03
137,0.05,0.02,-0.03,-0.02,0.07
138,0.02,0.01,0.0,-0.08,0.03
139,-0.04,-0.0,-0.05,-0.07,-0.04
140,-0.07,-0.03,-0.01,-0.1,-0.03
141,0.04,0.02,-0.05,-0.02,0.02
142,-0.01,-0.06,-0.01,-0.05,0.1
143,-0.07,-0.03,-0.02,-0.03,-0.09
144,-0.05,-0.04,-0.02,-0.04,-0.04
145,-0.02,0.01,0.01,-0.07,-0.01
146,0.01,-0.01,-0.0,-0.02,0.04
147,-0.01,-0.06,-0.04,-0.06,0.04
148,-0.09,-0.06,-0.04,-0.06,-0.07
149,-0.05,-0.03,-0.0,-0.01,-0.05
150,-0.0,-0.02,-0.02,-0.02,0.05
151,0.02,-0.04,-0.02,-0.12,-0.0
152,-0.06,-0.03,-0.03,-0.09,-0.05
153,-0.07,-0.04,-0.0,-0.02,-0.1
154,-0.03,-0.01,-0.02,-0.02,0.05
155,0.02,-0.02,-0.03,0.0,0.07
156,-0.05,-0.06,-0.04,-0.06,-0.08
157,-0.05,-0.03,-0.08,-0.07,-0.0
158,0.04,-0.04,-0.05,-0.06,0.03
159,0.02,0.0,-0.0,-0.0,0.08
160,-0.03,0.01,-0.04,-0.04,-0.07
161,-0.07,-0.02,-0.03,-0.06,-0.04
162,-0.02,0.01,0.01,-0.06,-0.06
163,0.02,-0.01,-0.03,-0.0,0.05
164,-0.02,-0.03,-0.03,0.01,-0.01
165,-0.09,-0.02,-0.05,-0.06,-0.07
166,-0.04,-0.0,-0.0,-0.03,-0.08
167,0.03,0.0,-0.02,-0.02,0.08
168,-0.03,-0.06,-0.07,-0.06,0.05
169,-0.1,-0.03,-0.05,-0.07,-0.08
170,-0.06,0.01,-0.01,-0.05,-0.1
171,0.01,0.01,-0.01,-0.0,0.04
172,0.05,0.02,-0.0,-0.0,0.05
173,-0.08,-0.02,-0.04,-0.06,-0.07
174,-0.07,-0.0,-0.08,-0.07,-0.0
175,0.01,0.01,-0.06,-0.05,0.02
176,-0.01,0.01,-0.02,-0.0,0.08
177,-0.06,0.0,-0.08,-0.06,-0.02
178,-0.04,-0.04,-0.03,-0.05,-0.02
179,-0.05,0.02,-0.04,-0.02,-0.05
180,0.01,0.0,-0.04,-0.04,0.03
181,-0.07,0.02,-0.08,-0.0,0.03
182,-0.08,-0.03,-0.05,-0.08,-0.05
183,-0.04,0.01,-0.0,-0.13,-0.03
184,-0.01,-0.02,-0.02,-0.04,0.04
185,-0.02,0.02,-0.08,-0.06,0.03
186,-0.07,-0.03,-0.06,-0.07,-0.04
187,-0.06,-0.0,-0.03,-0.08,-0.01
188,0.01,-0.01,-0.03,-0.03,0.05
189,-0.01,0.01,-0.02,-0.1,0.05
