time,thumb,index,middle,ring,little
0,-0.0,-0.0,-0.03,0.01,0.0
1,0.03,0.02,0.01,0.01,0.03
2,0.04,0.01,-0.03,-0.02,0.02
3,0.0,-0.0,0.01,-0.0,-0.0
4,-0.0,-0.01,-0.01,-0.02,0.01
5,0.03,0.01,0.0,0.01,0.02
6,0.01,0.0,-0.01,0.0,-0.0
7,0.05,0.0,0.0,-0.01,0.02
8,-0.05,0.01,0.02,0.01,0.01
9,0.06,0.01,-0.0,0.01,0.03
10,0.01,0.0,0.0,-0.03,-0.04
11,-0.07,-0.0,-0.01,-0.01,0.01
12,-0.04,-0.05,-0.0,0.02,-0.04
13,0.01,-0.0,0.02,0.03,-0.02
14,0.04,-0.0,0.0,0.01,0.03
15,-0.0,0.03,0.02,0.0,0.01
16,-0.01,0.01,-0.02,-0.02,-0.06
17,0.01,0.03,0.02,0.04,-0.02
18,0.03,-0.0,-0.01,0.01,0.02
19,0.05,-0.01,-0.01,0.03,0.04
20,-0.03,0.0,-0.03,-0.01,-0.0
21,0.02,-0.0,-0.03,-0.02,-0.05
22,0.02,0.0,-0.01,0.0,0.02
23,0.01,-0.0,-0.05,0.01,0.0
24,0.0,0.01,0.01,0.0,0.02
25,-0.01,-0.0,0.0,-0.06,-0.01
26,0.05,0.02,0.0,0.01,0.02
27,-0.02,0.0,0.02,0.04,-0.0
28,0.02,-0.0,-0.02,-0.0,-0.0
29,-0.04,0.01,-0.02,-0.02,-0.01
30,-0.04,0.0,0.0,0.04,0.04
31,0.04,-0.0,-0.01,0.03,0.05
32,0.01,-0.01,-0.05,-0.02,-0.05
33,-0.01,-0.0,0.01,-0.02,-0.0
34,-0.03,0.12,-0.01,0.05,0.04
35,0.16,1.01,0.36,0.23,1.17
36,0.19,1.96,0.93,0.56,2.09
37,0.24,2.06,1.37,0.65,2.87
38,0.29,2.08,1.73,0.7,3.12
39,0.35,1.95,1.84,0.84,3.02
40,0.41,1.78,1.9,0.79,2.78
41,0.32,1.63,1.88,0.73,2.39
42,0.34,1.52,1.8,0.76,2.47
43,0.32,1.57,1.82,0.72,2.24
44,0.34,1.63,1.73,0.72,2.24
45,0.35,1.53,1.66,0.71,2.03
46,0.28,1.47,1.76,0.73,2.01
47,0.36,1.46,1.63,0.64,2.19
48,0.2,1.42,1.59,0.64,2.05
49,0.34,1.42,1.68,0.66,1.95
50,0.27,1.49,1.56,0.57,1.91
51,0.37,1.29,1.61,0.64,1.86
52,0.25,1.42,1.66,0.66,2.01
53,0.36,1.3,1.57,0.6,1.93
54,0.24,1.42,1.61,0.53,1.76
55,0.31,1.38,1.66,0.56,1.88
56,0.44,1.46,1.57,0.59,2.03
57,0.41,1.39,1.54,0.47,1.79
58,0.3,1.33,1.51,0.54,1.86
59,0.38,1.38,1.72,0.58,1.86
60,0.34,1.44,1.61,0.6,1.95
61,0.32,1.33,1.64,0.59,1.9
62,0.35,1.44,1.5,0.5,1.84
63,0.28,1.4,1.52,0.58,1.88
64,0.32,1.36,1.51,0.59,1.91
65,0.32,1.3,1.48,0.64,1.83
66,0.32,1.4,1.51,0.5,1.77
67,0.28,1.39,1.54,0.53,1.51
68,0.36,1.34,1.56,0.57,1.84
69,0.34,1.29,1.44,0.55,1.81
70,0.37,1.4,1.55,0.51,1.79
71,0.2,1.41,1.41,0.51,1.67
72,0.35,1.34,1.48,0.54,1.81
73,0.28,1.37,1.38,0.54,1.9
74,0.26,1.32,1.41,0.49,1.77
75,0.17,1.29,1.39,0.39,1.64
76,0.21,1.34,1.56,0.49,1.84
77,0.33,1.39,1.48,0.51,1.83
78,0.25,1.28,1.42,0.59,1.58
79,0.22,1.32,1.41,0.5,1.66
80,0.26,1.31,1.41,0.48,1.81
81,0.3,1.33,1.45,0.51,1.84
82,0.28,1.27,1.47,0.61,1.76
83,0.26,1.32,1.4,0.48,1.72
84,0.27,1.28,1.46,0.44,1.67
85,0.25,1.33,1.39,0.53,1.72
86,0.33,1.19,1.51,0.56,1.72
87,0.22,1.28,1.45,0.53,1.66
88,0.16,1.27,1.46,0.47,1.77
89,0.28,1.32,1.4,0.51,1.71
90,0.24,1.29,1.46,0.51,1.69
91,0.29,1.26,1.39,0.48,1.76
92,0.23,1.25,1.35,0.47,1.57
93,0.29,1.31,1.4,0.54,1.71
94,0.28,1.27,1.37,0.45,1.66
95,0.26,1.2,1.39,0.55,1.66
96,0.17,1.33,1.36,0.36,1.51
97,0.26,1.31,1.42,0.4,1.67
98,0.25,1.27,1.37,0.45,1.66
99,0.25,1.12,1.36,0.44,1.63
100,0.25,1.09,1.34,0.42,1.54
101,0.25,1.3,1.36,0.49,1.61
102,0.31,1.29,1.38,0.48,1.69
103,0.25,1.34,1.38,0.4,1.48
104,0.21,1.19,1.3,0.43,1.52
105,0.25,1.13,1.34,0.52,1.61
106,0.24,1.27,1.36,0.44,1.64
107,0.23,1.34,1.35,0.34,1.57
108,0.22,1.25,1.33,0.4,1.57
109,0.21,1.21,1.2,0.44,1.4
