time,thumb,index,middle,ring,little
0,-0.01,0.01,0.01,0.03,-0.0
1,-0.01,-0.0,-0.0,-0.01,0.04
2,-0.08,0.02,0.0,0.01,-0.02
3,0.03,-0.0,-0.0,0.04,0.05
4,-0.0,-0.0,0.01,0.03,0.03
5,-0.09,0.0,-0.0,0.03,-0.0
6,-0.09,0.02,-0.0,-0.03,-0.04
7,-0.06,0.02,0.01,0.03,-0.01
8,-0.02,0.02,0.01,0.01,0.01
9,-0.05,0.03,-0.0,0.03,-0.01
10,-0.08,0.02,-0.0,0.01,-0.03
11,-0.11,-0.01,-0.0,0.01,-0.01
12,0.02,0.02,-0.0,0.05,0.03
13,-0.03,-0.0,0.02,0.0,-0.01
14,-0.05,-0.0,0.01,0.07,0.03
15,-0.11,-0.0,-0.01,0.01,-0.02
16,0.01,0.01,0.02,0.06,0.01
17,0.02,0.01,0.01,0.05,0.03
18,-0.03,-0.01,0.02,-0.04,-0.04
19,-0.06,-0.0,0.0,0.0,-0.03
20,-0.01,-0.02,0.04,0.01,-0.01
21,-0.02,-0.02,0.01,0.05,0.03
22,-0.03,-0.02,0.0,0.05,-0.03
23,-0.04,-0.01,0.0,0.05,-0.02
24,-0.07,-0.01,0.03,0.03,0.02
25,0.01,-0.0,0.01,0.06,0.01
26,-0.04,0.04,-0.01,0.11,-0.04
27,-0.03,0.01,0.02,0.1,-0.0
28,-0.09,-0.01,0.01,0.12,-0.01
29,0.13,0.01,0.01,0.14,0.05
30,0.02,-0.0,0.02,0.14,0.03
31,0.03,0.02,0.03,0.12,0.14
32,-0.02,0.05,0.11,0.1,0.37
33,0.17,0.19,0.23,0.17,0.96
34,0.33,0.59,0.51,0.31,2.32
35,0.34,1.23,0.81,0.41,4.3
36,0.32,1.69,1.27,0.55,4.06
37,0.61,1.85,1.74,0.82,4.11
38,0.86,1.85,2.04,0.87,3.93
39,0.76,1.67,1.81,0.87,3.72
40,0.7,1.66,2.15,0.87,4.15
41,0.66,1.69,2.44,0.71,4.77
42,0.71,1.61,2.57,0.81,5.33
43,0.63,1.69,2.49,0.6,5.33
44,0.59,1.5,2.28,0.58,4.15
45,0.47,1.44,2.38,0.77,3.89
46,0.67,1.45,2.36,0.74,4.45
47,0.55,1.39,2.33,0.66,3.97
48,0.5,1.38,2.4,0.68,3.72
49,0.39,1.32,2.11,0.53,3.42
50,0.52,1.38,2.45,0.6,3.49
51,0.55,1.35,2.29,0.61,3.57
52,0.47,1.27,2.1,0.55,3.57
53,0.44,1.32,2.08,0.55,3.28
54,0.42,1.3,2.15,0.68,3.53
55,0.5,1.35,2.13,0.61,3.68
56,0.42,1.32,1.93,0.53,3.38
57,0.42,1.27,2.05,0.45,3.38
58,0.32,1.21,2.08,0.42,3.06
59,0.5,1.37,2.19,0.5,3.68
60,0.42,1.36,2.13,0.48,3.46
61,0.5,1.35,2.08,0.48,3.35
62,0.42,1.24,2.08,0.39,2.93
63,0.49,1.32,2.02,0.47,3.76
64,0.63,1.26,2.1,0.45,3.46
65,0.67,1.25,1.88,0.45,2.85
66,0.52,1.2,1.99,0.4,2.79
67,0.6,1.25,1.99,0.46,3.21
68,0.68,1.26,2.02,0.47,3.32
69,0.7,1.23,1.98,0.43,3.12
70,0.5,1.23,1.98,0.47,3.12
71,0.55,1.21,2.07,0.48,3.12
72,0.53,1.29,1.98,0.52,3.28
73,0.5,1.27,1.85,0.53,2.99
74,0.41,1.19,1.89,0.49,2.93
75,0.33,1.16,1.92,0.48,2.82
76,0.47,1.35,1.95,0.49,3.32
77,0.36,1.24,1.89,0.47,3.25
78,0.38,1.25,1.93,0.5,3.21
79,0.25,1.24,1.89,0.44,2.71
80,0.35,1.37,1.9,0.49,3.49
81,0.48,1.23,1.81,0.48,3.38
82,0.33,1.26,1.88,0.43,2.93
83,0.23,1.17,1.83,0.45,2.71
84,0.32,1.1,1.85,0.46,3.06
85,0.36,1.29,1.85,0.47,3.38
86,0.36,1.29,1.86,0.45,3.28
87,0.27,1.22,1.81,0.41,3.02
88,0.33,1.22,1.85,0.4,2.74
89,0.39,1.27,1.81,0.45,3.25
90,0.35,1.23,1.79,0.31,2.99
91,0.34,1.21,1.86,0.45,3.09
92,0.22,1.17,1.79,0.36,2.74
93,0.4,1.26,1.83,0.36,3.09
94,0.42,1.2,1.78,0.37,2.85
95,0.31,1.21,1.74,0.39,3.09
96,0.21,1.15,1.73,0.27,2.63
97,0.36,1.19,1.83,0.24,2.77
98,0.42,1.2,1.79,0.36,3.09
99,0.33,1.23,1.75,0.36,2.88
100,0.21,1.16,1.71,0.31,2.69
101,0.25,1.14,1.74,0.35,2.91
102,0.35,1.2,1.78,0.35,3.09
103,0.21,1.18,1.82,0.38,3.32
104,0.27,1.19,1.74,0.38,3.06
105,0.24,1.17,1.7,0.32,2.88
106,0.39,1.2,1.78,0.36,3.21
107,0.27,1.18,1.75,0.39,2.88
108,0.26,1.18,1.74,0.41,2.93
109,0.22,1.16,1.69,0.36,2.74
110,0.33,1.17,1.75,0.39,3.21
111,0.3,1.17,1.7,0.35,3.09
112,0.25,1.15,1.71,0.31,2.93
113,0.18,1.12,1.64,0.27,2.56
114,0.21,1.14,1.73,0.36,2.79
115,0.34,1.18,1.66,0.43,3.09
116,0.22,1.12,1.71,0.38,2.74
117,0.21,1.13,1.66,0.35,2.69
118,0.26,1.1,1.65,0.4,2.51
119,0.31,1.16,1.71,0.41,2.85
120,0.24,1.14,1.74,0.34,2.88
121,0.22,1.1,1.68,0.36,2.88
122,0.15,1.11,1.6,0.31,2.61
123,0.24,1.15,1.74,0.36,2.99
124,0.2,1.15,1.7,0.35,2.77
125,0.27,1.0,1.63,0.25,2.85
126,0.14,1.09,1.6,0.27,2.71
127,0.24,1.17,1.77,0.31,3.06
128,0.23,1.18,1.7,0.31,3.06
129,0.2,1.1,1.66,0.29,2.93
130,0.19,1.13,1.65,0.27,2.13
131,0.22,1.22,1.63,0.24,2.56
132,0.24,1.16,1.68,0.35,3.06
133,0.22,1.03,1.64,0.29,2.56
134,0.21,1.04,1.63,0.32,2.74
135,0.22,1.08,1.63,0.42,2.69
136,0.25,1.14,1.65,0.36,2.96
137,0.24,1.18,1.75,0.45,3.18
138,0.21,1.24,1.73,0.52,3.38
139,0.24,1.61,1.79,0.96,5.26
