time,thumb,index,middle,ring,little
0,0.03,-0.01,-0.01,-0.0,-0.0
1,-0.1,0.02,0.01,-0.07,0.02
2,-0.02,0.0,0.01,0.04,-0.01
3,-0.04,0.01,0.02,0.04,-0.0
4,-0.05,0.0,0.03,-0.0,0.01
5,-0.14,-0.03,-0.02,-0.03,-0.04
6,-0.07,-0.05,-0.0,0.05,0.01
7,-0.06,0.01,0.0,0.03,0.02
8,-0.03,0.02,0.02,-0.0,-0.04
9,-0.06,-0.01,-0.0,-0.01,-0.08
10,-0.06,-0.03,0.03,0.03,0.01
11,-0.02,0.01,-0.0,-0.02,-0.02
12,-0.08,0.01,-0.02,-0.02,0.02
13,-0.08,-0.01,-0.02,-0.02,-0.02
14,-0.12,-0.04,0.03,0.02,0.01
15,0.02,-0.01,0.01,0.02,-0.0
16,-0.05,0.0,0.04,-0.0,-0.01
17,-0.02,0.01,-0.0,0.02,-0.04
18,-0.07,-0.01,-0.0,-0.02,-0.02
19,0.0,-0.01,-0.02,0.04,0.02
20,-0.09,0.0,0.02,0.01,-0.01
21,-0.03,0.02,-0.03,0.01,0.01
22,-0.14,-0.03,-0.02,-0.03,-0.09
23,0.0,-0.01,0.02,-0.01,0.02
24,-0.05,-0.01,0.0,0.01,0.01
25,-0.03,-0.01,-0.03,-0.02,-0.03
26,-0.09,-0.01,-0.01,-0.0,-0.05
27,-0.05,0.03,0.0,-0.0,-0.02
28,-0.03,0.02,-0.0,-0.0,0.02
29,-0.03,-0.01,-0.0,-0.01,-0.03
30,-0.07,-0.02,-0.01,-0.02,-0.01
31,-0.11,0.03,-0.02,-0.03,-0.01
32,0.01,-0.0,0.01,0.01,0.0
33,-0.02,-0.02,-0.01,0.0,0.02
34,-0.05,-0.02,-0.0,-0.01,-0.02
35,-0.06,0.03,-0.02,0.04,-0.04
36,0.08,0.03,-0.02,0.02,0.02
37,0.09,0.06,0.02,0.01,-0.04
38,0.16,0.09,0.08,0.01,0.02
39,0.0,0.1,0.08,0.04,0.08
40,0.21,0.16,0.1,0.04,0.26
41,0.18,0.18,0.14,0.09,0.45
42,0.26,0.26,0.16,0.1,0.81
43,0.26,0.48,0.32,0.2,1.21
44,0.35,0.97,0.6,0.28,1.54
45,0.49,1.91,1.1,0.35,2.24
46,0.57,2.46,1.78,0.42,3.03
47,1.06,2.5,2.06,0.77,3.11
48,1.55,2.03,2.35,1.11,3.38
49,1.21,2.14,2.74,1.18,3.54
50,1.04,2.08,2.83,1.14,3.5
51,0.9,2.14,2.92,1.01,3.17
52,0.78,1.87,2.74,0.94,3.06
53,0.91,1.95,2.81,1.01,3.23
54,0.82,1.85,2.74,0.96,3.06
55,0.77,1.89,2.64,0.81,3.03
56,0.59,1.87,2.48,0.93,2.8
57,0.71,1.84,2.58,0.91,3.0
58,0.79,1.74,2.48,0.92,2.87
59,0.68,1.74,2.54,0.96,2.82
60,0.5,1.74,2.37,0.79,2.65
61,0.63,1.71,2.4,0.87,2.7
62,0.74,1.75,2.46,0.86,2.82
63,0.61,1.74,2.19,0.8,2.77
64,0.63,1.7,2.42,0.66,2.46
65,0.67,1.65,2.35,0.81,2.56
66,0.75,1.77,2.33,0.84,2.75
67,0.76,1.62,2.26,0.77,2.65
68,0.62,1.66,2.3,0.79,2.48
69,0.68,1.62,2.26,0.76,2.68
70,0.68,1.57,2.3,0.85,2.65
71,0.61,1.62,2.16,0.73,2.5
72,0.63,1.62,2.26,0.79,2.61
73,0.49,1.49,2.19,0.69,2.52
74,0.45,1.6,2.37,0.79,2.5
75,0.49,1.64,2.09,0.74,2.65
76,0.57,1.66,2.19,0.71,2.37
77,0.42,1.5,2.14,0.75,2.46
78,0.65,1.7,2.23,0.81,2.52
79,0.54,1.6,2.14,0.79,2.59
80,0.46,1.54,1.97,0.69,2.43
81,0.37,1.49,2.16,0.65,2.18
82,0.46,1.49,2.13,0.69,2.46
83,0.55,1.65,2.23,0.72,2.5
84,0.47,1.68,1.98,0.71,2.48
85,0.43,1.53,2.06,0.65,2.35
86,0.41,1.71,2.17,0.55,2.56
87,0.47,1.57,2.06,0.68,2.56
88,0.45,1.74,2.08,0.67,2.48
89,0.39,1.53,2.03,0.59,2.39
90,0.37,1.57,1.95,0.65,2.11
91,0.5,1.57,2.06,0.67,2.48
92,0.5,1.64,2.21,0.6,2.33
93,0.41,1.57,1.87,0.66,2.25
94,0.42,1.64,2.0,0.66,2.29
95,0.51,1.6,2.06,0.69,2.61
96,0.47,1.59,2.0,0.64,2.37
97,0.52,1.59,2.03,0.66,2.39
98,0.36,1.47,2.01,0.69,2.22
99,0.37,1.6,1.98,0.68,2.41
100,0.43,1.53,2.08,0.69,2.37
101,0.44,1.51,1.98,0.7,2.46
102,0.36,1.47,1.89,0.6,2.24
103,0.33,1.53,2.08,0.6,2.27
104,0.37,1.56,2.06,0.62,2.35
105,0.34,1.48,1.98,0.65,2.5
106,0.37,1.48,1.94,0.59,2.22
107,0.35,1.51,2.0,0.69,2.24
108,0.39,1.53,2.0,0.66,2.41
109,0.34,1.48,1.92,0.6,2.29
110,0.38,1.56,1.94,0.62,2.18
111,0.31,1.42,1.94,0.45,2.18
112,0.37,1.5,2.03,0.66,2.31
113,0.31,1.51,2.01,0.6,2.25
114,0.4,1.53,1.89,0.65,2.31
115,0.28,1.41,1.88,0.59,2.2
116,0.4,1.54,1.98,0.67,2.37
117,0.4,1.54,1.98,0.65,2.37
118,0.3,1.48,1.89,0.58,2.11
119,0.24,1.47,1.7,0.55,2.18
120,0.3,1.51,1.92,0.61,2.29
121,0.38,1.53,1.95,0.63,2.27
122,0.28,1.48,1.84,0.63,2.16
123,0.24,1.46,1.94,0.64,2.12
124,0.32,1.45,1.74,0.6,2.14
125,0.35,1.5,1.91,0.67,2.35
126,0.33,1.54,1.89,0.59,2.39
127,0.28,1.5,1.89,0.56,2.24
128,0.23,1.42,1.87,0.55,2.14
129,0.33,1.47,1.91,0.6,2.29
130,0.28,1.45,1.92,0.61,2.18
131,0.35,1.41,1.88,0.63,2.24
132,0.27,1.53,1.85,0.57,2.16
133,0.37,1.54,1.95,0.65,2.16
134,0.32,1.46,1.97,0.61,2.24
135,0.32,1.48,1.97,0.55,2.29
136,0.23,1.39,1.67,0.58,2.09
137,0.27,1.49,1.92,0.64,2.12
138,0.33,1.57,1.92,0.63,2.33
139,0.28,1.39,1.94,0.68,2.11
140,0.24,1.45,1.84,0.55,2.02
141,0.3,1.49,1.81,0.65,2.11
142,0.28,1.5,1.91,0.66,2.35
143,0.26,1.49,1.89,0.61,2.31
144,0.26,1.47,1.79,0.6,2.09
145,0.18,1.47,1.97,0.67,2.39
146,0.29,1.57,1.94,0.73,2.46
