time,thumb,index,middle,ring,little
0,0.02,-0.02,-0.01,0.03,0.01
1,0.0,-0.04,-0.02,0.02,-0.04
2,-0.03,-0.02,-0.01,-0.0,-0.01
3,-0.11,-0.02,-0.02,0.04,0.04
4,0.1,0.01,0.0,0.01,0.02
5,-0.01,0.01,0.01,-0.01,0.01
6,0.04,-0.04,-0.0,0.04,0.03
7,-0.08,-0.01,-0.04,-0.01,-0.0
8,0.13,0.01,0.01,0.02,0.01
9,0.02,-0.01,-0.01,0.03,0.0
10,0.0,-0.02,-0.03,0.06,0.02
11,-0.1,-0.02,0.01,0.01,0.01
12,-0.07,-0.02,-0.04,-0.0,0.02
13,0.02,-0.01,0.01,0.02,0.01
14,-0.0,-0.01,-0.02,0.04,0.01
15,-0.05,-0.01,0.01,0.02,-0.0
16,-0.04,-0.01,-0.02,-0.01,-0.02
17,0.07,0.0,-0.0,0.03,0.0
18,-0.02,0.02,-0.01,0.01,-0.03
19,-0.05,0.01,0.01,-0.01,-0.02
20,-0.03,0.0,0.03,0.0,-0.05
21,0.04,-0.0,0.01,0.02,0.06
22,-0.02,0.0,-0.01,-0.05,-0.0
23,-0.02,-0.02,0.01,-0.01,0.01
24,-0.11,-0.01,-0.05,0.01,-0.05
25,-0.01,0.02,-0.02,-0.05,0.04
26,-0.02,0.0,0.01,0.04,-0.0
27,-0.1,0.01,-0.02,-0.0,0.02
28,-0.11,-0.02,-0.01,-0.02,-0.02
29,-0.06,-0.02,-0.04,0.02,-0.03
30,-0.0,-0.02,0.01,0.02,0.0
31,-0.01,0.01,0.01,0.02,-0.0
32,-0.06,0.0,-0.0,-0.0,-0.02
33,-0.07,-0.01,-0.01,0.04,-0.02
34,-0.02,-0.01,0.01,0.02,-0.01
35,-0.09,0.02,0.02,0.06,-0.03
36,0.03,0.34,0.28,0.15,0.12
37,-0.02,1.06,0.52,0.22,0.78
38,0.37,1.78,0.94,0.42,2.35
39,0.41,1.96,1.39,0.53,3.56
40,0.34,1.96,1.4,0.72,3.75
41,0.32,1.76,1.37,0.98,3.03
42,0.41,1.68,1.36,0.97,3.03
43,0.5,1.65,1.29,0.93,3.03
44,0.42,1.57,1.27,0.98,2.76
45,0.39,1.55,1.2,0.86,2.57
46,0.34,1.6,1.13,0.79,2.57
47,0.42,1.52,1.27,0.89,2.51
48,0.28,1.44,1.11,0.75,2.54
49,0.32,1.38,1.16,0.88,2.35
50,0.31,1.38,1.21,0.88,2.01
51,0.43,1.4,1.19,0.83,2.25
52,0.3,1.51,1.21,0.63,2.1
53,0.35,1.52,1.16,0.71,2.17
54,0.2,1.35,1.13,0.73,2.22
55,0.39,1.5,1.13,0.79,2.12
56,0.3,1.43,1.12,0.79,2.15
57,0.17,1.44,1.11,0.87,2.08
58,0.29,1.16,1.07,0.8,1.74
59,0.26,1.37,1.06,0.72,2.1
60,0.4,1.43,1.12,0.89,2.06
61,0.26,1.32,1.11,0.75,2.01
62,0.17,1.31,1.06,0.7,1.82
63,0.29,1.4,1.12,0.8,1.97
64,0.32,1.35,1.07,0.81,2.22
65,0.35,1.35,1.07,0.75,2.08
66,0.23,1.3,1.04,0.83,1.97
67,0.34,1.24,0.99,0.7,1.92
68,0.32,1.31,1.07,0.78,1.9
69,0.23,1.31,0.94,0.67,1.95
70,0.15,1.25,0.99,0.73,1.97
71,0.22,1.32,0.98,0.78,1.76
72,0.32,1.31,1.0,0.79,2.01
73,0.22,1.3,1.01,0.69,1.76
74,0.32,1.31,1.01,0.74,1.78
75,0.18,1.27,0.98,0.73,1.69
76,0.32,1.31,1.02,0.74,1.86
77,0.23,1.29,0.97,0.73,1.78
78,0.23,1.12,0.98,0.71,1.8
79,0.17,1.24,0.89,0.52,1.6
80,0.23,1.2,1.02,0.8,1.82
81,0.29,1.21,0.96,0.72,1.9
82,0.2,1.23,0.96,0.81,1.78
83,0.2,1.22,0.96,0.7,1.65
84,0.19,1.19,0.92,0.6,1.58
85,0.28,1.23,0.98,0.63,1.74
86,0.12,1.16,1.02,0.68,1.71
87,0.17,1.19,0.97,0.62,1.65
88,0.18,1.26,0.95,0.5,1.58
89,0.25,1.23,0.96,0.67,1.74
90,0.24,1.28,0.95,0.69,1.55
91,0.22,1.13,0.95,0.74,1.76
92,0.13,1.2,0.94,0.58,1.58
93,0.32,1.22,0.96,0.68,1.71
94,0.22,1.22,0.95,0.66,1.67
95,0.2,1.21,0.94,0.63,1.69
96,0.19,1.2,0.9,0.48,1.42
97,0.21,1.19,0.88,0.67,1.86
98,0.23,1.23,0.88,0.59,1.73
99,0.17,1.13,0.98,0.68,1.57
100,0.11,1.13,0.89,0.6,1.6
101,0.1,1.14,0.93,0.57,1.62
102,0.26,1.2,0.93,0.63,1.69
103,0.19,1.16,0.95,0.56,1.76
104,0.21,1.14,0.9,0.55,1.67
105,0.21,1.06,0.9,0.58,1.8
106,0.26,1.15,0.93,0.6,1.78
107,0.25,1.14,0.89,0.53,1.67
108,0.25,1.17,0.88,0.57,1.62
109,0.17,1.09,0.84,0.49,1.55
110,0.28,1.2,0.9,0.59,1.65
111,0.14,1.18,0.91,0.6,1.69
112,0.16,1.21,0.83,0.6,1.64
113,0.15,1.2,0.87,0.55,1.58
114,0.32,1.24,0.91,0.61,1.64
115,0.2,1.16,0.88,0.48,1.44
116,0.18,1.21,0.87,0.55,1.5
117,0.09,1.21,0.82,0.46,1.42
