time,thumb,index,middle,ring,little
0,0.03,0.02,0.02,0.02,0.01
1,-0.04,-0.01,0.02,0.05,-0.05
2,-0.07,0.01,-0.02,0.01,-0.04
3,0.0,0.01,0.02,-0.0,-0.03
4,-0.0,0.02,-0.0,0.01,0.0
5,-0.05,0.0,-0.02,0.06,-0.02
6,-0.04,0.02,-0.01,0.03,-0.02
7,-0.13,-0.0,0.02,-0.01,-0.07
8,-0.02,0.01,0.01,0.02,0.01
9,-0.04,0.02,-0.01,0.01,0.03
10,0.01,0.01,0.01,0.01,-0.05
11,-0.04,-0.02,-0.02,-0.04,-0.03
12,0.0,0.0,-0.01,0.02,0.01
13,0.01,0.0,-0.0,0.01,0.02
14,-0.01,-0.02,-0.01,0.01,-0.01
15,-0.1,-0.02,-0.06,0.02,-0.05
16,-0.06,0.03,-0.05,0.02,-0.0
17,0.0,0.0,-0.01,0.02,-0.01
18,-0.02,-0.01,-0.01,-0.06,0.01
19,-0.06,0.01,-0.04,0.0,-0.03
20,-0.12,0.04,-0.04,-0.05,-0.03
21,-0.02,-0.0,-0.01,0.01,-0.01
22,-0.07,-0.0,-0.01,0.06,-0.02
23,-0.06,0.0,-0.01,-0.0,-0.03
24,-0.07,-0.0,-0.01,-0.01,-0.0
25,-0.03,-0.01,-0.01,0.02,-0.02
26,-0.05,-0.05,0.03,0.0,-0.0
27,-0.12,0.01,-0.01,0.0,-0.0
28,-0.08,0.05,-0.0,-0.01,-0.01
29,0.0,0.0,0.02,0.01,-0.0
30,-0.01,-0.01,-0.02,0.01,-0.01
31,-0.02,-0.0,0.01,0.04,-0.02
32,-0.07,-0.01,-0.05,-0.03,-0.04
33,0.04,0.13,0.03,0.15,0.39
34,0.16,1.54,0.73,0.53,2.08
35,0.15,1.85,1.74,0.71,3.6
36,0.1,1.65,1.94,0.76,2.79
37,0.14,1.51,1.81,0.69,2.92
38,0.06,1.54,1.81,0.79,2.6
39,0.05,1.46,1.7,0.85,2.27
40,-0.01,1.4,1.73,0.68,2.06
41,0.07,1.4,1.73,0.62,1.97
42,0.03,1.36,1.62,0.71,2.2
43,0.05,1.43,1.52,0.74,2.15
44,-0.03,1.3,1.56,0.69,1.97
45,-0.06,1.27,1.56,0.79,1.81
46,0.06,1.34,1.51,0.68,1.91
47,-0.01,1.2,1.59,0.53,1.95
48,0.05,1.24,1.5,0.63,1.83
49,-0.04,1.15,1.41,0.67,1.6
50,-0.01,1.25,1.51,0.66,1.64
51,0.06,1.22,1.47,0.64,1.85
52,-0.12,1.25,1.43,0.64,1.77
53,-0.04,1.15,1.47,0.58,1.6
54,0.04,1.33,1.45,0.6,1.73
55,-0.02,1.25,1.36,0.56,1.79
56,0.03,1.32,1.37,0.56,1.81
57,-0.02,1.24,1.43,0.58,1.55
58,-0.01,1.24,1.45,0.48,1.6
59,0.01,1.23,1.43,0.65,1.69
60,-0.09,1.28,1.34,0.65,1.57
61,-0.06,1.1,1.41,0.55,1.57
62,-0.03,1.0,1.48,0.5,1.47
63,-0.03,1.16,1.41,0.6,1.57
64,-0.06,1.16,1.39,0.45,1.4
65,-0.02,1.22,1.28,0.53,1.69
66,-0.04,1.22,1.36,0.54,1.71
67,-0.04,1.14,1.39,0.56,1.62
68,-0.0,1.25,1.24,0.57,1.73
69,-0.04,1.06,1.39,0.58,1.6
70,-0.1,1.16,1.35,0.52,1.59
71,0.01,1.19,1.33,0.59,1.46
72,-0.02,1.11,1.44,0.53,1.46
73,-0.02,1.24,1.36,0.53,1.57
74,-0.09,1.08,1.29,0.55,1.5
75,0.0,1.12,1.37,0.6,1.69
76,-0.05,1.14,1.33,0.53,1.66
77,-0.13,1.19,1.21,0.49,1.55
78,-0.06,1.06,1.34,0.5,1.43
79,-0.04,1.22,1.34,0.52,1.54
80,-0.04,1.17,1.3,0.55,1.57
81,-0.07,1.12,1.47,0.53,1.66
82,-0.07,1.07,1.29,0.56,1.38
83,-0.15,1.09,1.39,0.5,1.43
84,-0.04,1.18,1.34,0.56,1.54
85,-0.03,1.07,1.4,0.54,1.6
86,-0.04,1.11,1.3,0.53,1.54
87,-0.07,1.05,1.34,0.5,1.5
