time,thumb,index,middle,ring,little
62,1.4,1.22,0.72,0.76,0.06
63,1.21,1.07,0.69,0.67,-0.01
64,1.14,1.16,0.64,0.66,0.04
65,1.18,1.2,0.72,0.84,0.1
66,1.44,1.17,0.79,0.73,0.04
67,0.94,1.12,0.68,0.72,0.0
68,1.04,1.11,0.65,0.69,0.01
69,1.2,1.21,0.74,0.61,0.07
70,1.27,1.22,0.68,0.81,0.06
71,1.41,1.2,0.58,0.69,0.08
72,0.95,1.05,0.62,0.6,-0.01
73,0.94,0.97,0.61,0.81,0.07
74,1.24,1.21,0.72,0.75,0.08
75,1.2,1.1,0.68,0.54,0.08
76,1.09,1.05,0.63,0.65,-0.03
77,0.88,1.0,0.62,0.76,-0.04
78,1.47,1.14,0.69,0.69,0.07
79,1.19,1.0,0.73,0.62,0.02
80,1.11,1.08,0.6,0.62,0.01
81,0.96,1.14,0.66,0.61,-0.0
82,1.36,1.22,0.72,0.75,0.09
83,1.03,1.1,0.66,0.72,0.08
84,0.93,0.99,0.61,0.72,0.02
85,0.83,1.1,0.51,0.56,-0.02
86,1.36,1.22,0.53,0.71,0.1
87,0.96,1.13,0.71,0.55,0.07
88,1.12,1.12,0.71,0.62,0.01
89,0.99,1.04,0.54,0.6,-0.02
90,1.11,1.11,0.58,0.48,0.05
91,1.36,1.11,0.66,0.71,0.1
92,1.03,1.08,0.59,0.74,0.02
93,0.97,0.98,0.56,0.58,-0.02
94,1.14,1.06,0.61,0.5,0.01
95,1.07,1.1,0.67,0.74,0.08
96,0.99,1.1,0.61,0.64,0.03
97,0.97,0.98,0.56,0.56,-0.01
98,0.85,1.04,0.58,0.58,-0.0
99,1.22,1.11,0.65,0.66,0.07
100,0.95,1.06,0.59,0.75,0.06
101,0.92,1.04,0.59,0.62,-0.02
102,0.88,1.02,0.55,0.65,0.01
103,1.24,1.12,0.68,0.69,0.07
104,1.32,1.17,0.57,0.61,0.05
105,1.03,1.04,0.57,0.65,-0.03
106,0.84,1.06,0.6,0.56,-0.02
107,0.99,1.1,0.62,0.65,0.07
108,1.48,1.02,0.59,0.69,0.08
109,0.9,1.08,0.56,0.69,0.02
110,0.97,1.02,0.56,0.56,-0.03
111,0.87,1.02,0.68,0.67,0.01
112,1.1,1.04,0.6,0.67,0.04
113,0.85,1.17,0.68,0.64,0.01
114,0.73,1.01,0.54,0.46,-0.05
115,0.87,1.05,0.59,0.6,0.04
116,1.21,1.11,0.64,0.65,0.06
117,1.17,0.94,0.67,0.57,0.07
118,0.85,0.98,0.54,0.53,-0.01
119,0.83,1.0,0.54,0.53,-0.01
120,1.4,1.14,0.65,0.64,0.03
121,1.11,1.14,0.59,0.63,0.05
122,0.9,1.02,0.57,0.57,-0.03
123,0.9,0.99,0.6,0.38,-0.03
124,0.94,1.13,0.67,0.52,0.06
125,1.19,1.07,0.66,0.63,0.06
126,0.97,1.04,0.59,0.58,0.0
127,0.84,1.04,0.54,0.53,-0.0
128,0.95,0.91,0.66,0.49,0.04
129,1.2,1.04,0.65,0.67,0.06
130,1.07,1.12,0.58,0.64,0.05
131,0.84,0.98,0.55,0.52,-0.05
132,1.01,1.01,0.61,0.55,0.0
133,1.26,1.07,0.62,0.65,0.05
134,1.16,1.06,0.65,0.54,0.03
135,0.84,1.02,0.57,0.46,-0.03
136,0.88,1.05,0.62,0.51,-0.04
137,1.17,1.08,0.61,0.64,0.05
138,1.06,1.12,0.56,0.52,0.04
139,0.74,0.97,0.5,0.48,-0.04
140,0.78,0.99,0.59,0.57,-0.02
141,1.01,1.05,0.59,0.64,0.07
142,0.99,1.04,0.57,0.6,0.04
143,0.89,1.04,0.57,0.58,-0.0
144,0.84,1.03,0.49,0.52,-0.09
145,0.91,1.13,0.65,0.59,0.02
146,1.09,1.08,0.6,0.65,0.04
147,0.9,1.11,0.48,0.5,0.02
148,0.78,0.95,0.52,0.47,-0.02
149,1.05,1.04,0.6,0.44,0.0
150,1.08,1.07,0.65,0.59,0.04
151,0.99,1.11,0.65,0.62,-0.02
152,0.79,0.96,0.52,0.44,-0.04
153,0.83,0.99,0.62,0.38,-0.01
154,1.0,1.07,0.63,0.57,0.05
155,0.97,1.08,0.57,0.67,0.04
156,0.88,0.97,0.5,0.44,-0.03
157,0.86,0.97,0.58,0.44,-0.02
158,1.16,1.04,0.59,0.52,0.05
159,1.02,1.1,0.57,0.53,0.02
160,0.73,1.04,0.52,0.49,-0.0
161,0.69,0.91,0.51,0.47,0.0
162,1.24,1.15,0.59,0.56,0.04
163,0.8,1.04,0.55,0.67,0.04
164,0.95,0.99,0.48,0.55,-0.06
165,0.9,0.96,0.5,0.46,-0.04
166,0.82,1.04,0.47,0.53,0.03
167,1.02,1.03,0.58,0.58,0.07
168,0.94,0.99,0.53,0.43,0.01
169,0.6,0.89,0.48,0.48,-0.02
170,0.98,1.05,0.61,0.51,-0.01
171,0.97,1.04,0.59,0.54,0.07
172,1.05,1.1,0.64,0.62,0.05
173,0.76,0.96,0.5,0.48,-0.03
174,0.82,0.95,0.59,0.59,-0.0
175,0.88,1.0,0.6,0.59,0.04
176,0.88,0.97,0.54,0.55,0.03
177,0.82,0.96,0.48,0.47,-0.04
178,0.87,0.97,0.52,0.47,-0.03
179,1.09,1.01,0.65,0.49,0.04
180,0.92,1.04,0.55,0.54,0.04
181,0.82,0.98,0.59,0.49,-0.0
182,0.69,0.95,0.52,0.5,-0.04
183,1.06,0.97,0.55,0.52,0.0
184,1.07,1.06,0.54,0.53,0.05
185,0.85,0.86,0.5,0.6,-0.06
186,0.69,0.91,0.52,0.48,0.02
187,1.03,0.86,0.59,0.48,0.04
188,1.16,1.08,0.59,0.57,0.04
189,0.84,0.92,0.61,0.6,0.05
