time,thumb,index,middle,ring,little
0,-0.02,-0.02,0.03,-0.09,-0.05
1,-0.09,-0.03,-0.02,-0.06,-0.09
2,-0.09,-0.01,0.03,0.02,-0.04
3,0.05,-0.0,0.02,-0.02,-0.0
4,-0.04,0.02,-0.01,-0.04,0.02
5,-0.08,-0.01,-0.02,-0.07,-0.11
6,-0.12,-0.02,-0.01,-0.04,-0.05
7,-0.02,0.01,0.02,0.02,0.02
8,-0.07,0.0,-0.0,0.02,0.02
9,-0.08,-0.03,-0.02,-0.06,-0.08
10,-0.09,-0.03,-0.02,-0.05,-0.08
11,0.02,0.01,0.02,-0.01,0.0
12,-0.03,0.01,0.04,0.01,-0.04
13,-0.02,-0.02,-0.02,-0.03,-0.1
14,-0.09,-0.03,-0.03,-0.03,-0.06
15,0.07,0.04,0.01,-0.01,-0.01
16,0.03,-0.02,0.03,-0.02,0.04
17,-0.07,-0.02,-0.01,-0.03,-0.05
18,-0.14,-0.02,-0.02,-0.06,-0.06
19,-0.06,0.02,-0.02,0.01,-0.04
20,0.0,-0.01,0.01,0.0,0.03
21,-0.06,-0.07,0.04,0.01,-0.04
22,-0.13,-0.03,-0.02,-0.09,-0.09
23,-0.06,-0.03,-0.02,-0.04,-0.05
24,-0.02,-0.0,-0.0,0.01,0.04
25,-0.02,-0.03,-0.02,-0.03,-0.03
26,-0.09,-0.02,-0.01,-0.07,-0.09
27,-0.13,0.02,-0.01,-0.04,-0.05
28,0.0,0.0,-0.01,-0.0,0.03
29,-0.04,-0.02,0.04,-0.01,-0.04
30,-0.08,-0.03,-0.02,-0.09,-0.08
31,-0.08,-0.04,-0.04,-0.01,-0.04
32,-0.06,-0.0,-0.0,-0.0,0.02
33,0.03,0.01,0.02,0.03,-0.04
34,0.34,0.74,0.3,0.06,-0.08
35,0.51,1.96,0.86,0.26,-0.01
36,0.9,1.79,1.1,0.49,0.06
37,1.31,1.84,1.1,0.62,0.07
38,0.94,1.81,0.9,0.45,0.06
39,0.62,1.52,0.92,0.51,-0.03
40,0.88,1.64,0.95,0.47,-0.02
41,0.91,1.6,0.99,0.56,0.05
42,0.65,1.38,0.75,0.47,0.06
43,0.64,1.35,0.74,0.33,-0.05
44,0.63,1.34,0.86,0.37,0.02
45,1.08,1.45,0.78,0.47,0.04
46,0.95,1.48,0.84,0.37,-0.04
47,0.54,1.29,0.64,0.33,-0.05
48,0.44,1.35,0.68,0.21,-0.07
49,1.05,1.39,0.81,0.38,0.02
50,0.97,1.4,0.74,0.36,0.0
51,0.69,1.29,0.65,0.32,-0.05
52,0.54,1.21,0.62,0.27,-0.13
53,0.85,1.37,0.78,0.37,0.0
54,0.73,1.38,0.67,0.25,0.03
55,0.6,1.22,0.67,0.32,-0.04
56,0.49,1.15,0.63,0.28,-0.04
57,0.73,1.35,0.62,0.4,-0.06
58,0.82,1.33,0.69,0.37,0.05
59,0.7,1.21,0.63,0.3,-0.01
60,0.43,1.15,0.58,0.28,-0.07
61,0.71,1.2,0.69,0.29,-0.05
62,0.93,1.28,0.67,0.36,0.04
63,0.79,1.2,0.61,0.31,-0.01
64,0.61,1.16,0.58,0.23,-0.06
65,0.57,1.15,0.58,0.26,-0.0
66,0.9,1.31,0.63,0.33,0.03
67,0.78,1.31,0.67,0.36,-0.06
68,0.47,1.1,0.57,0.26,-0.05
69,0.49,1.27,0.53,0.24,-0.03
70,0.66,1.26,0.65,0.23,0.04
71,0.74,1.19,0.67,0.34,-0.0
72,0.73,1.99,0.96,0.64,0.02
73,0.24,0.94,0.53,0.54,-0.06
74,0.44,0.59,0.42,0.77,0.09
75,0.34,0.46,0.38,0.54,0.08
76,0.33,0.34,0.27,0.57,0.06
77,0.12,0.3,0.25,0.42,0.07
78,0.18,0.32,0.22,0.55,0.04
79,0.31,0.28,0.25,0.52,0.18
80,0.37,0.61,0.33,0.58,0.11
81,0.59,2.18,0.94,0.53,0.05
82,0.97,1.81,0.96,0.79,0.06
83,1.04,1.79,0.88,0.78,0.15
84,0.96,1.6,0.93,0.58,0.09
85,0.84,1.42,0.67,0.53,0.03
86,0.85,1.52,0.69,0.55,0.03
87,0.94,1.49,0.75,0.59,0.1
88,0.66,1.37,0.66,0.48,0.12
89,0.73,1.33,0.65,0.45,0.0
90,0.69,1.3,0.52,0.37,0.02
91,0.9,1.43,0.65,0.45,0.11
92,0.95,1.38,0.69,0.52,0.11
93,0.75,1.3,0.59,0.4,0.04
94,0.56,1.25,0.59,0.4,-0.0
95,0.79,1.4,0.58,0.38,0.06
96,0.95,1.34,0.61,0.45,0.08
97,0.46,1.26,0.59,0.4,0.06
98,0.61,1.17,0.54,0.3,0.0
99,0.7,1.38,0.54,0.37,0.07
100,0.96,1.3,0.61,0.47,0.09
101,0.83,1.37,0.67,0.47,-0.01
102,0.6,1.2,0.55,0.33,-0.0
103,0.69,1.23,0.59,0.27,-0.01
104,0.95,1.37,0.61,0.44,0.12
105,0.7,1.11,0.56,0.3,0.05
106,0.55,1.2,0.51,0.32,-0.0
107,0.51,1.22,0.56,0.38,0.02
108,0.89,1.34,0.54,0.3,0.03
109,0.68,1.12,0.61,0.37,0.08
110,0.46,1.17,0.45,0.3,0.04
111,0.53,1.15,0.48,0.33,0.01
112,0.61,1.31,0.54,0.33,0.04
113,0.67,1.26,0.52,0.38,0.09
114,0.66,1.17,0.52,0.26,0.08
115,0.49,1.12,0.44,0.27,-0.0
116,0.65,1.25,0.58,0.38,0.06
117,0.66,1.18,0.55,0.41,0.09
118,0.7,1.04,0.59,0.36,-0.02
119,0.55,1.15,0.5,0.29,0.0
120,0.87,1.79,0.49,0.69,0.06
121,0.74,1.82,0.82,0.69,0.1
122,0.6,0.65,0.42,0.59,0.12
123,0.29,0.4,0.3,0.36,0.04
124,0.32,0.3,0.23,0.58,0.07
125,0.33,0.33,0.25,0.7,0.12
126,0.38,0.3,0.2,0.63,0.17
