time,thumb,index,middle,ring,little
0,-0.05,-0.02,0.05,-0.03,-0.03
1,-0.11,-0.04,-0.02,-0.05,-0.08
2,-0.08,-0.02,-0.01,-0.04,-0.06
3,-0.0,-0.02,-0.01,0.01,0.04
4,-0.02,0.0,0.03,0.03,-0.0
5,-0.07,-0.04,-0.01,-0.01,-0.07
6,-0.08,-0.04,-0.02,-0.05,-0.03
7,-0.04,0.01,0.0,0.01,0.03
8,-0.07,0.0,0.03,0.02,-0.0
9,-0.1,-0.04,-0.03,-0.04,-0.03
10,-0.1,-0.04,-0.03,-0.04,-0.08
11,-0.0,-0.02,-0.0,0.03,0.0
12,-0.06,-0.02,0.02,0.01,-0.01
13,-0.07,-0.05,-0.01,-0.01,-0.04
14,-0.13,-0.05,-0.02,-0.03,-0.05
15,-0.04,-0.09,-0.02,0.03,-0.05
16,-0.03,-0.01,-0.01,-0.01,-0.02
17,-0.04,-0.0,-0.05,-0.08,-0.07
18,-0.16,-0.05,-0.02,-0.04,-0.06
19,-0.11,-0.04,-0.02,-0.04,-0.02
20,-0.06,-0.01,0.01,-0.0,0.02
21,-0.04,0.01,-0.01,-0.04,-0.04
22,-0.12,-0.07,-0.03,-0.04,-0.07
23,-0.08,-0.04,0.02,-0.05,-0.07
24,-0.05,-0.01,-0.01,-0.0,0.01
25,-0.07,-0.03,-0.02,0.0,-0.02
26,-0.1,-0.03,-0.02,-0.06,-0.07
27,-0.1,-0.05,-0.04,-0.04,-0.05
28,-0.04,-0.02,-0.01,-0.01,0.02
29,-0.08,-0.02,0.02,-0.04,-0.02
30,-0.13,-0.02,0.01,-0.09,-0.11
31,-0.12,-0.04,-0.03,-0.06,-0.14
32,-0.07,-0.02,0.04,-0.01,0.0
33,0.74,0.58,0.22,0.01,-0.02
34,1.23,2.04,1.01,0.46,-0.06
35,1.31,1.74,0.95,0.49,-0.03
36,1.23,1.65,1.06,0.44,-0.01
37,1.73,1.61,0.98,0.64,0.05
38,1.17,1.48,0.88,0.66,0.03
39,0.98,1.42,0.84,0.44,-0.07
40,1.32,1.38,0.82,0.47,0.05
41,1.44,1.51,0.86,0.51,0.05
42,1.38,1.26,0.73,0.39,0.01
43,1.17,1.4,0.75,0.42,-0.03
44,1.05,1.22,0.64,0.46,0.01
45,1.24,1.44,0.72,0.46,0.05
46,1.19,1.4,0.77,0.46,-0.01
47,1.2,1.71,0.89,0.42,-0.02
48,0.63,1.4,0.77,0.4,-0.09
49,0.71,0.57,0.47,0.46,0.03
50,0.66,0.41,0.43,0.38,0.04
51,0.42,0.4,0.27,0.26,-0.02
52,0.39,0.29,0.27,0.25,-0.03
53,0.43,0.33,0.28,0.16,0.02
54,0.57,0.63,0.4,0.33,0.07
55,1.08,1.93,0.92,0.5,-0.04
56,1.22,1.7,0.89,0.51,-0.05
57,1.25,1.69,0.84,0.54,0.02
58,1.52,1.63,0.83,0.6,0.04
59,1.31,1.47,0.86,0.35,0.02
