time,thumb,index,middle,ring,little
0,-0.04,0.01,0.05,0.04,0.02
1,0.08,0.04,-0.02,0.04,0.08
2,0.02,0.0,0.06,0.06,0.08
3,-0.08,0.03,-0.0,-0.02,0.01
4,-0.09,0.01,0.01,-0.1,-0.1
5,-0.04,0.01,0.06,-0.04,0.03
6,0.08,0.01,0.01,-0.01,0.07
7,-0.04,0.04,-0.05,-0.01,0.01
8,-0.11,-0.01,0.0,-0.02,-0.03
9,0.01,0.01,0.03,-0.01,0.01
10,0.02,0.03,0.04,0.03,0.06
11,0.0,-0.03,0.02,-0.06,0.08
12,-0.05,0.0,0.01,-0.02,-0.03
13,-0.06,0.03,0.03,-0.0,0.05
14,0.06,0.03,0.01,0.05,0.08
15,0.01,0.04,0.05,-0.07,0.02
16,-0.07,-0.01,0.0,-0.03,-0.03
17,-0.08,-0.07,-0.01,0.01,0.01
18,0.06,-0.04,0.02,0.05,0.09
19,0.0,0.03,0.06,0.04,0.06
20,-0.04,0.01,-0.04,-0.01,0.02
21,-0.09,-0.03,-0.01,-0.02,0.01
22,-0.07,-0.01,-0.0,-0.03,0.02
23,0.04,0.02,-0.0,0.02,0.08
24,-0.04,-0.01,0.02,0.0,0.02
25,-0.1,-0.03,-0.0,-0.04,-0.04
26,-0.01,0.03,-0.0,0.04,0.0
27,0.02,0.0,0.03,-0.01,0.07
28,-0.06,-0.02,0.05,-0.07,0.03
29,-0.07,-0.02,0.01,-0.03,-0.02
30,-0.02,-0.07,-0.01,0.01,0.02
31,0.04,0.03,0.05,0.05,0.08
32,-0.01,0.01,0.02,0.05,0.04
33,-0.03,0.01,0.02,-0.04,0.0
34,-0.09,0.01,0.0,-0.03,-0.02
35,0.3,1.38,0.54,0.21,0.11
36,0.65,1.93,0.99,0.37,0.1
37,0.8,1.73,0.98,0.44,0.1
38,0.74,1.63,0.89,0.47,0.03
39,1.15,1.73,0.96,0.36,0.05
40,1.1,1.65,0.89,0.55,0.11
41,0.89,1.63,0.81,0.43,0.11
42,0.64,1.36,0.72,0.39,0.01
43,0.77,1.25,0.68,0.44,0.09
44,0.86,1.48,0.78,0.44,0.09
45,0.89,1.52,0.77,0.45,0.11
46,0.69,1.34,0.63,0.35,0.02
47,0.58,1.36,0.72,0.39,0.04
48,0.86,1.4,0.68,0.41,0.12
49,0.68,1.31,0.75,0.36,0.08
50,0.8,1.37,0.63,0.3,0.06
51,0.82,1.59,0.72,0.41,0.01
52,0.69,1.77,0.87,0.47,0.08
53,0.56,0.74,0.53,0.45,0.1
54,0.47,0.43,0.38,0.4,0.1
55,0.18,0.36,0.29,0.26,0.04
56,0.3,0.29,0.31,0.25,0.03
57,0.31,0.39,0.31,0.29,0.12
58,0.33,0.86,0.49,0.38,0.04
59,0.48,1.86,0.73,0.21,0.01
60,0.8,1.79,0.9,0.57,0.05
61,0.96,1.72,0.82,0.69,0.09
62,0.8,1.45,0.78,0.4,0.06
63,0.61,1.36,0.63,0.4,0.01
64,0.63,1.36,0.58,0.33,-0.02
65,0.93,1.33,0.62,0.4,0.06
