time,thumb,index,middle,ring,little
77,0.61,1.21,0.08,0.01,-0.01
78,0.42,1.21,0.09,-0.0,-0.03
79,0.52,1.17,0.09,-0.02,-0.04
80,0.4,1.19,0.08,0.03,-0.05
81,0.66,1.18,0.09,0.0,-0.02
82,0.56,1.22,0.05,0.02,0.0
83,0.52,1.1,0.06,-0.0,-0.03
84,0.38,1.14,0.09,-0.03,-0.04
85,0.62,1.22,0.09,-0.0,0.0
86,0.58,1.15,0.03,0.01,-0.01
87,0.54,1.18,0.08,-0.02,-0.02
88,0.35,1.11,0.1,-0.03,-0.06
89,0.51,1.14,0.1,0.02,-0.0
90,0.62,1.17,0.08,-0.0,0.0
91,0.48,1.16,0.08,-0.0,-0.03
92,0.43,1.13,0.06,-0.04,-0.06
93,0.49,1.17,0.08,-0.03,-0.04
94,0.62,1.14,0.08,0.0,-0.01
95,0.48,1.13,0.08,-0.04,0.0
96,0.46,1.16,0.07,-0.02,-0.03
97,0.53,1.14,0.11,-0.03,-0.03
98,0.51,1.17,0.08,-0.01,-0.03
99,0.48,1.11,0.1,-0.0,-0.04
100,0.46,1.12,0.06,-0.0,-0.05
101,0.36,1.09,0.06,-0.06,-0.04
102,0.65,1.15,0.08,-0.02,-0.02
103,0.44,1.12,0.07,0.0,-0.01
104,0.51,1.14,0.08,-0.04,-0.03
105,0.33,1.09,0.08,-0.04,-0.08
106,0.63,1.15,0.08,0.0,0.01
107,0.56,1.11,0.07,-0.01,-0.03
108,0.43,1.15,0.09,0.01,-0.02
109,0.31,1.1,0.06,-0.03,-0.07
110,0.35,1.13,0.1,-0.04,-0.02
111,0.51,1.12,0.08,-0.01,-0.02
112,0.39,1.09,0.06,-0.04,-0.03
113,0.37,1.09,0.06,-0.02,-0.07
114,0.48,1.17,0.05,-0.03,-0.04
115,0.49,1.14,0.08,-0.0,-0.04
116,0.51,1.13,0.1,-0.04,-0.05
117,0.43,1.11,0.07,-0.03,-0.06
118,0.42,1.07,0.06,-0.03,-0.05
119,0.48,1.16,0.07,-0.03,-0.02
120,0.52,1.11,0.06,-0.03,-0.07
121,0.42,1.08,0.05,-0.03,-0.03
122,0.34,1.15,0.06,-0.03,-0.03
123,0.58,1.14,0.09,-0.03,-0.04
124,0.33,1.12,0.08,-0.03,-0.05
125,0.44,1.06,0.05,-0.02,-0.02
126,0.29,0.97,0.1,-0.0,-0.05
127,0.53,1.09,0.07,-0.03,-0.03
128,0.48,1.14,0.08,-0.04,-0.05
129,0.4,1.09,0.08,-0.02,-0.05
130,0.24,1.04,0.05,-0.04,-0.07
131,0.38,0.99,0.08,-0.07,-0.04
132,0.48,1.1,0.08,0.01,-0.03
133,0.36,1.08,0.1,-0.02,-0.01
134,0.31,1.08,0.05,-0.03,-0.08
135,0.38,1.08,0.07,-0.0,-0.06
136,0.49,1.12,0.08,-0.01,-0.03
137,0.48,1.08,0.07,-0.02,-0.05
138,0.4,1.09,0.06,-0.02,-0.05
139,0.36,1.12,0.06,-0.01,-0.06
