time,thumb,index,middle,ring,little
0,0.04,-0.01,0.02,0.03,-0.03
1,-0.01,0.02,0.01,0.02,0.01
2,0.03,-0.02,0.01,-0.01,-0.02
3,-0.02,-0.01,-0.01,-0.01,-0.02
4,0.02,-0.01,0.01,0.03,0.01
5,-0.02,-0.02,-0.0,-0.01,-0.06
6,0.0,-0.01,0.01,0.0,-0.01
7,-0.02,-0.02,0.0,0.03,-0.04
8,0.06,-0.01,0.02,0.02,-0.02
9,0.03,-0.01,0.02,-0.01,-0.01
10,-0.01,-0.02,-0.0,0.01,-0.05
11,-0.03,-0.03,-0.01,0.01,-0.07
12,-0.03,-0.02,-0.0,0.03,0.0
13,0.04,0.0,-0.0,0.0,-0.01
14,0.04,-0.02,-0.04,0.03,-0.03
15,-0.04,-0.01,-0.02,0.01,-0.04
16,-0.04,-0.01,-0.01,0.03,-0.01
17,0.04,0.01,0.01,0.02,0.01
18,0.05,-0.0,0.05,-0.02,-0.03
19,-0.01,-0.0,0.02,0.0,-0.04
20,-0.02,-0.0,-0.01,-0.02,-0.05
21,0.05,0.0,0.01,-0.0,-0.01
22,-0.01,0.02,-0.01,-0.01,-0.02
23,0.03,-0.0,0.0,-0.0,-0.03
24,-0.03,-0.0,-0.0,-0.02,-0.01
25,0.06,-0.0,0.02,0.01,-0.0
26,0.02,-0.0,-0.01,-0.02,-0.03
27,0.02,0.01,0.03,-0.02,-0.03
28,-0.0,-0.02,-0.02,-0.05,-0.1
29,0.06,-0.02,-0.0,0.01,-0.02
30,0.05,-0.02,0.01,0.0,-0.02
31,-0.02,0.03,-0.0,0.02,0.02
32,-0.04,0.01,-0.02,-0.06,-0.06
33,0.03,-0.0,-0.01,-0.01,-0.04
34,0.14,0.36,0.02,0.0,0.05
35,0.18,2.67,0.09,0.02,0.05
36,0.26,2.39,0.09,-0.01,0.05
37,1.09,2.32,0.09,-0.03,0.02
38,1.89,2.25,0.11,0.01,0.03
39,1.69,2.28,0.13,-0.0,0.02
40,1.29,2.0,0.05,-0.02,-0.01
41,1.4,1.98,0.1,-0.03,-0.03
42,1.5,2.09,0.07,-0.01,-0.01
43,1.48,1.92,0.05,-0.03,-0.05
44,1.03,1.95,0.08,-0.03,0.0
45,1.13,1.89,0.06,-0.05,-0.03
46,1.23,1.95,0.08,0.03,0.03
47,1.27,1.85,0.05,-0.02,0.04
48,1.33,1.88,0.04,0.0,0.03
49,1.0,1.84,-0.0,-0.02,-0.01
50,1.43,1.75,0.07,-0.01,0.02
51,1.27,1.85,0.06,0.0,0.05
52,1.17,1.95,0.07,-0.04,0.02
53,0.89,1.57,0.06,-0.04,-0.07
54,0.98,1.69,0.06,-0.08,-0.03
55,1.18,1.69,0.04,-0.02,0.03
56,1.23,1.7,0.04,-0.07,-0.01
57,0.89,1.66,0.05,-0.03,-0.04
58,0.96,1.65,-0.0,-0.02,-0.02
59,1.01,1.73,0.03,-0.0,-0.04
60,1.27,1.71,0.02,-0.03,0.01
61,1.07,1.74,0.01,-0.05,-0.04
62,0.83,1.79,0.05,-0.08,-0.0
63,1.17,1.73,0.05,-0.04,-0.03
64,0.78,1.67,0.0,-0.04,-0.03
65,1.13,1.7,0.02,-0.04,-0.02
66,0.81,1.44,0.04,-0.08,-0.06
67,1.07,1.75,0.05,-0.03,-0.01
68,0.96,1.74,0.02,0.01,-0.0
69,1.13,1.74,0.05,-0.07,-0.03
70,0.81,1.52,0.01,-0.07,-0.09
71,0.97,1.57,0.06,-0.03,-0.02
72,1.02,1.73,0.04,-0.05,-0.01
73,0.76,1.61,0.02,-0.05,-0.07
74,0.72,1.63,0.02,-0.07,-0.05
75,0.79,1.75,-0.01,-0.05,-0.01
76,1.11,1.65,0.03,-0.0,-0.03
77,1.02,1.41,-0.02,-0.02,-0.02
78,0.71,1.66,0.02,-0.05,-0.07
79,0.86,1.74,0.02,-0.02,-0.04
80,0.88,1.63,0.03,-0.04,-0.03
81,0.75,1.55,0.03,0.02,-0.06
82,0.86,1.61,0.03,-0.05,-0.05
83,0.73,1.38,0.03,-0.09,-0.08
84,0.85,1.53,0.05,-0.03,-0.06
85,0.88,1.65,-0.03,-0.04,-0.06
86,0.69,1.55,0.02,-0.04,-0.08
87,0.58,1.52,0.01,-0.06,-0.14
