time,thumb,index,middle,ring,little
0,-0.02,-0.01,-0.0,-0.01,-0.0
1,-0.01,-0.01,0.02,0.03,-0.0
2,0.03,-0.0,0.0,-0.0,0.02
3,-0.02,0.01,-0.01,0.01,-0.01
4,-0.02,-0.0,-0.02,-0.02,-0.0
5,-0.05,-0.01,-0.03,0.01,-0.02
6,0.06,-0.01,0.01,0.01,0.03
7,0.02,-0.02,-0.0,-0.0,0.0
8,0.0,-0.03,-0.02,-0.04,0.04
9,-0.08,-0.01,-0.02,-0.04,-0.05
10,-0.02,0.0,-0.01,-0.05,-0.02
11,0.05,0.0,-0.0,-0.0,0.04
12,0.01,0.01,-0.0,0.02,-0.01
13,-0.0,-0.02,-0.02,-0.03,-0.03
14,-0.01,-0.03,-0.02,0.02,-0.02
15,0.02,-0.01,-0.01,-0.0,0.02
16,0.02,-0.03,-0.01,0.02,-0.0
17,0.01,-0.0,-0.02,-0.01,-0.04
18,-0.03,0.01,-0.01,-0.01,-0.05
19,0.06,0.01,0.01,0.0,0.03
20,0.01,0.0,0.02,-0.0,0.02
21,0.0,-0.01,-0.01,0.0,0.02
22,-0.12,-0.01,-0.02,-0.05,-0.06
23,-0.05,-0.01,-0.0,-0.05,0.0
24,0.03,-0.0,0.02,-0.01,0.01
25,-0.02,0.01,0.01,0.02,-0.01
26,-0.04,-0.01,0.01,-0.03,-0.02
27,-0.0,0.03,-0.0,-0.0,0.02
28,0.01,0.01,0.01,-0.04,0.01
29,-0.05,0.0,0.04,-0.04,0.06
30,-0.01,0.0,0.01,-0.05,-0.02
31,-0.03,-0.0,-0.02,-0.06,-0.04
32,0.01,0.01,0.0,-0.04,0.03
33,-0.02,-0.0,0.02,-0.05,-0.0
34,-0.02,0.01,0.0,-0.06,-0.01
35,-0.09,-0.01,0.02,-0.06,-0.04
36,-0.01,-0.0,0.0,-0.04,0.03
37,0.01,0.0,-0.0,-0.03,0.04
38,-0.01,0.04,0.01,-0.05,0.02
39,0.08,0.94,0.02,-0.05,0.17
40,0.25,2.1,0.13,-0.04,0.41
41,0.6,1.98,0.13,-0.04,0.38
42,1.06,1.84,0.13,-0.01,0.22
43,1.2,1.69,0.12,-0.05,0.16
44,1.0,1.63,0.14,-0.05,0.13
45,1.17,1.63,0.1,-0.06,0.16
46,1.06,1.53,0.06,-0.06,0.12
