time,thumb,index,middle,ring,little
0,0.06,0.0,0.01,-0.01,0.0
1,0.01,-0.05,0.0,0.03,-0.06
2,-0.03,-0.01,0.01,-0.01,-0.04
3,0.03,0.02,0.0,-0.06,0.03
4,0.04,-0.01,0.02,0.01,0.01
5,-0.01,0.01,0.05,-0.05,0.01
6,-0.01,0.01,0.01,-0.03,-0.0
7,-0.01,-0.01,0.03,0.03,0.04
8,0.06,0.0,0.0,0.0,0.03
9,-0.05,-0.06,-0.0,-0.03,-0.04
10,-0.02,-0.0,-0.0,-0.04,0.01
11,0.0,-0.06,-0.01,0.01,-0.0
12,0.08,-0.0,0.03,-0.01,0.04
13,0.02,-0.02,0.01,-0.0,0.01
14,0.01,-0.02,-0.02,-0.0,-0.01
15,-0.05,-0.01,0.01,-0.02,-0.04
16,-0.01,-0.0,0.01,-0.01,0.03
17,0.03,-0.02,0.02,0.0,0.01
18,-0.01,0.02,0.02,-0.02,0.03
19,-0.04,-0.02,0.0,-0.05,-0.06
20,-0.01,0.03,0.0,-0.03,-0.08
21,0.02,-0.0,-0.0,-0.02,0.03
22,-0.02,-0.03,-0.01,-0.02,0.02
23,-0.04,-0.03,0.01,0.01,-0.01
24,-0.0,-0.01,0.02,0.02,-0.02
25,0.05,0.0,0.01,-0.0,-0.02
26,-0.02,-0.03,0.01,-0.01,-0.01
27,0.01,-0.01,0.03,-0.01,0.01
28,0.0,0.0,-0.02,-0.05,-0.06
29,0.06,-0.01,0.02,-0.01,-0.02
30,-0.03,-0.02,-0.0,-0.02,0.02
31,0.0,0.01,0.03,-0.02,0.01
32,-0.06,-0.03,0.02,-0.01,-0.04
33,0.07,0.01,0.02,0.02,0.03
34,0.13,0.04,0.03,-0.01,0.02
35,0.28,0.27,0.02,0.01,0.03
36,0.39,0.54,0.02,-0.01,-0.1
37,0.65,0.88,0.01,0.02,0.01
38,0.72,1.23,0.05,0.02,0.03
39,0.67,1.6,0.01,0.01,0.05
40,0.57,2.06,0.09,0.01,-0.02
41,0.64,2.05,0.08,0.03,-0.01
42,0.76,2.13,0.09,0.01,0.01
43,0.63,1.94,0.09,-0.01,0.0
44,0.6,1.86,0.07,0.03,-0.01
45,0.55,1.8,0.08,0.03,0.02
46,0.8,1.82,0.09,0.04,0.01
47,0.49,1.8,0.12,0.01,-0.02
48,0.69,1.75,0.08,0.03,0.03
49,0.55,1.66,0.11,0.03,-0.0
50,0.85,1.75,0.08,0.05,0.01
51,0.67,1.72,0.08,0.03,0.01
52,0.61,1.67,0.09,0.04,0.01
53,0.43,1.62,0.06,-0.0,-0.06
54,0.43,1.76,0.04,-0.01,0.02
55,0.63,1.66,0.09,0.02,-0.03
56,0.49,1.62,0.12,0.01,0.01
57,0.45,1.6,0.08,0.01,-0.08
