time,thumb,index,middle,ring,little
0,-0.09,-0.01,-0.03,0.02,-0.02
1,0.02,-0.06,-0.01,0.02,0.03
2,-0.02,-0.0,-0.02,0.01,0.02
3,0.01,-0.02,0.01,0.01,-0.01
4,-0.08,-0.01,0.0,0.03,-0.02
5,0.0,0.01,0.0,0.02,-0.01
6,-0.03,-0.01,-0.0,0.04,0.01
7,-0.06,-0.01,0.02,0.04,0.03
8,-0.02,-0.02,0.02,0.03,-0.01
9,-0.05,0.01,0.02,-0.03,-0.05
10,0.04,-0.02,0.0,0.03,0.0
11,-0.03,-0.01,0.02,-0.01,0.0
12,-0.04,-0.02,-0.03,0.01,-0.01
13,-0.17,-0.01,-0.02,0.03,-0.05
14,-0.02,0.01,-0.01,-0.04,0.02
15,-0.01,-0.02,0.01,-0.01,-0.01
16,-0.04,0.01,-0.02,-0.0,-0.02
17,-0.07,-0.02,-0.01,0.02,-0.06
18,0.02,-0.01,-0.02,0.01,-0.02
19,-0.01,-0.01,0.02,0.01,0.01
20,0.01,-0.06,-0.01,0.06,-0.03
21,-0.08,-0.03,-0.0,0.03,-0.01
22,-0.02,0.01,-0.05,-0.04,-0.02
23,-0.05,-0.01,-0.01,0.01,0.0
24,-0.05,0.02,-0.03,-0.01,-0.02
25,-0.02,0.0,-0.0,0.01,-0.02
26,-0.08,-0.02,-0.04,-0.01,-0.04
27,0.02,-0.01,0.01,0.02,0.02
28,-0.07,-0.03,-0.01,0.04,-0.04
29,-0.04,-0.02,-0.0,0.03,0.02
30,-0.12,-0.01,-0.06,0.02,-0.06
31,0.03,-0.0,-0.02,0.04,0.03
32,-0.02,-0.01,-0.01,-0.01,-0.02
33,-0.05,0.01,-0.03,-0.03,-0.07
34,-0.1,-0.04,-0.0,-0.01,-0.02
35,-0.05,0.03,0.02,0.01,0.0
36,0.01,-0.0,0.0,0.02,-0.0
37,0.05,-0.02,-0.0,-0.0,-0.02
38,0.08,0.09,-0.0,-0.01,-0.01
39,0.26,0.57,-0.0,0.02,0.07
40,0.39,1.96,0.04,0.06,0.1
41,0.41,1.6,0.09,0.09,0.07
42,0.54,1.63,0.04,0.13,0.06
43,0.4,1.47,0.04,0.1,0.07
44,0.63,1.55,0.07,0.1,0.07
45,0.5,1.25,0.04,0.05,0.07
46,0.44,1.29,0.04,0.1,0.08
47,0.41,1.42,0.03,0.05,0.05
48,0.73,1.35,0.05,0.05,0.07
49,0.56,1.35,0.05,0.05,0.0
50,0.75,1.45,0.08,0.05,0.05
51,0.23,1.32,0.09,0.07,0.0
52,0.63,1.33,0.0,0.02,0.02
53,0.69,1.31,0.05,0.02,0.04
54,0.47,1.15,0.04,0.06,0.02
55,0.37,1.23,0.03,0.01,0.02
56,0.44,1.21,0.08,-0.04,0.01
57,0.6,1.24,0.03,0.02,0.05
58,0.32,1.19,-0.02,0.05,0.03
59,0.33,1.13,0.02,-0.0,0.0
60,0.36,1.07,-0.0,0.04,0.01
61,0.46,1.22,0.04,-0.0,0.01
62,0.36,1.2,0.07,0.02,0.02
63,0.4,1.15,0.04,0.0,0.01
64,0.36,1.16,0.01,-0.01,-0.02
65,0.49,1.12,0.03,0.0,0.02
66,0.27,1.2,-0.01,-0.06,-0.04
67,0.31,1.11,-0.02,-0.01,0.0
68,0.26,1.11,0.03,-0.03,-0.04
69,0.39,1.12,0.07,-0.0,0.03
70,0.34,1.16,0.04,-0.0,0.0
71,0.35,1.11,0.02,-0.01,-0.02
72,0.19,1.06,0.01,-0.02,-0.02
73,0.29,1.21,0.08,-0.09,-0.07
74,0.34,1.17,0.06,0.05,0.04
75,0.34,1.24,0.02,0.04,-0.01
76,0.2,1.1,0.03,-0.02,-0.02
77,0.36,1.01,0.01,-0.0,-0.01
78,0.37,1.13,0.04,0.03,-0.01
79,0.15,1.13,-0.03,0.02,0.01
80,0.27,1.13,0.01,0.01,-0.01
81,0.27,1.08,0.06,0.02,-0.01
82,0.34,1.07,0.04,-0.0,-0.0
83,0.1,0.93,-0.03,-0.01,-0.01
84,0.3,1.08,0.03,-0.01,-0.02
85,0.15,1.02,0.0,-0.03,-0.06
86,0.25,1.06,0.03,0.01,-0.01
87,0.3,1.09,0.02,-0.02,-0.0
88,0.25,1.03,0.0,0.02,-0.01
89,0.16,1.02,0.02,-0.04,-0.1
90,0.31,1.01,0.0,-0.01,-0.01
91,0.23,1.08,0.04,0.01,-0.04
92,0.24,1.19,0.06,0.01,-0.05
93,0.14,1.07,0.02,-0.01,-0.07
94,0.08,1.05,0.04,0.03,-0.02
95,0.37,1.13,-0.0,-0.0,-0.02
96,0.07,1.06,0.02,-0.05,-0.05
97,0.32,1.05,0.01,-0.01,-0.03
98,0.23,1.07,0.01,-0.02,-0.05
99,0.34,1.1,-0.0,-0.01,-0.03
100,0.1,1.02,-0.0,-0.01,-0.09
101,0.28,0.96,0.01,0.02,-0.1
102,0.2,1.09,-0.01,-0.03,-0.11
103,0.45,1.09,0.01,0.0,-0.05
104,0.26,1.08,0.0,0.01,-0.05
105,0.14,1.08,-0.05,-0.03,-0.06
106,0.08,0.93,-0.05,0.01,-0.06
107,0.22,0.91,-0.01,0.02,-0.06
108,0.33,1.02,-0.02,-0.02,-0.06
109,0.19,0.98,-0.05,0.03,-0.02
110,0.23,1.0,-0.0,-0.02,-0.07
111,0.13,1.06,-0.01,-0.07,-0.05
112,0.32,1.03,0.02,-0.02,-0.06
113,0.23,0.93,-0.0,-0.02,-0.04
114,0.21,1.01,-0.0,-0.04,-0.04
115,0.05,0.87,-0.05,-0.06,-0.08
116,0.3,1.05,0.02,-0.01,-0.06
117,0.1,1.04,0.01,-0.0,-0.11
118,0.23,0.96,-0.0,-0.05,-0.06
119,0.03,0.95,0.02,-0.03,-0.08
120,0.34,1.04,0.02,-0.02,-0.08
121,0.22,1.05,0.02,-0.0,-0.06
122,0.21,1.05,0.02,-0.07,-0.04
123,-0.04,0.96,-0.0,-0.04,-0.06
124,0.24,1.01,0.04,-0.01,-0.06
125,0.17,1.0,0.02,-0.01,-0.06
126,0.14,0.98,-0.05,-0.04,-0.04
127,0.07,0.97,-0.0,-0.02,-0.1
128,0.18,0.94,-0.0,0.02,-0.1
129,0.15,0.99,-0.0,-0.01,-0.04
130,0.19,0.96,0.03,-0.06,-0.07
131,0.23,0.98,-0.0,-0.01,-0.03
132,0.25,0.92,-0.03,-0.03,-0.06
133,0.22,1.01,0.02,-0.02,0.01
134,0.24,1.01,0.04,-0.08,-0.02
135,0.25,0.99,-0.0,-0.05,-0.02
136,0.1,0.97,-0.01,-0.12,-0.05
137,0.27,1.05,0.01,-0.04,-0.0
138,0.12,0.94,-0.01,-0.02,-0.02
139,0.18,1.02,-0.01,-0.04,0.03
