time,thumb,index,middle,ring,little
0,-0.03,0.0,-0.0,-0.0,-0.0
1,-0.0,-0.0,-0.0,-0.0,-0.01
2,-0.01,-0.01,-0.01,-0.0,-0.0
3,-0.04,-0.0,-0.0,-0.0,-0.0
4,-0.01,-0.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,-0.0,-0.0,-0.01
6,-0.04,-0.0,-0.0,-0.0,-0.01
7,-0.01,-0.0,-0.0,0.0,-0.0
8,-0.01,-0.0,-0.0,-0.0,-0.0
9,-0.01,-0.0,-0.0,-0.0,-0.0
10,-0.02,-0.0,-0.0,-0.0,-0.01
11,-0.04,-0.0,-0.01,-0.01,-0.0
12,-0.03,-0.0,-0.0,-0.0,-0.0
13,-0.04,-0.0,-0.01,-0.0,-0.0
14,-0.01,-0.0,-0.01,-0.0,-0.0
15,-0.02,-0.0,-0.0,-0.0,-0.01
16,-0.04,-0.0,-0.0,-0.0,-0.0
17,-0.04,-0.0,-0.0,-0.0,-0.0
18,-0.01,-0.0,-0.01,-0.0,-0.01
19,-0.0,-0.0,-0.01,-0.01,-0.0
20,-0.02,-0.0,-0.0,-0.0,-0.0
21,-0.01,0.0,0.0,0.0,-0.0
22,-0.02,-0.0,-0.01,-0.01,-0.01
23,-0.05,0.01,-0.0,-0.01,-0.01
24,-0.02,-0.0,-0.0,0.0,-0.0
25,-0.02,-0.0,-0.0,-0.0,-0.0
26,-0.04,0.01,0.0,-0.0,-0.0
27,-0.03,0.0,0.0,-0.01,0.0
28,-0.03,0.01,0.0,-0.0,-0.0
29,-0.02,0.01,0.02,0.0,-0.0
30,0.01,0.03,0.04,0.01,0.0
31,0.17,0.19,0.07,0.03,0.03
32,0.55,1.09,0.11,0.03,0.09
33,1.38,1.95,0.14,0.04,0.1
34,3.05,2.08,0.17,0.05,0.11
35,2.2,2.02,0.21,0.05,0.09
36,2.41,1.9,0.2,0.04,0.09
37,2.24,1.82,0.19,0.04,0.09
38,2.27,1.75,0.18,0.04,0.08
39,1.92,1.73,0.18,0.03,0.07
40,1.85,1.67,0.17,0.02,0.07
41,2.1,1.65,0.17,0.01,0.07
42,2.1,1.62,0.17,0.01,0.07
43,2.05,1.6,0.16,0.0,0.06
44,1.79,1.57,0.16,-0.0,0.06
45,1.85,1.57,0.16,-0.0,0.06
46,1.6,1.56,0.15,-0.01,0.06
47,1.74,1.55,0.16,-0.01,0.06
48,1.64,1.54,0.15,-0.01,0.05
49,1.51,1.55,0.15,0.0,0.06
50,1.69,1.53,0.14,-0.01,0.06
51,1.74,1.5,0.15,-0.02,0.05
52,1.55,1.49,0.15,-0.02,0.05
53,1.74,1.48,0.14,-0.03,0.05
54,1.61,1.48,0.14,-0.02,0.05
55,1.71,1.48,0.14,-0.02,0.05
56,1.6,1.47,0.14,-0.02,0.04
57,1.55,1.46,0.14,-0.03,0.04
58,1.61,1.46,0.13,-0.03,0.05
59,1.34,1.49,0.13,-0.03,0.05
60,1.33,1.44,0.13,-0.03,0.04
61,1.63,1.44,0.13,-0.03,0.04
62,1.37,1.44,0.13,-0.03,0.05
63,1.54,1.44,0.13,-0.03,0.05
64,1.34,1.42,0.13,-0.03,0.04
65,1.57,1.42,0.12,-0.04,0.04
66,1.49,1.41,0.12,-0.04,0.04
67,1.39,1.41,0.12,-0.03,0.04
68,1.46,1.4,0.12,-0.04,0.05
69,1.35,1.4,0.12,-0.04,0.03
70,1.58,1.39,0.12,-0.04,0.04
71,1.45,1.4,0.12,-0.03,0.05
72,1.28,1.39,0.12,-0.04,0.04
73,1.34,1.38,0.11,-0.04,0.03
74,1.38,1.38,0.11,-0.04,0.04
75,1.38,1.38,0.11,-0.04,0.04
76,1.52,1.38,0.11,-0.05,0.04
77,1.23,1.4,0.11,-0.05,0.04
78,1.49,1.37,0.11,-0.05,0.03
79,1.42,1.36,0.11,-0.05,0.04
80,1.46,1.37,0.11,-0.05,0.04
81,1.38,1.37,0.11,-0.05,0.03
82,1.35,1.37,0.11,-0.05,0.03
83,1.18,1.35,0.11,-0.06,0.03
84,1.46,1.36,0.11,-0.05,0.03
85,1.19,1.36,0.11,-0.05,0.03
86,1.2,1.37,0.1,-0.05,0.02
87,1.45,1.35,0.11,-0.05,0.03
88,1.19,1.35,0.11,-0.05,0.03
89,1.39,1.34,0.1,-0.05,0.03
90,1.18,1.34,0.11,-0.05,0.02
91,1.38,1.34,0.1,-0.05,0.02
92,1.29,1.34,0.1,-0.05,0.03
93,1.38,1.34,0.1,-0.05,0.02
94,1.18,1.33,0.1,-0.06,0.02
95,1.33,1.33,0.1,-0.06,0.02
96,1.25,1.34,0.1,-0.06,0.03
97,1.37,1.33,0.1,-0.06,0.03
98,1.3,1.33,0.1,-0.06,0.02
99,1.29,1.32,0.1,-0.06,0.02
100,1.25,1.33,0.1,-0.06,0.02
101,1.16,1.33,0.1,-0.06,0.02
102,1.29,1.32,0.1,-0.06,0.02
103,1.12,1.32,0.1,-0.06,0.02
104,1.18,1.32,0.11,-0.06,0.02
105,1.2,1.32,0.1,-0.06,0.02
106,1.34,1.32,0.1,-0.06,0.02
107,1.17,1.31,0.1,-0.06,0.02
108,1.35,1.31,0.1,-0.06,0.01
109,1.14,1.31,0.1,-0.06,0.02
110,1.25,1.31,0.1,-0.06,0.02
111,1.19,1.31,0.1,-0.06,0.02
112,1.33,1.31,0.09,-0.06,0.01
113,1.1,1.31,0.09,-0.06,0.02
114,1.29,1.3,0.09,-0.06,0.02
115,1.18,1.3,0.1,-0.07,0.02
116,1.07,1.3,0.09,-0.07,0.01
117,1.26,1.3,0.09,-0.06,0.02
118,1.25,1.3,0.09,-0.06,0.01
119,1.16,1.3,0.09,-0.06,0.01
120,1.14,1.29,0.09,-0.07,0.01
121,1.23,1.29,0.09,-0.07,0.02
122,1.31,1.29,0.09,-0.06,0.02
123,1.13,1.3,0.09,-0.06,0.01
124,1.3,1.29,0.09,-0.07,0.02
125,1.17,1.29,0.09,-0.06,0.01
126,1.28,1.29,0.08,-0.06,0.02
127,1.23,1.3,0.09,-0.07,0.01
128,1.1,1.27,0.08,-0.07,0.0
129,1.1,1.27,0.09,-0.06,0.01
130,1.12,1.27,0.1,-0.07,0.02
131,1.26,1.27,0.09,-0.06,0.02
132,1.14,1.27,0.08,-0.06,0.01
133,1.09,1.3,0.08,-0.07,0.01
134,1.13,1.27,0.08,-0.06,0.02
135,1.23,1.27,0.08,-0.07,0.02
136,1.08,1.27,0.08,-0.07,0.01
137,1.02,1.27,0.08,-0.07,0.0
138,1.02,1.27,0.08,-0.07,0.0
139,1.03,1.26,0.08,-0.07,0.0
140,1.01,1.26,0.08,-0.07,0.0
141,1.24,1.26,0.08,-0.08,-0.0
142,1.07,1.26,0.08,-0.07,0.01
143,1.09,1.26,0.08,-0.07,0.02
144,1.28,1.26,0.08,-0.07,0.0
145,1.23,1.26,0.08,-0.08,-0.0
146,1.03,1.25,0.08,-0.07,0.0
147,1.19,1.25,0.08,-0.07,0.01
148,1.18,1.26,0.09,-0.07,0.01
149,1.08,1.25,0.08,-0.08,0.0
150,1.01,1.25,0.08,-0.07,-0.0
151,1.24,1.26,0.08,-0.07,0.01
152,1.12,1.27,0.07,-0.08,0.0
153,1.13,1.25,0.08,-0.07,0.0
154,0.99,1.25,0.08,-0.08,-0.0
155,1.16,1.24,0.08,-0.07,0.0
156,1.12,1.25,0.08,-0.07,0.01
157,0.99,1.24,0.08,-0.07,-0.0
158,1.19,1.25,0.08,-0.07,-0.0
159,1.1,1.24,0.08,-0.08,0.01
160,1.16,1.25,0.08,-0.07,0.0
161,1.13,1.24,0.08,-0.07,0.0
162,1.12,1.24,0.08,-0.08,0.01
163,1.0,1.24,0.07,-0.08,-0.0
164,1.17,1.24,0.07,-0.08,0.01
165,1.07,1.24,0.07,-0.08,0.0
166,1.07,1.24,0.07,-0.08,-0.0
167,1.13,1.24,0.07,-0.08,0.04
168,0.99,1.25,0.07,-0.08,0.0
169,1.23,1.24,0.07,-0.07,0.01
170,1.23,1.24,0.08,-0.08,-0.0
171,1.03,1.24,0.07,-0.08,-0.0
172,1.08,1.23,0.07,-0.08,-0.0
173,1.1,1.24,0.07,-0.08,0.0
174,1.09,1.23,0.07,-0.08,-0.0
175,1.14,1.23,0.07,-0.09,-0.01
