time,thumb,index,middle,ring,little
0,-0.0,-0.01,-0.01,0.03,0.03
1,-0.08,-0.03,-0.03,-0.05,-0.08
2,-0.05,-0.01,-0.0,-0.01,-0.07
3,0.02,-0.0,0.01,0.02,0.05
4,0.01,0.03,-0.0,0.01,0.03
5,-0.06,-0.02,-0.0,-0.01,-0.03
6,-0.05,-0.01,-0.01,-0.02,-0.07
7,-0.02,-0.01,-0.01,0.03,0.01
8,0.03,0.0,-0.02,0.02,0.01
9,-0.02,0.03,-0.02,-0.04,0.01
10,-0.09,-0.03,-0.02,-0.04,-0.04
11,-0.02,-0.01,-0.02,-0.03,-0.03
12,0.04,0.01,-0.01,0.01,0.03
13,-0.03,0.01,-0.04,-0.01,0.01
14,-0.07,-0.03,-0.04,-0.03,-0.11
15,-0.04,-0.01,0.01,0.01,-0.04
16,0.03,-0.01,-0.0,0.02,0.03
17,-0.0,0.01,-0.01,-0.01,0.0
18,-0.08,-0.01,-0.04,-0.05,-0.1
19,-0.05,-0.01,-0.02,-0.03,-0.07
20,0.04,0.02,0.0,0.01,0.02
21,0.01,0.0,-0.01,-0.0,0.02
22,-0.05,-0.02,-0.02,-0.05,-0.1
23,-0.04,-0.03,-0.04,-0.03,-0.08
24,0.02,0.01,-0.01,0.01,-0.0
25,-0.0,0.0,-0.02,0.0,0.01
26,-0.07,-0.03,-0.02,-0.03,-0.06
27,-0.07,-0.02,-0.02,-0.04,-0.07
28,-0.04,-0.01,-0.02,-0.04,-0.05
29,0.02,0.0,-0.0,0.01,0.04
30,-0.02,-0.01,0.01,-0.02,-0.02
31,-0.09,-0.04,-0.04,-0.05,-0.08
32,-0.04,-0.0,-0.02,-0.02,-0.04
33,0.03,0.27,0.01,0.01,0.04
34,0.9,2.53,0.27,0.03,0.04
35,1.86,2.08,0.32,-0.02,-0.08
36,2.4,2.02,0.35,-0.0,-0.05
37,2.78,2.13,0.32,0.02,0.04
38,2.42,1.93,0.3,0.0,0.01
39,1.78,1.76,0.25,-0.05,-0.07
40,2.02,1.81,0.22,-0.03,-0.06
41,2.31,1.88,0.27,0.01,0.04
42,2.14,1.9,0.24,0.02,0.03
43,1.97,1.73,0.24,-0.03,-0.07
44,1.84,1.73,0.23,-0.04,-0.08
45,1.95,1.67,0.26,0.01,0.01
46,2.49,1.91,0.28,0.02,0.03
47,2.21,1.7,0.29,0.02,-0.02
48,1.67,1.6,0.24,-0.04,-0.09
49,2.11,1.54,0.22,-0.02,-0.03
50,2.18,1.83,0.26,0.01,0.02
51,1.94,1.7,0.23,-0.05,-0.01
52,1.83,1.54,0.2,-0.06,-0.09
53,1.67,1.72,0.2,-0.03,-0.06
54,2.05,1.81,0.23,-0.01,0.01
55,1.94,1.69,0.19,-0.03,-0.01
56,1.6,1.52,0.19,-0.06,-0.09
57,1.68,1.57,0.18,-0.03,-0.07
58,2.45,1.8,0.21,0.01,0.03
59,2.09,1.76,0.2,0.02,0.01
60,1.74,1.55,0.19,-0.06,-0.09
61,1.5,1.54,0.15,-0.05,-0.09
