time,thumb,index,middle,ring,little
0,-0.03,-0.02,-0.03,-0.03,-0.07
1,-0.07,-0.02,-0.02,-0.02,-0.06
2,-0.05,-0.04,-0.03,-0.0,-0.01
3,0.0,0.0,-0.0,0.01,0.02
4,-0.03,-0.02,0.0,-0.02,-0.01
5,-0.1,-0.03,-0.03,-0.02,-0.08
6,-0.05,-0.02,-0.01,-0.02,-0.04
7,-0.05,-0.01,-0.0,0.02,0.02
8,-0.06,-0.02,-0.03,-0.02,-0.03
9,-0.12,-0.04,-0.03,-0.05,-0.09
10,-0.06,-0.01,0.01,-0.02,-0.05
11,0.01,-0.0,0.01,0.01,-0.01
12,-0.02,-0.02,0.0,0.01,-0.02
13,-0.11,-0.03,-0.02,-0.04,-0.1
14,-0.08,-0.03,-0.02,-0.02,-0.08
15,-0.03,0.01,0.01,0.0,0.01
16,-0.03,0.01,-0.03,0.01,-0.01
17,-0.07,-0.03,-0.0,-0.06,-0.08
18,-0.1,-0.02,-0.02,-0.03,-0.1
19,-0.03,-0.02,-0.0,-0.0,-0.02
20,-0.03,-0.02,-0.01,-0.01,-0.02
21,-0.05,-0.04,-0.02,-0.05,-0.07
22,-0.08,-0.04,-0.01,-0.03,-0.09
23,-0.09,-0.0,-0.01,-0.02,-0.05
24,-0.03,-0.01,0.0,0.01,0.02
25,-0.07,-0.05,-0.02,-0.02,-0.03
26,-0.16,-0.05,-0.03,-0.04,-0.1
27,-0.05,-0.03,-0.02,-0.02,-0.07
28,-0.01,-0.02,0.01,0.01,0.04
29,-0.08,-0.07,-0.01,0.03,-0.05
30,-0.14,-0.04,-0.04,-0.04,-0.09
31,-0.09,-0.04,-0.02,-0.03,-0.07
32,-0.0,-0.02,-0.0,0.02,-0.01
33,0.01,-0.01,-0.01,-0.02,-0.02
34,0.72,2.53,0.03,-0.01,-0.08
35,1.39,1.93,0.09,0.0,-0.01
36,1.84,1.85,0.11,0.04,0.13
37,1.41,1.75,0.1,0.01,0.15
38,1.34,1.57,0.07,-0.01,0.07
39,1.22,1.52,0.07,-0.01,0.04
40,1.38,1.65,0.08,0.01,0.11
41,1.65,1.51,0.08,0.01,0.11
42,1.23,1.47,0.07,0.0,0.07
43,0.95,1.34,0.06,-0.02,0.01
44,1.14,1.47,0.07,-0.01,0.06
45,1.62,1.55,0.08,0.02,0.11
46,1.05,1.43,0.07,-0.0,0.06
47,1.06,1.31,0.03,-0.03,-0.04
48,1.09,1.46,0.05,-0.01,0.01
49,1.65,2.72,0.07,0.03,0.11
50,1.0,1.26,0.1,-0.01,0.03
51,0.49,0.68,0.05,-0.03,-0.01
52,0.59,0.47,0.06,-0.02,0.01
53,0.68,0.4,0.07,0.04,0.11
54,0.57,0.37,0.05,0.01,0.09
55,0.59,0.6,0.04,-0.02,-0.01
56,0.89,2.55,0.06,-0.03,-0.02
57,1.38,2.14,0.07,-0.0,0.06
58,1.39,1.78,0.05,-0.0,0.08
59,1.23,1.57,0.03,-0.03,-0.0
60,0.87,1.46,0.03,-0.03,0.0
61,0.9,1.5,0.05,-0.02,0.06
62,1.11,1.53,0.05,0.01,0.08
63,0.99,1.45,0.04,-0.01,0.03
64,0.76,1.33,0.02,-0.06,-0.06
65,0.85,1.38,0.06,-0.02,0.0
66,1.22,1.45,0.05,-0.01,0.06
67,0.96,1.39,0.02,-0.04,0.03
68,0.76,1.29,0.03,-0.04,-0.05
69,0.86,1.32,0.03,-0.04,-0.02
70,1.04,1.42,0.05,0.01,0.08
71,1.33,1.58,0.04,-0.01,0.04
72,0.72,2.13,0.04,-0.05,-0.05
73,0.52,0.77,0.04,-0.03,-0.04
74,0.55,0.61,0.07,-0.01,0.03
75,0.33,0.48,0.06,-0.04,0.08
76,0.28,0.35,0.04,-0.02,-0.02
77,0.2,0.28,0.03,-0.02,-0.01
78,0.27,0.3,0.04,-0.02,0.01
79,0.36,0.3,0.05,0.01,0.06
80,0.33,0.57,0.06,-0.02,0.01
81,0.62,2.25,0.05,-0.05,-0.04
82,1.2,1.88,0.06,-0.03,-0.01
83,1.16,1.71,0.08,-0.0,0.09
84,1.08,1.62,0.06,-0.03,0.01
85,0.7,1.47,0.04,-0.07,-0.05
86,0.86,1.47,0.05,-0.02,-0.03
87,0.97,1.61,0.06,-0.01,0.06
88,0.84,1.57,0.05,-0.0,0.03
89,0.61,1.36,0.02,-0.06,-0.05
90,0.73,1.39,0.03,-0.05,-0.05
91,0.98,1.45,0.04,-0.02,0.07
92,0.89,1.43,0.05,-0.01,0.06
93,0.75,1.34,0.0,-0.05,-0.03
94,0.6,1.35,0.04,-0.04,-0.03
95,0.75,1.35,0.06,-0.03,0.01
96,0.81,1.46,0.05,-0.02,0.04
97,0.71,1.35,0.03,-0.08,0.0
98,0.58,1.25,0.02,-0.06,-0.06
99,0.75,1.42,0.03,-0.0,-0.02
100,0.87,2.25,0.06,-0.0,0.05
101,0.64,1.09,0.06,-0.03,-0.01
102,0.28,0.59,0.03,-0.05,-0.07
103,0.28,0.44,0.05,-0.04,-0.03
104,0.3,0.36,0.05,-0.01,0.03
105,0.28,0.3,0.01,-0.01,0.01
106,0.12,0.24,0.03,-0.03,-0.07
107,0.18,0.27,0.05,-0.03,-0.04
108,0.59,1.17,0.1,0.01,0.06
109,1.38,2.43,0.09,-0.02,0.03
110,0.97,1.73,0.07,-0.03,-0.04
111,0.99,1.55,0.07,-0.05,-0.06
112,0.89,1.57,0.05,-0.0,0.01
113,1.06,1.55,0.05,-0.03,0.01
114,0.89,1.41,0.06,-0.05,-0.02
115,0.81,1.33,0.05,-0.06,-0.05
116,0.87,1.4,0.06,-0.04,-0.03
117,1.21,1.46,0.07,-0.03,0.03
118,0.86,1.38,0.03,-0.05,0.01
119,0.75,1.26,0.03,-0.07,-0.1
