time,thumb,index,middle,ring,little
88,1.64,1.69,0.09,-0.01,0.05
89,1.41,1.46,0.08,0.0,0.0
90,0.85,1.36,0.03,-0.07,-0.08
91,0.95,1.36,0.04,-0.06,-0.06
92,1.39,1.55,0.06,0.01,0.04
93,1.32,1.35,0.05,-0.03,0.04
94,0.82,1.32,0.03,-0.05,-0.03
95,0.97,1.32,0.03,-0.07,-0.05
96,1.02,1.37,0.04,0.0,-0.03
97,1.05,1.36,0.04,-0.04,0.01
98,1.07,1.24,0.03,-0.05,-0.05
99,0.81,1.24,0.01,-0.06,-0.07
100,0.79,1.4,0.02,-0.09,0.01
101,1.07,1.34,0.04,-0.02,0.04
102,1.01,1.24,0.02,-0.05,0.01
103,0.65,1.07,0.01,-0.08,-0.1
104,0.82,1.23,0.01,-0.05,-0.03
105,1.09,1.29,0.04,-0.03,0.04
106,0.89,1.24,0.01,-0.04,-0.02
107,0.62,1.14,-0.0,-0.05,-0.09
108,0.84,1.17,0.03,-0.07,-0.06
109,1.2,1.27,0.04,-0.02,0.03
110,1.04,1.27,0.01,-0.05,0.01
111,0.61,1.12,-0.0,-0.09,-0.08
112,0.61,1.15,0.01,-0.07,-0.08
113,1.02,1.24,0.03,-0.03,0.03
114,0.91,1.19,0.03,-0.03,0.02
115,0.82,1.09,0.01,-0.06,-0.07
116,0.76,1.16,0.01,-0.05,-0.07
117,0.84,1.19,0.01,-0.03,-0.0
118,1.01,1.25,0.01,-0.03,-0.0
119,0.91,1.19,-0.0,-0.06,-0.01
120,0.63,1.09,-0.03,-0.08,-0.08
121,0.78,1.16,-0.01,-0.02,-0.05
122,0.9,1.25,0.03,-0.02,0.02
123,0.75,1.26,-0.01,-0.07,-0.01
124,0.68,1.09,-0.01,-0.07,-0.12
125,0.68,1.12,-0.01,-0.05,-0.05
126,1.0,1.25,0.03,-0.05,0.01
127,0.93,1.16,0.02,-0.09,-0.0
128,0.56,1.06,0.0,-0.08,-0.1
129,0.73,1.02,0.0,-0.07,-0.09
130,1.01,1.34,0.04,-0.03,0.01
131,1.3,1.63,0.02,-0.02,0.01
132,0.86,2.19,0.02,-0.05,-0.1
133,0.59,0.84,0.02,-0.07,-0.11
134,0.74,0.59,0.03,-0.01,-0.01
135,0.52,0.45,0.03,-0.01,-0.0
136,0.43,0.39,0.04,-0.05,-0.06
137,0.4,0.81,0.03,-0.06,-0.06
138,1.21,2.4,0.05,-0.05,-0.04
139,1.38,1.93,0.07,-0.02,0.02
140,1.35,1.63,0.05,-0.06,-0.03
141,0.83,1.39,0.03,-0.07,-0.09
142,1.01,1.47,0.03,-0.02,-0.05
143,1.16,1.5,0.06,-0.04,0.03
144,0.86,1.51,0.05,-0.05,-0.02
145,0.67,1.26,0.01,-0.09,-0.09
146,0.82,1.28,0.03,-0.07,-0.06
147,1.01,1.42,0.04,-0.04,0.02
148,0.89,1.34,0.03,-0.1,-0.0
149,0.64,1.21,-0.01,-0.08,-0.09
150,0.81,1.23,0.02,-0.05,-0.08
151,0.9,1.16,0.03,-0.03,0.03
152,0.92,1.4,0.04,-0.02,0.01
153,0.8,1.23,0.01,-0.07,-0.04
154,0.62,1.22,0.02,-0.07,-0.08
155,0.74,1.24,0.03,-0.05,-0.01
156,1.06,1.36,0.04,-0.08,-0.03
157,0.9,1.22,0.02,-0.07,-0.01
158,0.62,1.16,0.02,-0.07,-0.07
159,0.79,1.2,0.02,-0.08,-0.06
160,1.16,1.34,0.05,-0.05,0.01
161,0.68,1.24,0.05,-0.05,0.01
162,0.55,1.14,-0.0,-0.07,-0.12
163,0.82,1.2,0.02,-0.05,-0.06
164,1.01,1.28,0.03,-0.05,-0.01
165,0.86,1.24,-0.0,-0.06,-0.01
166,0.61,1.12,0.0,-0.09,-0.1
167,0.7,1.12,0.0,-0.05,-0.1
168,1.0,1.26,0.01,-0.04,0.0
169,0.88,1.23,0.02,-0.05,-0.02
170,0.69,1.13,0.0,-0.09,-0.08
171,0.72,1.13,-0.01,-0.09,-0.09
172,0.87,1.13,0.02,-0.06,-0.02
173,0.69,1.16,0.01,-0.09,-0.02
174,0.84,1.15,0.0,-0.05,-0.08
175,0.61,1.14,-0.0,-0.06,-0.09
176,0.76,1.18,0.04,-0.07,-0.05
177,0.82,1.2,0.03,-0.04,0.02
178,0.68,1.15,0.01,-0.1,-0.08
179,0.42,1.03,-0.0,-0.1,-0.12
180,0.76,1.24,0.01,-0.07,-0.05
181,1.1,1.75,0.02,-0.02,0.01
182,1.07,2.23,0.01,-0.05,-0.03
183,0.56,0.88,0.01,-0.07,-0.09
184,0.46,0.59,0.01,-0.07,-0.09
185,0.64,0.39,0.06,-0.01,0.01
186,0.43,0.33,0.05,-0.04,-0.01
187,0.29,0.76,0.05,-0.07,-0.1
188,0.4,2.15,0.05,-0.06,-0.08
189,1.23,2.07,0.07,-0.03,0.01
190,0.97,1.83,0.07,-0.03,0.01
191,0.87,1.56,0.04,-0.07,-0.07
192,0.96,1.47,0.04,-0.06,-0.08
193,1.02,1.57,0.01,-0.05,-0.03
194,1.04,1.48,0.05,-0.03,-0.0
195,0.77,1.37,0.04,-0.07,-0.05
196,0.6,1.27,0.02,-0.07,-0.09
197,0.65,1.33,0.04,-0.09,-0.08
198,0.84,1.41,0.05,-0.02,0.01
199,0.74,1.28,0.06,-0.06,-0.04
