time,thumb,index,middle,ring,little
0,-0.02,-0.01,0.01,-0.02,-0.01
1,0.01,-0.02,-0.01,-0.02,-0.04
2,0.02,0.01,0.01,-0.02,0.02
3,0.0,-0.01,-0.02,-0.0,-0.01
4,0.01,-0.05,0.01,-0.0,0.0
5,-0.04,-0.02,-0.0,-0.02,-0.05
6,0.02,-0.0,0.01,0.02,0.02
7,0.0,-0.0,-0.0,-0.01,-0.01
8,-0.02,-0.05,-0.01,-0.02,0.03
9,-0.1,0.0,-0.02,-0.08,-0.03
10,-0.02,-0.0,0.03,-0.01,0.03
11,0.02,-0.0,-0.0,-0.02,0.03
12,0.03,-0.01,0.01,-0.04,0.01
13,-0.07,-0.0,-0.01,-0.03,-0.01
14,0.01,-0.03,0.01,0.0,-0.01
15,0.01,-0.01,0.01,-0.01,0.04
16,-0.03,0.01,0.0,-0.03,0.03
17,-0.02,-0.01,0.01,-0.04,0.01
18,-0.04,-0.04,-0.01,-0.01,-0.05
19,0.02,-0.01,0.0,-0.0,0.03
20,-0.0,-0.01,0.01,-0.08,-0.0
21,0.02,-0.01,0.01,-0.07,0.03
22,-0.07,-0.04,-0.03,-0.0,-0.01
23,0.07,-0.01,0.0,0.02,0.04
24,0.05,-0.01,0.03,-0.0,0.0
25,0.01,-0.02,0.02,-0.0,0.01
26,-0.08,0.0,-0.03,-0.04,-0.02
27,-0.01,-0.02,0.0,-0.06,-0.0
28,0.04,-0.02,0.0,-0.01,0.03
29,-0.02,-0.01,-0.0,-0.02,0.0
30,-0.03,-0.02,-0.02,-0.03,-0.03
31,-0.05,-0.01,0.05,-0.03,-0.01
32,0.0,-0.01,0.01,-0.03,0.02
33,-0.02,0.02,-0.03,0.04,0.0
34,0.03,-0.01,0.01,-0.01,0.0
35,0.07,-0.01,0.03,-0.02,0.05
36,0.17,0.01,0.04,0.01,0.22
37,0.26,0.02,0.06,0.17,0.9
38,0.26,-0.01,0.05,0.43,1.33
39,0.21,-0.02,0.05,0.54,2.21
40,0.36,-0.0,0.05,0.72,2.55
41,0.34,-0.02,0.04,0.82,2.29
42,0.29,-0.02,0.05,1.0,2.16
43,0.15,-0.03,0.03,0.85,1.8
44,0.23,-0.02,0.04,0.89,2.11
45,0.32,-0.02,0.03,0.88,2.16
46,0.25,-0.07,-0.02,0.75,1.84
47,0.2,-0.01,0.02,0.73,1.59
48,0.2,-0.03,0.04,0.73,1.65
49,0.2,-0.01,0.01,0.72,1.61
50,0.19,-0.03,0.01,0.73,1.65
51,0.16,-0.03,0.01,0.67,1.56
52,0.09,-0.02,-0.04,0.65,1.54
53,0.2,-0.02,0.01,0.72,1.59
54,0.12,-0.01,0.02,0.65,1.47
55,0.07,-0.02,-0.0,0.64,1.47
56,0.08,-0.04,-0.01,0.62,1.34
57,0.17,-0.03,0.01,0.64,1.47
58,0.17,-0.02,0.0,0.6,1.37
59,0.09,-0.01,0.02,0.67,1.37
60,0.04,-0.05,-0.02,0.61,1.16
61,0.12,-0.03,-0.01,0.61,1.4
62,0.14,-0.02,-0.01,0.6,1.39
63,0.09,-0.03,-0.0,0.56,1.39
64,0.04,-0.04,-0.0,0.57,1.24
65,0.11,-0.03,-0.0,0.58,1.28
66,0.06,-0.01,0.01,0.59,1.3
67,0.1,-0.03,-0.01,0.56,1.31
68,0.08,-0.04,-0.0,0.59,1.25
69,0.06,-0.01,0.01,0.51,1.23
70,0.08,-0.04,-0.0,0.6,1.25
71,0.1,-0.04,-0.0,0.6,1.28
72,0.09,-0.02,-0.01,0.56,1.25
73,0.0,-0.06,-0.01,0.49,1.13
74,0.1,-0.04,0.0,0.55,1.21
75,0.09,-0.03,-0.01,0.51,1.23
76,0.07,-0.04,-0.01,0.55,1.2
77,0.01,-0.05,-0.01,0.49,1.12
78,0.04,-0.02,-0.0,0.61,1.2
79,0.07,-0.03,-0.01,0.53,1.23
80,0.1,-0.01,-0.0,0.53,1.13
81,-0.02,-0.05,-0.03,0.52,1.14
82,0.05,-0.02,-0.03,0.51,1.12
83,0.06,-0.03,-0.01,0.51,1.21
84,0.01,-0.03,0.01,0.51,1.18
85,0.02,-0.05,-0.01,0.54,1.13
86,-0.07,-0.04,-0.03,0.51,1.09
87,0.07,-0.03,0.0,0.53,1.14
88,0.01,-0.01,-0.04,0.54,1.09
89,0.0,-0.06,-0.02,0.47,1.18
90,-0.04,-0.05,0.01,0.52,1.09
91,0.06,-0.01,-0.01,0.5,1.14
92,0.07,-0.03,0.0,0.51,1.11
93,-0.01,-0.06,-0.01,0.5,1.13
94,-0.07,-0.04,-0.02,0.45,1.03
95,0.03,-0.01,0.01,0.49,1.14
96,0.04,-0.03,-0.01,0.48,1.13
97,0.0,-0.03,-0.03,0.47,1.12
98,-0.03,-0.04,-0.03,0.43,1.12
99,-0.0,-0.04,-0.01,0.46,1.11
100,0.02,-0.04,-0.01,0.46,1.16
101,0.01,-0.02,0.01,0.39,1.12
102,-0.02,-0.03,-0.01,0.46,1.12
103,-0.05,-0.04,-0.02,0.46,1.08
104,0.06,-0.04,-0.01,0.49,1.13
105,-0.05,-0.04,-0.01,0.49,1.08
106,0.04,-0.08,-0.01,0.48,1.12
107,-0.06,-0.05,-0.01,0.42,1.03
108,0.04,-0.04,-0.01,0.52,1.11
109,0.04,-0.02,-0.01,0.48,1.11
110,-0.03,-0.06,-0.03,0.48,1.14
111,-0.07,-0.06,-0.03,0.42,0.97
112,-0.03,-0.05,-0.05,0.45,1.08
113,0.06,-0.05,-0.01,0.5,1.12
114,-0.05,-0.07,-0.02,0.44,1.08
115,-0.06,-0.05,-0.01,0.43,1.03
116,0.01,-0.05,-0.02,0.44,1.03
117,0.02,-0.04,-0.03,0.45,1.11
118,-0.03,-0.03,0.01,0.47,1.03
119,-0.01,-0.07,-0.03,0.42,1.0
120,0.02,-0.04,-0.02,0.45,1.03
121,0.04,-0.03,-0.01,0.47,1.06
122,-0.05,-0.05,-0.02,0.46,1.02
123,-0.02,-0.04,-0.02,0.43,1.08
124,-0.06,-0.07,-0.01,0.41,0.96
125,0.06,-0.03,0.0,0.45,1.09
126,0.02,-0.05,-0.01,0.45,1.01
127,-0.04,-0.08,-0.03,0.4,1.11
128,-0.09,-0.04,-0.03,0.42,1.02
129,-0.01,-0.04,-0.01,0.49,1.42
130,0.07,-0.06,0.0,0.49,1.47
131,0.03,-0.05,-0.0,0.53,1.59
132,-0.03,-0.07,0.0,0.54,1.49
133,0.11,-0.08,0.06,0.79,2.49
134,0.13,-0.06,0.05,0.98,3.5
135,0.03,-0.02,0.05,0.64,3.03
136,0.03,-0.06,0.03,0.48,2.16
137,-0.03,-0.04,0.03,0.45,1.95
138,0.1,-0.06,0.03,0.39,1.91
139,0.03,-0.05,0.01,0.32,1.8
