time,thumb,index,middle,ring,little
0,-0.05,-0.02,-0.03,-0.04,-0.1
1,-0.0,-0.01,0.03,-0.03,0.01
2,0.06,0.01,0.01,0.05,0.06
3,-0.0,-0.02,-0.02,-0.0,-0.02
4,-0.07,-0.04,-0.03,-0.05,-0.14
5,-0.0,-0.02,-0.01,0.03,-0.03
6,0.06,0.0,0.01,0.04,0.09
7,0.01,-0.03,-0.03,0.01,-0.03
8,-0.06,-0.02,-0.04,-0.05,-0.14
9,-0.08,-0.04,-0.01,-0.07,-0.05
10,0.06,-0.0,0.0,0.04,0.05
11,0.01,-0.0,-0.01,0.01,-0.02
12,-0.05,-0.02,-0.04,-0.03,-0.12
13,-0.09,-0.02,-0.03,-0.05,-0.13
14,0.07,0.02,0.01,0.04,0.04
15,0.04,0.0,-0.02,-0.01,0.01
16,-0.04,-0.02,-0.03,-0.05,-0.13
17,-0.06,-0.03,-0.04,-0.08,-0.17
18,0.03,-0.0,-0.02,0.0,0.0
19,0.03,-0.0,-0.01,0.01,0.04
20,-0.02,-0.04,-0.07,-0.03,-0.09
21,-0.08,-0.02,-0.03,-0.07,-0.13
22,-0.02,-0.02,-0.03,0.02,-0.07
23,0.03,-0.01,-0.01,0.03,0.07
24,0.02,-0.02,-0.02,-0.05,-0.07
25,-0.1,-0.02,-0.05,-0.07,-0.15
26,-0.03,0.0,-0.03,-0.05,-0.09
27,0.04,-0.0,-0.01,0.03,0.07
28,-0.01,-0.01,0.01,-0.06,-0.08
29,-0.08,-0.02,-0.04,-0.07,-0.16
30,-0.06,-0.01,-0.03,-0.04,-0.07
31,0.05,-0.01,-0.02,0.02,0.03
32,0.01,-0.02,0.0,-0.06,-0.02
33,-0.07,-0.04,-0.04,-0.08,-0.15
34,-0.08,-0.02,-0.04,-0.03,-0.16
35,0.03,-0.0,-0.0,0.02,0.03
36,0.01,-0.0,-0.01,0.04,0.0
37,0.02,-0.02,0.01,0.34,0.17
38,0.04,-0.03,0.01,0.82,0.43
39,0.17,-0.01,0.05,1.09,0.83
40,0.17,-0.0,0.05,1.06,0.96
41,0.08,-0.02,0.04,0.77,0.58
42,0.04,-0.03,0.02,0.65,0.51
43,0.16,-0.02,0.06,0.41,0.45
44,0.2,0.01,0.05,0.38,0.48
45,0.14,-0.01,0.02,0.44,0.34
46,0.05,-0.03,0.0,0.88,0.62
47,0.17,-0.02,0.01,0.94,0.91
48,0.21,-0.0,0.05,1.2,1.26
49,0.16,-0.01,0.02,0.83,0.75
50,0.07,-0.02,-0.0,0.86,0.59
51,0.08,-0.01,0.05,0.7,0.51
52,0.17,-0.01,0.04,0.5,0.53
53,0.11,-0.0,0.01,0.28,0.34
54,0.04,-0.02,-0.01,0.23,0.16
55,0.06,-0.03,-0.03,0.52,0.37
56,0.23,0.01,0.05,1.47,0.93
57,0.19,-0.01,0.03,1.06,0.84
58,0.13,-0.01,0.01,0.77,0.55
