time,thumb,index,middle,ring,little
0,-0.02,0.01,0.03,-0.01,-0.01
1,-0.14,-0.02,-0.0,0.02,-0.1
2,-0.06,0.01,-0.0,0.02,-0.04
3,-0.01,-0.0,-0.01,0.06,0.04
4,-0.05,0.0,-0.01,-0.02,-0.02
5,-0.13,-0.03,-0.03,0.0,-0.09
6,-0.09,-0.0,-0.01,0.02,-0.07
7,-0.03,-0.0,-0.03,0.07,0.05
8,-0.03,-0.0,0.01,0.03,-0.01
9,-0.13,-0.01,-0.01,-0.03,-0.08
10,-0.12,-0.01,-0.02,-0.01,-0.05
11,-0.06,0.0,0.03,0.03,-0.0
12,-0.06,0.01,0.01,0.05,-0.01
13,-0.09,-0.0,0.0,-0.01,-0.06
14,-0.14,-0.0,-0.0,-0.02,-0.07
15,-0.09,-0.02,-0.03,0.01,-0.04
16,-0.06,0.02,0.01,0.02,-0.01
17,-0.09,-0.04,-0.01,-0.0,-0.1
18,-0.16,-0.02,-0.02,-0.04,-0.11
19,-0.13,0.02,-0.03,-0.02,-0.08
20,-0.06,0.01,0.02,0.03,0.01
21,-0.09,-0.01,-0.01,-0.03,-0.06
22,-0.15,-0.02,-0.03,-0.04,-0.13
23,-0.14,-0.01,-0.02,-0.03,-0.09
24,-0.05,-0.0,0.0,0.02,-0.0
25,-0.09,-0.0,-0.0,-0.0,-0.04
26,-0.16,-0.03,-0.02,-0.07,-0.12
27,-0.15,-0.02,-0.01,-0.04,-0.11
28,-0.08,0.01,0.02,-0.01,-0.0
29,-0.06,0.0,0.0,-0.01,-0.03
30,-0.13,-0.02,-0.01,-0.05,-0.09
31,-0.14,-0.02,-0.03,-0.05,-0.11
32,-0.11,0.01,-0.0,-0.01,-0.05
33,-0.1,-0.02,-0.01,-0.02,-0.03
34,-0.12,-0.02,-0.05,0.19,-0.05
35,-0.08,0.01,0.11,0.66,0.27
36,0.07,0.03,0.3,1.85,1.21
37,0.14,0.05,0.31,2.17,1.67
38,0.05,0.0,0.24,1.58,1.31
39,-0.03,-0.01,0.19,1.18,0.91
40,0.11,0.0,0.17,1.38,1.0
41,0.21,0.01,0.16,1.58,1.37
42,0.2,0.02,0.14,1.31,1.23
43,0.07,-0.03,0.09,1.03,0.83
44,0.11,-0.02,0.08,1.07,0.91
45,0.35,-0.0,0.1,1.42,1.3
46,0.38,0.01,0.07,1.33,1.2
47,0.26,-0.01,0.05,1.03,0.79
48,0.22,-0.02,0.05,0.92,0.84
49,0.3,-0.0,0.05,1.13,1.13
50,0.29,0.0,0.07,1.03,1.15
51,0.23,0.01,0.05,0.93,0.89
52,0.16,-0.02,0.05,0.87,0.86
53,0.21,-0.01,0.05,0.92,0.95
54,0.32,-0.0,0.08,1.07,1.21
55,0.16,-0.01,0.05,1.03,0.96
56,0.09,-0.03,0.03,0.78,0.68
57,0.19,-0.01,0.07,0.9,0.8
58,0.28,-0.0,0.07,1.04,1.14
59,0.25,-0.02,0.07,0.87,0.96
60,0.1,-0.03,0.02,0.71,0.72
61,0.14,-0.02,0.03,0.78,0.83
62,0.27,-0.03,0.04,0.85,1.06
63,0.22,-0.02,0.05,0.74,0.9
64,0.09,-0.03,0.02,0.66,0.72
65,0.12,-0.02,0.02,0.74,0.75
66,0.22,-0.03,0.06,0.95,0.89
67,0.14,-0.05,0.05,1.06,0.99
68,0.15,-0.03,0.09,0.66,0.83
69,0.16,-0.02,0.07,0.74,0.82
70,0.22,-0.02,0.04,0.79,0.89
71,0.3,-0.02,0.07,0.98,1.03
72,0.17,-0.03,0.02,0.74,0.88
73,0.07,-0.05,0.02,0.61,0.68
74,0.16,-0.04,0.01,0.68,0.8
75,0.26,-0.02,0.02,0.89,1.16
76,0.19,-0.03,-0.02,0.85,0.89
77,0.07,-0.05,-0.0,0.61,0.68
78,0.1,-0.03,-0.04,0.66,0.71
79,0.21,-0.02,0.01,0.85,1.02
80,0.16,-0.03,0.0,0.75,0.93
81,0.06,-0.05,-0.01,0.54,0.65
82,0.06,-0.05,-0.02,0.65,0.62
83,0.14,-0.02,0.0,0.77,0.98
84,0.18,-0.03,0.0,0.79,1.01
85,0.09,-0.05,-0.02,0.6,0.73
86,0.06,-0.05,-0.01,0.59,0.7
87,0.14,-0.03,0.02,0.66,0.89
88,0.2,-0.03,0.0,0.74,0.89
89,0.11,-0.03,-0.02,0.69,0.8
90,0.02,-0.06,-0.03,0.53,0.62
91,0.11,-0.04,-0.02,0.59,0.74
92,0.19,-0.03,-0.01,0.68,1.03
93,0.12,-0.02,-0.03,0.62,0.81
94,0.03,-0.05,-0.04,0.54,0.6
95,0.07,-0.03,-0.03,0.64,0.62
96,0.2,-0.02,-0.0,0.72,0.95
97,0.14,-0.04,-0.01,0.73,0.88
98,0.03,-0.06,-0.04,0.52,0.64
99,0.03,-0.05,-0.03,0.56,0.68
100,0.14,-0.03,-0.01,0.58,0.91
101,0.13,-0.03,-0.01,0.72,0.84
102,0.04,-0.06,-0.03,0.51,0.7
103,0.06,-0.05,-0.03,0.55,0.65
104,0.1,-0.05,-0.02,0.61,0.81
105,0.18,-0.03,-0.02,0.71,0.81
106,0.09,-0.03,-0.03,0.67,0.76
107,0.01,-0.05,-0.03,0.5,0.59
108,0.08,-0.05,-0.03,0.68,0.75
109,0.17,-0.03,-0.01,0.73,0.95
110,0.07,-0.05,-0.02,0.6,0.77
111,0.0,-0.05,-0.04,0.49,0.55
112,0.05,-0.05,-0.04,0.51,0.71
113,0.17,-0.02,-0.01,0.66,0.89
114,0.08,-0.05,-0.01,0.59,0.87
115,0.01,-0.05,-0.03,0.46,0.57
116,0.02,-0.05,-0.04,0.53,0.61
117,0.11,-0.05,-0.02,0.67,0.92
118,0.09,-0.03,-0.06,0.73,0.86
119,0.03,-0.05,-0.04,0.53,0.68
120,0.06,-0.06,-0.05,0.53,0.6
121,0.1,-0.06,-0.03,0.62,0.8
122,0.16,-0.04,-0.01,0.57,0.84
123,0.09,-0.03,-0.01,0.56,0.72
124,-0.01,-0.06,-0.05,0.5,0.56
125,0.06,-0.05,-0.04,0.53,0.68
126,0.17,-0.05,-0.02,0.67,0.91
127,0.07,-0.05,-0.07,0.56,0.76
128,-0.02,-0.06,-0.05,0.48,0.53
129,0.03,-0.06,-0.05,0.54,0.68
130,0.15,-0.05,-0.02,0.64,0.85
131,0.11,-0.06,-0.04,0.57,0.8
132,-0.01,-0.07,-0.06,0.44,0.55
133,0.01,-0.06,-0.06,0.5,0.6
134,0.09,-0.05,-0.02,0.61,0.87
135,0.1,-0.05,-0.03,0.59,0.83
136,0.02,-0.07,-0.03,0.4,0.66
137,0.03,-0.06,-0.04,0.47,0.63
138,0.06,-0.05,-0.05,0.58,0.74
139,0.13,-0.06,-0.02,0.59,0.78
140,0.06,-0.07,-0.02,0.51,0.8
141,-0.01,-0.08,-0.05,0.44,0.56
142,0.05,-0.06,-0.06,0.49,0.65
143,0.14,-0.05,-0.02,0.62,0.91
144,0.07,-0.07,-0.05,0.52,0.67
145,-0.01,-0.07,-0.06,0.41,0.52
146,0.01,-0.07,-0.04,0.39,0.61
147,0.11,-0.05,-0.03,0.59,0.83
148,0.1,-0.06,-0.03,0.53,0.78
149,-0.04,-0.07,-0.06,0.43,0.55
150,-0.0,-0.08,-0.05,0.43,0.58
151,0.09,-0.06,-0.03,0.57,0.8
152,0.08,-0.07,-0.06,0.58,0.83
153,0.02,-0.06,-0.06,0.45,0.62
154,0.0,-0.07,-0.05,0.45,0.6
155,0.05,-0.06,-0.05,0.51,0.74
156,0.12,-0.05,-0.04,0.56,0.8
157,0.03,-0.06,-0.04,0.48,0.74
158,-0.06,-0.08,-0.05,0.37,0.53
159,0.04,-0.08,-0.05,0.44,0.65
160,0.1,-0.06,-0.04,0.57,0.9
161,0.05,-0.06,-0.02,0.47,0.76
162,-0.05,-0.07,-0.05,0.43,0.53
163,0.03,-0.1,-0.07,0.44,0.58
164,0.1,-0.06,-0.05,0.58,0.82
165,0.07,-0.06,-0.04,0.55,0.78
166,-0.0,-0.08,-0.06,0.4,0.55
167,0.01,-0.08,-0.05,0.42,0.57
168,0.08,-0.06,-0.05,0.51,0.76
169,0.07,-0.06,-0.03,0.54,0.85
170,0.01,-0.07,-0.06,0.43,0.6
171,-0.0,-0.08,-0.06,0.41,0.6
172,0.04,-0.06,-0.05,0.46,0.63
173,0.1,-0.06,-0.04,0.52,0.86
174,0.03,-0.05,-0.07,0.45,0.68
175,-0.04,-0.09,-0.06,0.39,0.5
176,0.02,-0.07,-0.08,0.5,0.62
177,0.1,-0.06,-0.03,0.52,0.8
178,0.06,-0.07,-0.05,0.47,0.76
179,-0.04,-0.09,-0.07,0.36,0.49
180,-0.02,-0.08,-0.06,0.26,0.57
181,0.1,-0.06,-0.04,0.54,0.8
182,0.08,-0.06,-0.05,0.52,0.74
183,-0.0,-0.07,-0.06,0.39,0.48
184,-0.01,-0.09,-0.06,0.41,0.51
185,0.06,-0.06,-0.05,0.5,0.64
186,0.07,-0.06,-0.03,0.53,0.72
187,0.02,-0.04,-0.07,0.49,0.55
188,-0.05,-0.08,-0.06,0.41,0.55
189,0.04,-0.07,-0.06,0.38,0.62
190,0.12,-0.06,-0.04,0.54,0.81
191,0.05,-0.08,-0.05,0.43,0.7
192,-0.03,-0.08,-0.07,0.35,0.48
193,-0.0,-0.08,-0.05,0.42,0.61
194,0.1,-0.06,-0.04,0.49,0.77
195,0.04,-0.09,-0.05,0.49,0.72
196,-0.02,-0.09,-0.07,0.38,0.47
197,-0.02,-0.08,-0.06,0.39,0.55
198,0.08,-0.05,-0.04,0.56,0.76
199,0.11,-0.06,-0.04,0.48,0.76
200,-0.01,-0.08,-0.07,0.4,0.58
201,-0.01,-0.08,-0.05,0.36,0.54
202,0.06,-0.06,-0.04,0.52,0.76
203,0.11,-0.05,-0.05,0.46,0.74
204,0.04,-0.07,-0.03,0.43,0.68
205,-0.06,-0.09,-0.08,0.31,0.51
206,0.02,-0.08,-0.07,0.43,0.62
207,0.08,-0.06,-0.03,0.51,0.81
208,0.01,-0.07,-0.06,0.43,0.77
209,-0.06,-0.09,-0.07,0.33,0.49
