time,thumb,index,middle,ring,little
135,-0.01,-0.09,-0.02,0.29,0.88
136,0.04,-0.03,-0.03,0.39,0.88
137,0.05,-0.03,-0.03,0.39,0.91
138,-0.02,-0.04,-0.03,0.31,0.9
139,-0.05,-0.06,-0.03,0.29,0.72
140,0.23,-0.03,-0.05,0.66,2.87
141,0.31,-0.03,-0.06,0.68,3.96
142,0.15,0.0,-0.06,0.66,2.46
143,0.1,-0.03,-0.05,0.6,1.84
144,0.13,-0.03,-0.02,0.59,1.67
145,0.17,-0.0,-0.03,0.54,1.6
146,0.12,0.01,-0.07,0.51,1.26
147,0.1,-0.03,-0.07,0.51,1.1
148,0.14,-0.05,-0.09,0.48,0.97
149,0.09,-0.04,-0.05,0.48,0.97
