time,thumb,index,middle,ring,little
0,0.02,-0.0,0.02,0.03,0.07
1,0.07,0.02,0.03,0.05,0.11
2,0.01,-0.04,0.01,0.04,-0.0
3,-0.05,-0.01,0.0,-0.01,-0.04
4,0.01,-0.01,0.0,0.02,0.02
5,0.07,0.03,0.04,0.05,0.12
6,0.05,0.01,0.01,0.0,0.07
7,-0.04,-0.02,-0.0,-0.04,-0.04
8,-0.01,-0.02,-0.04,-0.01,-0.05
9,0.08,0.01,0.03,0.04,0.07
10,0.03,0.01,0.02,0.03,0.06
11,-0.03,-0.04,0.0,-0.03,-0.04
12,-0.03,-0.0,0.0,-0.03,-0.03
13,0.07,0.02,0.02,0.05,0.06
14,0.06,0.03,0.02,0.04,0.06
15,-0.02,-0.02,-0.0,-0.02,-0.04
16,-0.02,-0.01,-0.01,-0.01,-0.04
17,0.02,0.02,0.02,0.02,0.06
18,0.07,0.01,0.03,0.03,0.07
19,-0.01,-0.02,-0.01,-0.02,0.03
20,-0.03,-0.02,-0.02,-0.02,-0.04
21,-0.0,-0.01,-0.01,-0.01,-0.0
22,0.08,0.01,0.02,0.04,0.07
23,0.03,-0.0,-0.03,0.01,0.02
24,-0.04,-0.03,-0.01,-0.04,-0.08
25,-0.01,-0.02,-0.01,-0.02,-0.02
26,0.06,0.0,0.02,0.03,0.06
27,0.03,-0.0,0.02,0.01,0.06
28,-0.05,-0.02,-0.02,-0.04,-0.06
29,-0.04,-0.04,-0.01,-0.03,-0.02
30,0.06,0.01,0.02,0.05,0.07
31,0.05,0.02,0.01,0.01,0.05
32,-0.01,-0.01,-0.01,0.01,-0.0
33,0.02,-0.03,0.08,0.19,0.19
34,0.15,0.02,0.43,1.32,1.03
35,0.23,0.01,0.51,2.18,1.71
36,0.14,-0.02,0.45,1.99,1.52
37,0.15,-0.04,0.41,1.85,1.25
38,0.17,-0.01,0.42,1.88,1.39
39,0.28,-0.03,0.43,1.91,1.66
40,0.16,-0.01,0.4,1.63,1.33
41,0.09,-0.05,0.35,1.25,0.99
42,0.12,-0.05,0.37,1.61,1.12
43,0.23,-0.05,0.36,1.61,1.51
44,0.14,-0.05,0.36,1.28,1.32
45,0.09,-0.08,0.3,1.18,0.99
46,0.08,-0.04,0.33,1.13,1.13
47,0.22,-0.03,0.38,2.45,1.59
48,0.2,-0.09,0.4,1.88,1.32
49,0.07,-0.09,0.28,1.32,0.81
50,0.09,-0.08,0.19,0.97,0.78
51,0.15,-0.06,0.2,1.16,0.82
52,0.12,-0.06,0.19,1.07,0.91
53,0.06,-0.07,0.17,0.98,0.71
54,0.08,-0.08,0.39,1.94,1.25
55,0.12,-0.07,0.35,2.14,1.58
56,0.25,-0.06,0.39,2.08,1.79
57,0.18,-0.09,0.3,1.44,1.5
58,0.04,-0.1,0.25,1.23,1.12
59,0.14,-0.08,0.24,1.36,1.16
60,0.2,-0.07,0.29,1.54,1.63
61,0.16,-0.07,0.25,1.4,1.33
62,0.06,-0.1,0.2,1.04,0.97
63,0.07,-0.08,0.22,1.13,1.09
64,0.16,-0.08,0.25,1.32,1.39
65,0.13,-0.09,0.22,1.18,1.33
66,0.07,-0.11,0.19,0.94,0.87
67,0.07,-0.09,0.19,1.1,0.97
68,0.16,-0.09,0.22,1.3,1.45
69,0.17,-0.04,0.25,2.08,1.54
70,0.09,-0.09,0.19,1.7,1.18
71,0.1,-0.09,0.12,1.16,0.95
72,0.15,-0.08,0.13,1.36,0.97
73,0.17,-0.07,0.13,1.2,0.98
74,0.16,-0.08,0.39,1.28,1.13
75,0.12,-0.11,0.73,1.96,1.45
76,0.2,-0.1,0.81,1.99,1.77
77,0.43,-0.08,0.83,2.02,2.02
78,0.33,-0.11,0.74,1.16,1.64
79,0.2,-0.13,0.64,1.05,1.17
80,0.22,-0.1,0.67,1.18,1.39
81,0.3,-0.11,0.68,1.34,1.66
82,0.28,-0.09,0.67,1.38,1.52
83,0.17,-0.11,0.6,0.98,1.1
84,0.17,-0.1,0.54,0.95,1.27
85,0.28,-0.08,0.63,1.25,1.58
86,0.27,-0.1,0.5,0.91,1.5
87,0.14,-0.12,0.43,0.86,1.07
88,0.14,-0.11,0.42,0.9,1.18
89,0.23,-0.09,0.41,1.46,1.59
90,0.25,-0.1,0.39,1.65,2.06
91,0.22,-0.12,0.31,1.32,1.25
92,0.19,-0.13,0.31,1.1,1.03
93,0.24,-0.1,0.29,1.21,1.07
94,0.3,-0.12,0.34,1.36,1.08
95,0.24,-0.12,0.29,1.99,1.44
96,0.15,-0.13,0.24,1.54,1.26
97,0.27,-0.12,0.23,1.4,1.3
98,0.3,-0.12,0.24,1.52,1.6
99,0.2,-0.12,0.21,1.25,1.26
100,0.13,-0.13,0.17,1.0,0.95
101,0.11,-0.13,0.18,1.01,1.11
102,0.27,-0.12,0.2,1.21,1.38
103,0.19,-0.13,0.21,1.04,1.21
104,0.12,-0.12,0.15,0.87,0.9
105,0.12,-0.12,0.17,0.91,0.95
106,0.25,-0.11,0.2,1.0,1.28
107,0.21,-0.11,0.24,1.5,1.39
108,0.16,-0.1,0.24,1.42,1.16
109,0.17,-0.14,0.2,1.3,0.94
110,0.31,-0.13,0.17,1.2,1.0
111,0.26,-0.13,0.17,1.01,0.91
112,0.2,-0.14,0.16,0.89,0.74
113,0.14,-0.14,0.22,1.01,0.77
114,0.21,-0.1,0.31,1.75,1.18
115,0.29,-0.11,0.3,1.94,1.38
116,0.21,-0.12,0.22,1.25,1.08
117,0.1,-0.15,0.12,1.12,0.85
118,0.17,-0.13,0.13,1.27,0.96
119,0.24,-0.13,0.14,1.32,1.17
120,0.16,-0.14,0.11,1.21,0.99
121,0.08,-0.15,0.09,0.93,0.75
122,0.11,-0.15,0.11,1.05,0.81
123,0.21,-0.13,0.12,1.16,1.05
124,0.17,-0.12,0.09,1.08,0.98
125,0.03,-0.17,0.06,0.76,0.73
126,0.15,-0.14,0.1,1.32,1.21
127,0.42,-0.12,0.14,1.15,1.26
128,0.36,-0.12,0.15,0.98,1.2
129,0.26,-0.14,0.12,0.68,0.86
130,0.41,-0.12,0.15,0.86,1.64
131,0.45,-0.11,0.26,1.34,2.01
132,0.54,-0.1,0.25,2.05,2.06
133,0.4,-0.13,0.2,1.42,1.68
134,0.27,-0.14,0.16,1.27,1.35
135,0.36,-0.15,0.12,1.5,1.47
136,0.53,-0.13,0.18,1.42,1.66
137,0.35,-0.17,0.14,1.12,1.49
138,0.2,-0.16,0.12,0.87,1.05
139,0.28,-0.15,0.15,1.01,1.3
140,0.41,-0.15,0.15,1.07,1.59
141,0.33,-0.14,0.1,0.83,1.39
142,0.2,-0.16,0.09,0.79,1.06
143,0.24,-0.16,0.11,0.79,1.1
144,0.43,-0.15,0.15,1.36,1.74
145,0.32,-0.14,0.18,1.59,2.11
146,0.22,-0.16,0.09,1.01,1.08
147,0.22,-0.15,0.04,1.02,1.04
