time,thumb,index,middle,ring,little
0,-0.03,0.0,0.02,0.0,0.01
1,0.05,0.03,-0.01,-0.0,0.04
2,0.01,0.05,-0.03,-0.0,-0.03
3,0.01,0.02,0.0,-0.0,-0.01
4,-0.02,-0.0,-0.01,-0.01,0.02
5,0.07,-0.0,-0.02,0.04,0.02
6,-0.05,0.01,0.0,-0.03,0.03
7,0.09,0.01,0.0,0.03,-0.04
8,-0.02,0.0,0.01,-0.0,0.02
9,-0.02,0.01,-0.03,-0.0,0.04
10,0.1,0.03,-0.01,-0.0,0.02
11,0.02,0.04,-0.0,-0.02,-0.02
12,-0.06,0.0,-0.01,-0.0,-0.09
13,0.01,0.03,0.03,-0.02,0.02
14,0.04,0.02,0.0,0.02,0.02
15,-0.01,0.05,-0.0,-0.01,0.04
16,-0.03,0.01,-0.0,-0.0,0.0
17,0.0,-0.0,-0.03,0.03,-0.02
18,0.1,0.01,-0.02,-0.0,0.04
19,-0.02,-0.01,0.02,-0.02,-0.02
20,0.03,0.04,0.0,-0.0,-0.01
21,-0.05,0.03,0.03,-0.0,-0.0
22,0.08,0.04,-0.01,-0.01,0.02
23,0.04,0.03,0.02,-0.02,0.01
24,-0.02,0.01,-0.01,-0.06,0.01
25,-0.13,0.01,-0.01,-0.04,-0.02
26,0.01,0.01,-0.05,-0.0,0.0
27,0.06,0.03,-0.0,0.01,-0.01
28,0.01,0.02,0.0,-0.0,-0.01
29,-0.02,0.01,-0.01,-0.02,-0.04
30,-0.03,0.05,0.01,0.02,0.01
31,-0.0,0.01,-0.02,0.01,-0.02
32,-0.02,0.05,-0.0,0.03,0.02
33,-0.01,0.02,-0.02,0.01,-0.01
34,0.0,0.01,-0.03,-0.08,-0.07
35,0.02,0.03,0.02,0.0,0.02
36,0.02,0.04,0.04,0.02,0.0
37,-0.03,0.06,0.02,0.01,-0.0
38,-0.11,0.1,-0.02,0.04,-0.01
39,0.24,0.43,0.22,0.13,0.05
40,0.47,0.85,0.4,0.16,0.06
41,0.48,1.18,0.56,0.14,0.03
42,0.44,1.44,0.6,0.18,-0.0
43,0.73,1.8,0.73,0.33,0.0
44,1.13,1.86,0.85,0.35,0.06
