time,thumb,index,middle,ring,little
0,-0.11,-0.0,-0.01,-0.01,-0.03
1,0.08,0.01,0.03,0.03,0.07
2,-0.02,-0.0,0.02,-0.01,0.04
3,-0.02,-0.01,0.0,-0.03,-0.03
4,-0.15,-0.02,-0.02,-0.04,-0.05
5,0.05,0.02,0.03,0.03,0.09
6,0.01,0.01,0.03,0.05,0.06
7,-0.05,-0.01,0.01,-0.0,-0.03
8,-0.14,-0.02,-0.01,-0.01,-0.03
9,-0.01,0.0,0.0,0.02,0.06
10,0.06,0.02,0.03,0.03,0.06
11,-0.06,0.01,0.03,0.03,0.0
12,-0.09,-0.03,-0.01,-0.03,-0.05
13,-0.05,-0.0,0.03,-0.01,-0.02
14,0.08,0.0,0.04,0.04,0.1
15,-0.0,-0.0,0.05,0.02,0.03
16,-0.11,-0.03,-0.02,-0.04,-0.05
17,-0.11,-0.02,0.01,-0.01,-0.02
18,0.09,0.02,0.03,0.03,0.08
19,-0.01,-0.0,0.01,0.01,0.04
20,-0.1,-0.03,-0.02,-0.04,-0.04
21,-0.08,-0.02,0.01,-0.02,-0.04
22,0.02,0.03,0.02,0.04,0.09
23,0.01,0.02,0.0,0.02,0.07
24,-0.08,-0.02,-0.01,-0.01,-0.03
25,-0.09,-0.03,-0.02,-0.04,-0.06
26,0.03,-0.0,0.04,0.01,0.05
27,0.04,0.0,0.02,0.02,0.07
28,-0.02,-0.0,-0.01,-0.02,-0.0
29,-0.11,-0.03,-0.02,-0.01,-0.03
30,-0.04,-0.03,-0.03,0.02,0.02
31,0.05,0.01,0.03,0.05,0.07
32,-0.03,-0.02,0.03,-0.01,0.02
33,0.24,0.42,0.21,-0.01,-0.03
34,0.95,1.78,0.72,0.2,0.04
35,1.09,1.94,1.08,0.31,0.16
36,0.99,1.69,1.04,0.25,0.09
37,0.62,1.44,1.03,0.19,-0.0
38,0.65,1.49,1.03,0.23,0.06
39,1.2,1.52,1.06,0.25,0.13
40,0.99,1.52,1.0,0.24,0.08
41,0.63,1.25,0.85,0.17,-0.01
42,0.42,1.2,0.93,0.15,0.02
43,1.04,1.49,1.03,0.24,0.12
44,0.87,1.34,1.0,0.19,0.08
45,0.47,1.23,0.86,0.14,-0.02
46,0.37,1.17,0.8,0.12,-0.03
47,0.77,1.34,0.88,0.22,0.13
48,0.6,1.3,0.91,0.2,0.09
49,0.59,1.3,0.82,0.13,0.02
50,0.5,1.11,0.77,0.11,-0.03
51,0.45,1.21,0.83,0.12,0.05
52,0.71,1.3,0.91,0.19,0.09
53,0.52,1.18,0.83,0.15,0.04
54,0.32,1.08,0.76,0.12,-0.01
55,0.58,1.17,0.78,0.12,0.01
56,0.7,1.28,0.9,0.2,0.13
57,0.48,1.18,0.77,0.15,0.04
58,0.37,1.1,0.74,0.12,-0.04
59,0.34,1.15,0.76,0.11,-0.01
60,0.59,1.26,0.89,0.15,0.09
61,0.52,1.19,0.84,0.14,0.06
62,0.42,1.11,0.73,0.1,-0.03
63,0.48,1.79,1.0,0.16,-0.01
64,1.55,1.6,0.86,0.24,0.11
65,1.17,0.7,0.58,0.18,0.1
66,0.67,0.44,0.46,0.17,0.03
67,0.64,0.32,0.33,0.11,0.03
68,0.65,0.32,0.37,0.17,0.18
69,0.77,0.46,0.46,0.18,0.19
70,0.73,2.06,0.9,0.2,0.15
71,0.52,1.84,1.22,0.27,0.09
72,1.03,1.71,1.23,0.26,0.15
73,1.23,1.64,1.29,0.27,0.22
74,0.75,1.57,1.01,0.2,0.16
75,0.51,1.37,0.94,0.15,0.03
76,0.72,1.44,1.01,0.17,0.04
77,0.79,1.52,1.04,0.21,0.18
78,0.66,1.44,0.98,0.13,0.09
79,0.56,1.3,0.86,0.1,0.01
80,0.49,1.35,0.9,0.12,0.05
81,0.69,1.44,0.95,0.17,0.2
82,0.66,1.46,0.97,0.15,0.13
83,0.42,1.28,0.87,0.09,0.04
84,0.4,1.28,0.88,0.1,0.02
85,0.76,1.35,1.0,0.14,0.15
86,0.49,1.44,0.97,0.16,0.13
87,0.48,1.3,0.87,0.08,0.03
88,0.45,1.28,0.85,0.09,0.0
89,0.42,1.38,0.87,0.12,0.15
90,0.81,1.42,0.94,0.13,0.11
91,0.6,1.3,0.9,0.14,0.05
92,0.29,1.24,0.83,0.08,-0.0
93,0.39,1.29,0.85,0.1,0.06
94,0.8,1.42,0.95,0.15,0.14
95,0.48,1.29,0.95,0.11,0.07
96,0.35,1.23,0.79,0.06,-0.03
97,0.37,1.17,0.86,0.1,0.04
98,0.58,1.37,0.93,0.13,0.12
99,0.44,1.15,0.89,0.11,0.1
100,0.36,1.22,0.82,0.05,-0.01
101,0.31,1.11,0.83,0.08,-0.01
102,0.55,1.3,0.96,0.13,0.11
103,0.52,1.28,0.89,0.1,0.08
104,0.49,1.19,0.82,0.06,-0.0
105,0.24,1.17,0.77,0.05,-0.01
