time,thumb,index,middle,ring,little
0,-0.23,-0.02,-0.03,-0.03,-0.09
1,-0.14,-0.03,0.01,-0.0,-0.05
2,-0.01,0.01,0.01,0.03,0.02
3,-0.13,0.0,0.01,-0.01,-0.05
4,-0.21,-0.03,-0.02,-0.03,-0.1
5,-0.11,-0.0,-0.02,-0.03,-0.07
6,-0.13,0.01,0.01,-0.02,0.02
7,-0.01,0.0,0.01,-0.03,0.0
8,-0.16,-0.03,-0.01,-0.02,-0.05
9,-0.15,-0.02,-0.01,-0.02,-0.07
10,-0.06,0.01,-0.0,-0.0,-0.01
11,-0.07,-0.01,-0.01,0.0,-0.01
12,-0.16,-0.02,0.01,-0.03,-0.03
13,-0.21,-0.03,-0.02,-0.03,-0.07
14,-0.13,0.0,-0.02,-0.03,-0.04
15,-0.07,0.0,0.0,0.01,0.01
16,-0.18,-0.01,-0.01,-0.05,-0.03
17,-0.22,-0.04,-0.03,-0.04,-0.1
18,-0.13,-0.02,-0.01,-0.01,-0.04
19,-0.04,-0.01,-0.01,0.01,0.02
20,-0.12,-0.04,-0.0,-0.02,-0.03
21,-0.24,-0.04,-0.02,-0.04,-0.08
22,-0.19,-0.04,-0.02,-0.04,-0.03
23,-0.01,0.01,0.02,-0.0,0.02
24,-0.08,0.0,-0.0,-0.02,-0.01
25,-0.17,-0.05,-0.02,-0.03,-0.09
26,-0.16,-0.02,-0.05,-0.04,-0.07
27,-0.13,-0.02,0.02,-0.01,-0.03
28,-0.1,-0.03,0.01,-0.01,0.03
29,-0.14,-0.03,-0.02,-0.04,-0.06
30,-0.15,-0.03,-0.01,-0.04,-0.07
31,-0.12,-0.01,0.0,-0.01,-0.04
32,-0.1,-0.02,-0.01,-0.01,-0.01
33,-0.15,0.06,0.06,-0.02,0.0
34,0.49,1.49,0.6,0.02,-0.04
35,0.58,1.68,1.1,0.32,0.04
36,1.6,1.66,1.72,0.41,0.13
37,1.07,1.41,1.41,0.29,0.12
38,0.51,1.26,1.2,0.21,0.05
39,0.77,1.38,1.26,0.17,0.08
40,0.83,1.53,1.34,0.23,0.15
41,0.63,1.39,1.26,0.22,0.11
42,0.43,1.21,1.08,0.17,0.03
43,0.66,1.17,1.14,0.18,0.01
44,0.62,1.25,1.24,0.22,0.13
45,0.52,1.21,1.12,0.19,0.13
46,0.49,1.01,1.01,0.14,0.02
47,0.41,1.05,0.98,0.15,0.03
48,0.64,1.09,1.04,0.22,0.1
49,0.55,1.09,1.09,0.25,0.16
50,0.29,0.98,0.91,0.21,0.07
51,0.34,0.99,0.97,0.18,0.04
52,0.52,0.98,1.02,0.2,0.1
53,0.82,1.1,1.05,0.17,0.11
54,0.39,0.95,0.98,0.17,0.12
55,0.22,0.92,0.85,0.1,0.02
56,0.37,1.05,0.85,0.13,0.03
57,0.54,1.04,1.01,0.19,0.13
58,0.52,0.97,0.96,0.08,0.07
59,0.2,0.88,0.85,0.09,-0.02
60,0.34,0.91,0.94,0.11,0.04
61,0.52,0.98,1.02,0.12,0.08
62,0.42,0.99,0.96,0.13,0.09
63,0.36,1.07,1.09,0.1,-0.04
64,0.96,1.39,1.02,0.17,0.02
65,1.25,0.6,0.64,0.2,0.09
66,0.74,0.51,0.55,0.2,0.08
67,0.72,0.46,0.5,0.16,0.0
68,0.66,1.26,0.91,0.2,0.04
69,1.29,2.06,1.29,0.17,0.07
70,0.98,1.63,1.58,0.32,0.12
71,0.66,1.49,1.3,0.21,0.06
72,0.6,1.31,1.18,0.2,0.07
73,0.62,1.32,1.23,0.2,0.05
74,0.73,1.36,1.29,0.27,0.18
75,0.56,1.29,1.14,0.2,0.1
76,0.32,1.08,0.93,0.13,0.02
77,0.73,1.28,1.0,0.09,0.04
78,0.61,1.21,1.06,0.2,0.17
79,0.45,1.12,0.95,0.12,0.07
