time,thumb,index,middle,ring,little
136,1.43,2.28,0.7,0.11,0.03
137,1.43,0.86,0.38,0.07,-0.04
138,0.71,0.52,0.27,0.06,-0.08
139,1.19,1.07,0.43,0.08,-0.08
140,1.47,2.59,0.99,0.13,0.01
141,1.17,1.93,1.08,0.05,-0.0
142,1.11,1.64,0.9,0.03,-0.08
143,1.02,1.57,0.84,0.03,-0.07
144,1.15,1.71,0.89,0.01,-0.06
145,1.17,2.29,0.86,0.06,-0.0
146,0.94,1.15,0.42,0.04,-0.07
147,0.69,0.61,0.29,0.02,-0.06
148,0.8,0.57,0.29,0.03,-0.03
149,1.22,1.7,0.5,0.05,-0.01
150,1.51,2.07,0.95,0.02,-0.02
151,1.1,1.62,0.94,-0.01,-0.12
152,1.21,1.64,0.88,-0.0,-0.05
153,1.16,1.68,0.9,0.02,-0.02
154,1.15,2.02,0.9,0.04,-0.02
155,1.1,2.21,0.58,-0.02,-0.09
156,1.1,0.84,0.35,0.01,-0.08
157,1.13,0.65,0.27,0.04,-0.0
158,1.04,0.55,0.36,0.04,0.02
159,0.87,1.8,0.52,0.01,-0.05
160,1.13,2.15,0.9,0.06,-0.06
161,1.4,1.87,1.09,0.14,-0.01
162,1.56,1.78,1.03,0.12,-0.03
163,1.31,1.57,0.9,0.05,-0.03
164,0.75,1.47,0.89,0.05,-0.09
165,1.22,2.35,0.9,0.07,-0.05
166,1.25,1.51,0.55,0.1,0.01
167,0.68,0.72,0.37,0.07,-0.03
168,0.47,0.48,0.25,0.01,-0.09
169,0.7,0.61,0.29,0.03,-0.06
170,1.16,2.9,0.81,0.08,0.0
171,1.09,1.96,1.29,0.08,0.01
172,1.07,1.67,1.02,0.02,-0.09
173,0.98,1.54,0.97,0.0,-0.09
174,1.16,1.61,1.06,0.05,-0.03
175,1.0,2.26,1.16,0.06,0.0
176,0.88,2.61,0.77,0.03,-0.06
177,0.83,1.14,0.49,0.01,-0.06
178,0.77,0.79,0.43,0.02,-0.06
179,0.8,0.82,0.44,0.05,0.01
180,0.87,2.07,0.61,0.04,-0.03
181,1.06,1.93,1.06,-0.01,-0.09
182,0.99,1.75,1.12,0.06,-0.01
183,1.19,1.66,1.12,0.07,0.01
184,1.2,1.52,1.04,0.05,0.01
185,0.92,1.51,1.02,-0.0,-0.09
186,0.89,2.29,0.9,0.05,-0.07
187,0.98,0.97,0.54,0.02,0.01
188,0.9,0.63,0.43,0.03,-0.03
189,0.43,0.65,0.38,-0.01,-0.07
190,0.8,2.35,0.69,0.02,-0.07
191,0.99,2.22,1.2,0.05,-0.06
192,1.35,1.91,1.29,0.05,-0.02
193,0.8,1.67,1.12,0.04,-0.05
194,0.68,1.56,1.05,0.01,-0.1
195,1.11,2.19,1.09,0.05,-0.05
196,1.13,1.49,0.67,0.06,0.01
197,0.67,0.65,0.38,0.03,-0.02
198,0.54,0.5,0.33,0.01,-0.1
199,0.82,1.51,0.49,0.05,-0.05
