time,thumb,index,middle,ring,little
0,-0.01,0.04,0.03,0.02,0.05
1,0.0,0.01,0.0,-0.03,0.05
2,-0.08,-0.02,-0.02,-0.01,-0.05
3,-0.05,-0.0,-0.01,-0.01,-0.01
4,-0.02,0.0,0.01,0.03,0.07
5,-0.05,-0.02,-0.0,-0.03,0.05
6,-0.09,-0.02,-0.02,-0.01,-0.01
7,-0.1,-0.01,-0.01,-0.01,-0.01
8,-0.04,-0.01,-0.0,0.01,0.03
9,0.0,0.0,0.01,0.05,0.06
10,-0.04,-0.01,-0.02,0.02,0.01
11,-0.14,-0.03,-0.03,-0.01,-0.05
12,-0.04,0.02,-0.03,-0.02,-0.01
13,-0.04,-0.0,0.01,0.02,0.08
14,-0.06,-0.03,-0.02,-0.01,0.04
15,-0.12,-0.03,-0.03,-0.02,-0.05
16,-0.11,-0.04,-0.02,-0.02,-0.01
17,-0.02,-0.01,-0.01,0.01,0.06
18,-0.07,-0.02,-0.01,-0.0,0.06
19,-0.14,-0.05,-0.05,-0.04,-0.04
20,-0.14,-0.03,-0.04,-0.01,-0.03
21,-0.06,-0.02,-0.01,0.01,0.04
22,-0.08,-0.02,-0.01,0.04,0.06
23,-0.13,-0.03,-0.03,-0.03,-0.01
24,-0.12,-0.04,-0.05,-0.01,-0.03
25,-0.13,-0.03,-0.03,0.02,-0.02
26,-0.07,-0.03,-0.02,0.02,0.04
27,-0.12,-0.02,-0.03,-0.03,0.01
28,-0.19,-0.04,-0.05,-0.06,-0.05
29,-0.14,-0.03,-0.04,-0.03,-0.03
30,-0.03,-0.02,-0.03,0.01,0.07
31,-0.09,-0.01,-0.04,-0.01,-0.04
32,-0.14,-0.05,-0.04,-0.06,-0.06
33,-0.11,-0.05,-0.05,-0.03,-0.02
34,-0.02,-0.01,-0.01,-0.01,0.04
35,-0.1,0.01,-0.03,-0.01,0.02
36,-0.16,-0.05,-0.06,-0.04,-0.07
37,-0.14,-0.02,-0.04,-0.03,-0.05
38,0.99,2.22,0.61,0.04,0.04
39,1.92,1.89,1.23,0.22,0.17
40,1.78,1.53,1.18,0.21,0.11
41,1.47,1.39,1.14,0.12,0.08
42,1.27,1.42,1.23,0.2,0.14
43,1.54,1.46,1.15,0.17,0.17
44,1.27,1.29,1.09,0.15,0.1
45,0.91,1.27,1.0,0.09,0.01
46,1.14,1.33,1.0,0.09,0.07
47,1.59,1.37,1.05,0.17,0.13
48,1.49,1.3,0.98,0.12,0.12
49,0.98,1.26,0.95,0.09,0.01
50,0.98,1.2,0.94,0.11,0.04
51,1.76,1.38,1.0,0.17,0.11
52,1.37,1.82,1.18,0.17,0.1
53,1.59,2.11,0.72,0.15,0.01
54,1.27,0.86,0.5,0.2,-0.01
55,1.29,0.48,0.36,0.2,0.1
56,1.18,0.36,0.35,0.18,0.08
57,1.04,0.3,0.28,0.14,0.03
58,0.85,0.22,0.25,0.13,0.03
59,0.92,0.25,0.26,0.12,0.1
60,1.64,1.37,0.65,0.2,0.12
61,1.49,2.04,1.33,0.21,0.09
62,1.18,1.57,1.24,0.16,-0.01
63,1.17,1.49,1.12,0.17,0.04
64,1.38,1.49,1.14,0.19,0.09
65,1.21,1.36,1.09,0.14,0.05
66,0.97,1.29,0.96,0.1,-0.02
67,0.83,1.27,0.94,0.1,-0.0
68,1.14,1.39,1.06,0.17,0.08
69,1.4,1.35,0.95,0.15,0.06
70,0.99,1.24,0.92,0.11,0.0
71,0.82,1.27,0.93,0.1,-0.02
72,1.0,1.29,0.98,0.13,0.05
73,1.18,1.36,1.0,0.08,0.06
74,0.95,1.33,0.99,0.12,0.03
75,0.78,1.26,0.9,0.1,-0.01
76,0.98,1.62,1.04,0.13,0.01
77,1.41,1.91,0.95,0.17,0.08
78,1.31,0.9,0.51,0.12,0.04
79,0.97,0.46,0.37,0.07,-0.03
80,0.88,0.37,0.33,0.09,0.01
81,1.05,0.34,0.31,0.13,0.06
