time,thumb,index,middle,ring,little
0,-0.11,-0.02,-0.03,-0.02,-0.1
1,-0.09,-0.01,-0.06,0.01,-0.04
2,0.02,0.01,0.01,0.03,0.01
3,-0.03,-0.0,-0.01,0.0,-0.01
4,-0.12,-0.01,-0.03,-0.01,-0.09
5,-0.08,-0.02,-0.01,0.0,-0.07
6,-0.0,0.0,0.01,0.04,0.02
7,0.0,-0.0,-0.01,0.02,0.02
8,-0.12,-0.02,-0.04,-0.03,-0.09
9,-0.11,-0.02,-0.01,-0.01,-0.08
10,-0.04,-0.01,-0.0,-0.01,-0.01
11,-0.06,-0.01,-0.03,0.03,0.03
12,-0.08,-0.02,-0.02,-0.01,-0.05
13,-0.09,-0.02,-0.03,-0.01,-0.05
14,-0.05,-0.02,-0.04,0.05,-0.02
15,0.01,0.01,-0.01,0.04,0.03
16,-0.07,-0.01,-0.02,0.01,-0.02
17,-0.11,-0.03,-0.03,-0.02,-0.08
18,-0.07,-0.02,-0.01,0.04,-0.03
19,0.01,0.0,0.0,0.03,0.06
20,-0.04,-0.0,-0.01,0.02,-0.01
21,-0.1,-0.03,-0.03,-0.03,-0.07
22,-0.08,-0.02,-0.03,-0.0,-0.04
23,-0.04,0.01,0.0,0.03,0.03
24,-0.05,-0.01,0.0,0.02,0.02
25,-0.11,-0.03,-0.03,-0.03,-0.08
26,-0.12,-0.05,-0.02,-0.01,-0.07
27,-0.04,-0.04,0.01,0.04,0.05
28,-0.07,0.01,-0.0,0.02,0.06
29,-0.09,-0.02,-0.01,-0.01,-0.07
30,-0.09,-0.02,-0.03,-0.01,-0.07
31,-0.02,-0.01,-0.01,0.01,0.03
32,-0.03,0.0,0.0,0.01,0.01
33,-0.05,0.0,-0.01,-0.01,-0.03
34,0.11,0.43,0.14,-0.01,-0.09
35,1.54,2.05,0.76,0.1,-0.04
36,2.05,2.05,1.33,0.49,0.06
37,2.36,1.62,1.83,0.43,0.08
38,1.58,1.53,1.54,0.32,-0.01
39,1.47,1.44,1.56,0.34,0.05
40,2.0,1.54,1.68,0.35,0.13
41,1.85,1.61,1.66,0.37,0.1
42,1.47,1.43,1.49,0.24,0.01
43,1.26,1.68,1.51,0.29,0.01
44,1.67,1.96,1.63,0.33,0.11
45,1.69,1.8,1.6,0.33,0.09
46,1.26,1.77,1.59,0.33,-0.01
47,1.45,1.66,1.43,0.32,0.01
48,1.48,1.76,1.47,0.36,0.07
49,1.89,1.52,1.43,0.32,0.08
50,1.43,1.4,1.28,0.29,0.02
51,1.3,1.32,1.22,0.24,-0.01
