time,thumb,index,middle,ring,little
75,1.17,1.29,0.79,0.15,0.07
76,1.45,1.29,0.77,0.14,0.06
77,1.11,1.28,0.72,0.13,0.06
78,1.08,1.18,0.7,0.13,0.02
79,1.19,1.2,0.74,0.15,0.03
80,1.48,1.31,0.81,0.16,0.09
81,1.12,1.3,0.77,0.12,0.11
82,1.03,1.17,0.68,0.11,-0.01
83,1.27,1.26,0.78,0.13,0.03
84,1.32,1.31,0.78,0.15,0.09
85,1.41,1.23,0.67,0.15,0.08
86,1.12,1.16,0.73,0.09,-0.0
87,0.99,1.22,0.7,0.09,0.0
88,1.38,1.35,0.82,0.15,0.09
89,1.38,1.26,0.76,0.13,0.06
90,1.06,1.18,0.69,0.09,0.03
91,1.22,1.14,0.68,0.09,-0.02
92,1.02,1.21,0.74,0.13,0.04
93,1.31,1.25,0.74,0.1,0.06
94,0.99,1.16,0.76,0.09,0.03
95,0.83,1.12,0.66,0.09,-0.01
96,1.22,1.17,0.69,0.09,0.01
97,1.24,1.29,0.74,0.11,0.06
98,1.11,1.16,0.69,0.1,0.03
99,0.91,1.09,0.63,0.04,-0.06
100,1.0,1.15,0.68,0.08,-0.0
101,1.53,1.22,0.74,0.09,0.06
102,1.32,1.16,0.74,0.08,0.04
103,0.88,1.07,0.64,0.05,-0.03
104,1.03,1.07,0.64,0.06,-0.02
105,1.31,1.16,0.71,0.1,0.06
106,1.18,1.19,0.7,0.1,0.08
107,1.11,1.1,0.66,0.07,-0.01
108,1.02,1.05,0.66,0.07,-0.02
109,1.21,1.1,0.7,0.05,0.06
110,1.31,1.2,0.71,0.09,0.06
111,1.0,1.13,0.66,0.07,0.03
112,0.71,1.01,0.61,0.06,-0.04
113,1.23,1.13,0.66,0.06,-0.01
114,1.32,1.17,0.7,0.11,0.1
115,1.09,1.12,0.67,0.09,0.03
116,0.84,1.06,0.64,0.09,-0.02
117,0.83,1.13,0.65,0.08,-0.02
118,1.37,1.21,0.72,0.13,0.07
119,1.18,1.15,0.66,0.09,0.05
120,0.93,1.1,0.61,0.06,-0.04
121,1.06,1.06,0.61,0.05,-0.05
122,1.27,1.15,0.68,0.09,0.01
123,1.09,1.19,0.64,0.1,0.05
124,1.12,1.11,0.64,0.06,-0.01
125,0.85,1.06,0.62,0.07,-0.02
126,1.12,1.12,0.63,0.07,-0.0
127,1.38,1.22,0.69,0.11,0.06
128,1.03,1.06,0.64,0.1,0.02
129,0.88,1.02,0.59,0.04,-0.06
130,1.06,1.1,0.61,0.07,-0.02
131,1.22,1.18,0.66,0.08,0.06
132,0.93,1.15,0.66,0.1,0.04
133,0.77,1.05,0.59,0.07,-0.04
134,0.71,1.08,0.64,0.07,-0.03
135,1.03,1.15,0.66,0.11,0.02
136,1.01,1.2,0.67,0.09,0.05
137,0.79,1.07,0.6,0.07,-0.01
138,0.81,1.05,0.61,0.06,-0.03
139,1.08,1.19,0.69,0.07,0.01
140,0.96,1.14,0.67,0.09,0.03
141,0.97,1.11,0.62,0.06,-0.01
142,0.69,1.01,0.57,0.03,-0.05
143,0.92,1.08,0.62,0.11,-0.02
144,1.06,1.1,0.65,0.09,0.06
145,0.89,1.08,0.64,0.07,0.01
146,0.71,1.01,0.59,0.04,-0.06
147,0.95,1.05,0.59,0.03,-0.04
148,1.23,1.09,0.63,0.08,0.04
149,1.23,1.09,0.65,0.09,0.01
150,0.94,1.0,0.58,0.03,-0.05
151,0.92,0.99,0.59,0.02,-0.04
152,0.87,1.06,0.64,0.08,0.01
153,1.18,1.07,0.64,0.06,0.01
154,0.86,1.05,0.59,0.05,0.01
155,0.77,0.96,0.59,0.03,-0.06
156,1.01,1.03,0.58,0.02,-0.03
157,1.0,1.09,0.67,0.08,0.04
158,0.88,1.05,0.59,0.05,-0.01
159,0.76,0.94,0.56,0.02,-0.07
160,0.78,0.99,0.57,0.02,-0.04
161,1.29,0.98,0.64,0.07,0.03
162,1.15,1.06,0.62,0.05,-0.0
163,0.84,0.93,0.54,0.03,-0.07
164,0.93,0.98,0.54,0.0,-0.06
165,0.97,1.09,0.61,0.05,-0.0
166,0.85,1.03,0.59,0.06,0.01
167,0.86,1.02,0.58,0.05,-0.03
168,0.76,0.98,0.57,0.01,-0.06
169,0.85,1.01,0.59,0.04,-0.02
170,1.27,1.07,0.61,0.05,0.02
171,1.02,1.03,0.64,0.04,-0.01
172,0.69,0.94,0.54,0.0,-0.08
173,0.69,1.0,0.58,0.02,-0.05
174,1.1,1.07,0.62,0.04,0.01
175,0.91,1.04,0.63,0.04,-0.04
176,0.82,0.95,0.56,0.02,-0.07
177,0.71,1.01,0.56,0.02,-0.1
178,1.11,1.07,0.62,0.06,0.03
179,1.03,1.05,0.61,0.07,-0.02
180,0.75,0.94,0.56,0.02,-0.04
181,0.87,0.99,0.56,0.03,-0.05
182,0.77,1.02,0.63,0.08,0.02
183,0.95,1.05,0.65,0.05,0.01
184,0.71,1.05,0.57,0.07,-0.0
185,0.75,0.98,0.55,0.0,-0.07
186,0.86,1.01,0.54,0.03,-0.04
187,0.96,1.11,0.62,0.05,0.03
188,0.99,1.04,0.59,0.03,-0.01
189,0.72,0.99,0.52,0.01,-0.08
190,0.81,1.05,0.61,0.01,-0.05
191,1.12,1.1,0.59,0.03,0.01
192,1.0,1.03,0.59,0.05,0.05
193,0.83,0.98,0.52,0.0,-0.09
194,0.9,0.99,0.53,0.02,-0.07
195,1.12,1.08,0.62,0.03,-0.04
196,0.96,1.06,0.59,0.04,0.01
197,0.77,1.01,0.56,0.01,-0.04
198,0.78,0.98,0.54,-0.01,-0.07
199,0.98,1.01,0.58,0.03,-0.04
