time,thumb,index,middle,ring,little
0,-0.04,-0.02,0.04,0.01,0.01
1,-0.04,0.03,0.02,0.03,0.1
2,-0.01,0.03,0.02,0.0,0.03
3,-0.14,-0.02,-0.01,-0.03,-0.03
4,-0.1,-0.0,0.01,-0.0,0.0
5,-0.01,-0.02,0.02,0.02,0.07
6,-0.05,0.02,0.04,-0.03,0.04
7,-0.09,-0.02,-0.01,-0.02,-0.04
8,-0.14,-0.0,-0.01,-0.02,-0.02
9,-0.04,0.02,0.0,0.02,0.03
10,-0.01,0.02,0.01,0.01,0.0
11,-0.08,-0.01,-0.01,0.01,-0.0
12,-0.13,-0.01,-0.02,-0.02,-0.02
13,-0.06,-0.0,-0.01,0.02,-0.01
14,-0.06,0.02,0.02,0.03,0.08
15,-0.1,0.0,-0.0,0.0,0.03
16,-0.15,-0.02,-0.02,-0.02,-0.04
17,-0.11,-0.01,-0.01,-0.0,-0.01
18,-0.05,0.01,0.02,0.02,0.06
19,-0.05,-0.02,0.0,0.0,0.05
20,-0.14,-0.04,-0.02,-0.02,-0.04
21,-0.12,-0.02,-0.03,-0.03,-0.03
22,-0.03,0.01,-0.01,0.01,0.05
23,-0.06,0.0,-0.0,0.01,0.05
24,-0.1,-0.02,-0.02,0.02,0.02
25,-0.16,-0.02,-0.04,-0.02,-0.02
26,-0.08,-0.01,-0.02,-0.03,-0.01
27,-0.07,0.01,0.01,0.03,0.07
28,-0.05,-0.04,-0.01,-0.0,0.05
29,-0.14,-0.04,-0.04,-0.04,-0.03
30,-0.12,-0.03,-0.02,0.01,-0.01
31,-0.06,0.0,-0.01,0.02,0.07
32,-0.06,-0.01,-0.02,0.01,0.04
33,-0.12,-0.04,-0.03,-0.04,-0.02
34,0.04,0.25,0.28,-0.01,-0.02
35,1.24,1.96,0.84,0.09,0.07
36,1.41,1.96,1.05,0.15,0.13
37,1.17,1.68,1.04,0.14,0.05
38,0.78,1.5,0.94,0.09,0.03
39,0.74,1.45,0.96,0.1,0.06
40,1.33,1.52,0.92,0.13,0.1
41,1.0,1.4,0.88,0.1,0.08
42,0.75,1.31,0.79,0.03,-0.02
43,0.77,1.34,0.83,0.09,0.08
44,0.93,1.52,0.86,0.12,0.1
45,0.93,1.38,0.84,0.13,0.07
46,0.46,1.32,0.79,0.08,0.0
47,0.65,1.29,0.75,0.09,0.01
48,0.67,1.24,0.82,0.16,0.09
49,0.91,1.32,0.75,0.13,0.1
50,0.58,1.52,0.84,0.09,0.05
51,0.84,1.5,0.58,0.09,0.02
