time,thumb,index,middle,ring,little
0,-0.01,-0.01,-0.0,-0.01,-0.04
1,-0.0,-0.03,-0.01,-0.01,-0.03
2,0.01,-0.01,0.0,0.0,-0.01
3,0.02,-0.02,-0.01,-0.02,-0.02
4,0.0,-0.02,0.0,-0.0,-0.05
5,-0.03,-0.02,0.0,-0.01,-0.02
6,0.01,-0.01,0.01,0.01,-0.01
7,-0.01,-0.02,0.01,0.02,-0.04
8,0.0,-0.01,0.02,0.0,-0.02
9,-0.01,0.01,0.02,-0.01,-0.06
10,0.01,-0.02,0.02,-0.01,-0.0
11,-0.02,-0.03,0.03,0.02,-0.01
12,0.01,-0.01,0.02,-0.01,-0.02
13,-0.07,-0.03,0.02,-0.02,-0.04
14,0.01,-0.01,0.01,0.01,-0.01
15,0.02,-0.01,-0.03,-0.02,-0.03
16,-0.0,-0.02,-0.01,0.03,-0.01
17,-0.03,-0.03,-0.0,-0.02,-0.04
18,0.01,-0.06,-0.04,-0.06,-0.03
19,-0.01,-0.03,0.0,-0.0,-0.02
20,-0.02,-0.06,0.0,-0.0,-0.0
21,-0.02,-0.02,0.0,-0.01,-0.0
22,-0.0,-0.02,0.03,0.04,-0.03
23,0.01,-0.02,0.01,0.01,0.0
24,-0.06,-0.01,-0.02,-0.02,-0.02
25,-0.02,-0.02,-0.02,-0.0,-0.02
26,-0.02,-0.03,-0.0,-0.02,-0.02
27,-0.01,-0.01,-0.0,-0.01,-0.01
28,0.01,-0.03,0.02,-0.02,-0.0
29,0.0,-0.01,0.0,0.02,-0.02
30,-0.05,-0.02,-0.0,-0.03,-0.04
31,0.03,-0.03,-0.01,0.02,0.0
32,-0.04,-0.03,-0.0,-0.02,0.01
33,0.06,0.0,0.01,-0.01,-0.0
34,0.13,0.13,0.06,0.1,0.07
35,0.42,1.82,0.57,0.14,0.34
36,0.46,2.88,1.99,0.38,0.35
37,0.65,2.79,2.28,0.45,0.22
38,1.66,2.39,2.25,0.6,0.22
39,1.55,2.19,2.21,0.42,0.2
40,1.9,2.28,2.15,0.41,0.21
41,1.44,2.11,2.05,0.36,0.26
42,1.49,2.06,2.07,0.3,0.13
43,1.51,2.11,2.02,0.34,0.24
44,1.49,2.0,1.99,0.26,0.21
45,1.44,2.08,1.92,0.31,0.16
46,1.32,2.14,1.96,0.27,0.16
47,1.2,1.97,1.86,0.25,0.19
48,1.55,2.05,1.83,0.22,0.24
49,1.49,2.16,1.67,0.2,0.3
50,1.26,2.0,1.67,0.18,0.28
51,1.13,1.88,1.76,0.2,0.2
52,1.44,2.03,1.74,0.16,0.24
53,1.29,1.69,1.56,0.16,0.21
54,1.25,1.91,1.64,0.09,0.22
55,0.91,1.96,1.49,0.15,0.18
56,1.05,1.87,1.75,0.21,0.15
57,1.22,1.91,1.66,0.15,0.2
58,1.19,1.81,1.49,0.11,0.21
59,1.18,1.84,1.47,0.11,0.13
60,1.11,2.0,1.61,0.07,0.14
61,1.37,1.93,1.49,0.14,0.18
62,1.22,1.99,1.62,0.15,0.21
63,1.13,1.76,1.46,0.1,0.13
64,1.04,1.74,1.56,0.05,0.13
65,1.13,1.77,1.49,0.15,0.17
66,1.0,1.76,1.33,0.18,0.16
67,1.02,1.76,1.45,0.14,0.11
68,0.83,1.77,1.42,0.12,0.13
69,1.15,1.78,1.49,0.12,0.14
70,0.95,1.74,1.38,0.11,0.14
71,1.04,1.76,1.34,0.17,0.13
72,0.87,1.54,1.29,0.14,0.11
73,1.11,1.87,1.5,0.14,0.13
74,1.02,1.77,1.42,0.15,0.15
75,0.95,1.72,1.43,0.16,0.11
76,0.69,1.8,1.38,0.09,0.08
77,1.02,1.65,1.46,0.15,0.13
78,1.19,1.76,1.4,0.14,0.14
79,0.93,1.76,1.33,0.08,0.08
80,0.93,1.64,1.37,0.08,0.06
81,1.09,1.82,1.39,0.1,0.1
82,1.19,1.68,1.39,0.11,0.12
83,0.94,1.68,1.24,0.1,0.08
84,0.91,1.69,1.39,0.11,0.07
85,0.97,1.64,1.37,0.1,0.07
86,1.0,1.68,1.38,0.13,0.09
87,1.0,1.53,1.35,0.09,0.08
88,0.85,1.66,1.37,0.12,0.08
89,0.76,1.65,1.43,0.08,0.1
90,1.15,1.72,1.33,0.11,0.08
91,0.85,1.78,1.33,0.13,0.02
92,0.95,1.68,1.34,0.09,0.05
93,0.8,1.64,1.32,0.08,0.05
94,1.05,1.68,1.32,0.08,0.06
95,1.02,1.59,1.3,0.08,0.06
96,1.03,1.64,1.32,0.08,0.06
97,0.74,1.42,1.38,0.06,0.03
98,0.8,1.68,1.3,0.1,0.06
99,1.0,1.61,1.28,0.08,0.06
100,0.97,1.66,1.18,0.07,0.07
101,0.69,1.51,1.24,0.05,0.02
102,0.85,1.69,1.18,0.07,0.05
103,0.83,1.61,1.36,0.09,0.07
104,0.78,1.68,1.4,0.09,0.03
105,0.76,1.61,1.26,0.05,0.05
106,0.76,1.61,1.38,0.01,0.04
107,0.88,1.62,1.28,0.07,0.09
108,0.86,1.69,1.32,0.06,0.05
109,0.8,1.59,1.26,0.04,0.04
110,0.81,1.58,1.28,0.04,0.03
111,0.82,1.61,1.31,0.07,0.05
112,0.85,1.65,1.32,0.05,0.05
113,0.76,1.46,1.23,0.06,0.04
114,0.71,1.6,1.26,0.01,0.02
115,0.9,1.58,1.28,0.08,0.04
116,0.58,1.6,1.26,0.04,0.05
117,0.76,1.68,1.29,0.08,-0.03
118,0.65,1.4,1.25,0.07,0.0
119,0.87,1.58,1.25,0.05,0.04
120,0.83,1.61,1.25,0.07,0.04
121,0.78,1.5,1.24,-0.0,0.03
122,0.65,1.61,1.18,-0.0,-0.02
123,0.71,1.46,1.22,0.04,0.05
124,0.82,1.59,1.26,0.07,0.02
125,0.72,1.7,1.32,0.05,-0.01
126,0.74,1.49,1.25,0.06,-0.0
127,0.69,1.68,1.24,0.07,-0.01
128,0.8,1.55,1.22,0.07,0.02
129,0.72,1.5,1.33,0.07,0.01
130,0.77,1.51,1.21,0.07,-0.01
131,0.73,1.55,1.33,0.1,0.0
132,0.73,1.65,1.24,0.04,-0.01
133,0.76,1.65,1.22,0.14,-0.01
134,0.82,1.85,1.36,0.31,0.03
135,0.68,1.84,1.3,0.35,0.04
136,0.86,2.02,1.35,0.35,0.07
137,0.69,1.8,1.23,0.36,0.1
138,0.95,2.06,1.28,0.39,0.15
