time,thumb,index,middle,ring,little
0,-0.04,-0.02,-0.0,0.0,-0.02
1,-0.0,-0.01,-0.01,0.02,-0.01
2,0.01,0.01,0.01,-0.0,0.0
3,-0.01,-0.0,-0.01,0.01,-0.01
4,-0.02,0.0,-0.04,-0.01,-0.02
5,-0.07,-0.01,-0.01,-0.02,-0.02
6,0.02,0.01,0.0,0.01,-0.01
7,0.0,0.01,0.01,0.01,-0.02
8,-0.03,-0.0,-0.0,-0.01,-0.02
9,-0.08,-0.0,-0.02,-0.03,-0.08
10,-0.02,0.04,0.0,-0.04,-0.04
11,0.02,0.01,-0.0,-0.03,0.0
12,-0.02,-0.0,-0.02,-0.01,-0.03
13,-0.03,0.0,-0.01,-0.02,-0.06
14,-0.02,0.0,0.01,-0.02,-0.04
15,-0.02,-0.0,-0.0,0.01,-0.01
16,-0.04,-0.0,0.01,-0.01,-0.04
17,-0.02,0.0,-0.01,-0.02,-0.03
18,-0.04,0.02,-0.01,-0.01,-0.02
19,0.02,-0.0,-0.01,0.01,0.01
20,0.01,-0.01,-0.02,-0.01,-0.02
21,-0.01,0.02,0.01,0.02,-0.01
22,-0.05,-0.01,-0.02,-0.02,-0.06
23,-0.0,0.04,-0.01,-0.01,0.01
24,-0.01,-0.0,-0.0,0.0,-0.02
25,0.01,-0.0,-0.02,-0.03,-0.05
26,-0.05,-0.0,-0.01,-0.01,-0.05
27,-0.07,0.03,-0.01,-0.01,-0.01
28,0.01,-0.0,-0.01,-0.03,-0.02
29,-0.03,-0.02,-0.01,0.01,-0.05
30,-0.02,-0.02,-0.02,-0.01,-0.04
31,-0.04,0.0,-0.01,-0.01,-0.02
32,0.01,-0.0,-0.01,0.0,-0.01
33,-0.03,-0.0,-0.01,-0.0,-0.03
34,-0.0,0.02,-0.02,-0.01,-0.04
35,-0.06,-0.0,-0.02,-0.07,-0.04
36,0.02,0.02,0.03,0.04,0.07
37,0.13,0.07,0.09,0.04,0.1
38,0.07,0.1,0.12,0.01,-0.01
39,0.21,0.58,0.57,0.11,0.18
40,0.24,1.47,1.23,0.48,0.29
41,0.33,1.91,1.43,0.67,0.3
42,0.41,1.77,1.26,0.56,0.21
43,0.44,1.69,1.19,0.49,0.17
44,0.52,1.67,1.18,0.41,0.17
45,0.61,1.6,1.12,0.39,0.21
46,0.49,1.53,1.09,0.37,0.16
47,0.38,1.5,1.1,0.35,0.15
48,0.37,1.45,1.06,0.25,0.08
49,0.53,1.48,1.1,0.34,0.15
50,0.52,1.44,0.99,0.29,0.11
51,0.4,1.3,1.03,0.26,0.09
52,0.24,1.32,1.01,0.21,0.04
53,0.36,1.36,1.02,0.19,0.05
54,0.48,1.36,0.98,0.18,0.09
55,0.33,1.33,1.0,0.11,0.04
56,0.32,1.27,0.95,0.13,0.05
57,0.32,1.31,0.95,0.13,-0.0
58,0.36,1.3,0.98,0.13,0.05
59,0.27,1.29,0.94,0.13,0.03
60,0.31,1.29,0.94,0.13,0.01
61,0.31,1.27,0.91,0.1,-0.01
62,0.44,1.33,0.96,0.13,0.05
63,0.39,1.29,0.93,0.07,-0.0
64,0.47,1.36,0.93,0.14,0.01
65,0.36,1.27,0.79,0.09,-0.01
66,0.57,1.36,0.93,0.12,0.01
67,0.57,1.3,0.94,0.11,-0.0
68,0.6,1.3,0.94,0.12,-0.02
69,0.43,1.25,0.94,0.07,-0.07
