time,thumb,index,middle,ring,little
0,-0.08,-0.01,0.01,-0.03,0.03
1,0.05,-0.0,-0.01,-0.0,0.05
2,0.05,-0.01,-0.01,-0.0,0.04
3,-0.03,0.0,0.01,-0.01,-0.04
4,-0.06,-0.03,-0.02,0.0,-0.03
5,0.03,-0.01,0.03,-0.04,0.04
6,0.01,0.01,-0.02,-0.01,0.09
7,0.01,0.0,0.01,-0.02,-0.0
8,0.02,0.01,-0.01,-0.09,-0.06
9,-0.02,-0.01,0.03,-0.07,-0.03
10,0.06,0.02,-0.02,-0.02,0.06
11,0.07,0.02,0.02,-0.03,-0.02
12,-0.01,-0.0,-0.02,-0.03,-0.03
13,0.09,0.03,0.01,-0.03,-0.01
14,0.07,0.0,0.01,0.0,0.04
15,-0.02,-0.05,-0.02,-0.04,0.06
16,0.09,-0.01,-0.0,-0.02,-0.02
17,-0.06,-0.01,-0.03,0.02,-0.02
18,0.13,0.01,0.0,0.04,-0.01
19,-0.03,0.0,0.01,-0.04,0.03
20,0.06,0.02,0.01,-0.05,-0.01
21,-0.09,-0.02,0.01,-0.07,-0.02
22,0.05,0.04,0.01,-0.01,0.01
23,0.09,-0.01,-0.02,-0.02,0.03
24,0.02,-0.01,-0.02,-0.01,-0.06
25,-0.08,-0.0,0.01,-0.0,-0.06
26,0.02,0.01,-0.05,-0.07,-0.02
27,0.11,0.0,0.01,0.02,0.01
28,-0.01,-0.01,-0.02,-0.01,-0.04
29,-0.0,-0.02,-0.02,-0.05,-0.03
30,0.03,0.03,-0.05,-0.04,-0.01
31,0.07,-0.01,-0.01,-0.01,-0.0
32,-0.05,-0.02,-0.02,0.02,-0.01
33,-0.01,-0.02,-0.02,-0.03,-0.0
34,-0.02,0.2,0.08,0.02,0.04
35,0.17,0.69,0.22,0.02,0.07
36,0.31,1.31,0.41,0.06,0.01
37,0.34,1.56,0.58,0.13,0.09
38,0.94,1.72,0.62,0.2,0.05
39,1.6,1.82,0.73,0.23,0.19
40,1.51,1.66,0.85,0.25,0.1
41,1.57,1.64,0.93,0.28,0.18
42,0.98,1.61,0.92,0.21,0.14
43,1.46,1.62,0.94,0.2,0.1
44,1.88,1.52,0.85,0.15,0.17
45,1.48,1.6,0.83,0.19,0.14
46,0.87,1.39,0.78,0.08,0.06
47,1.1,1.35,0.81,0.19,0.05
48,1.4,1.41,0.8,0.15,0.1
49,1.24,1.46,0.75,0.16,0.04
50,0.95,1.3,0.72,0.09,0.02
51,0.94,1.26,0.76,0.1,-0.04
52,1.24,1.32,0.71,0.08,0.06
53,0.89,1.2,0.74,0.08,0.0
54,0.92,1.22,0.69,0.08,0.05
55,0.75,1.25,0.66,0.09,0.01
56,1.38,1.3,0.73,0.09,0.0
57,1.01,1.24,0.66,0.04,0.03
