time,thumb,index,middle,ring,little
0,-0.07,0.01,-0.04,-0.01,0.02
1,0.02,-0.0,-0.01,-0.01,0.01
2,0.0,-0.05,0.03,0.01,-0.0
3,0.01,-0.02,-0.03,0.0,-0.0
4,-0.04,-0.03,0.0,-0.01,-0.0
5,0.03,-0.01,0.02,0.0,0.02
6,-0.04,-0.01,-0.01,-0.04,-0.02
7,-0.03,-0.01,-0.0,0.03,0.04
8,-0.06,-0.03,-0.01,-0.0,-0.01
9,0.0,-0.01,-0.01,-0.02,0.01
10,0.04,-0.01,0.0,-0.06,0.02
11,-0.07,0.01,0.0,-0.02,0.01
12,-0.08,-0.01,-0.01,-0.03,-0.01
13,-0.02,-0.02,0.03,-0.02,0.01
14,-0.01,-0.01,-0.01,0.02,0.03
15,-0.01,-0.06,-0.01,0.04,0.01
16,-0.07,-0.01,-0.02,-0.02,-0.0
17,0.0,-0.01,-0.0,-0.07,0.04
18,0.01,-0.02,0.0,0.01,0.05
19,0.01,0.01,0.01,0.01,0.05
20,-0.03,-0.03,-0.01,0.01,0.01
21,0.02,-0.02,-0.01,-0.06,0.03
22,0.03,0.0,0.01,-0.0,-0.0
23,0.02,-0.06,-0.02,-0.02,0.03
24,0.04,-0.02,-0.01,-0.02,0.01
25,-0.03,-0.02,-0.05,-0.08,0.0
26,0.05,-0.0,-0.0,-0.01,0.03
27,0.04,-0.01,-0.01,0.04,0.02
28,-0.04,-0.0,-0.0,0.01,0.02
29,-0.06,-0.04,0.01,0.01,0.0
30,0.07,0.02,0.01,0.07,0.05
31,0.1,0.09,0.1,0.07,0.06
32,0.1,0.34,0.33,0.08,0.08
33,0.07,2.22,0.94,0.13,0.03
34,0.28,2.08,1.64,0.37,0.06
35,0.83,2.22,1.63,0.25,0.07
36,0.75,2.05,1.56,0.27,0.08
37,0.8,1.92,1.47,0.29,0.08
38,0.94,1.86,1.45,0.32,0.09
39,1.2,1.92,1.45,0.3,0.15
40,1.14,2.03,1.3,0.22,0.11
41,0.98,1.86,1.34,0.3,0.11
42,0.93,1.83,1.34,0.29,0.09
43,1.0,1.8,1.35,0.28,0.16
44,0.88,1.77,1.33,0.28,0.13
45,0.94,1.61,1.32,0.3,0.13
46,0.78,1.63,1.27,0.27,0.11
47,0.99,1.83,1.3,0.32,0.16
48,0.71,1.73,1.36,0.34,0.15
49,0.78,1.72,1.25,0.31,0.12
50,0.61,1.65,1.19,0.28,0.13
51,0.84,1.75,1.27,0.35,0.16
52,0.79,1.68,1.27,0.33,0.13
53,0.61,1.69,1.16,0.31,0.09
54,0.63,1.61,1.18,0.35,0.09
55,0.81,1.66,1.16,0.4,0.11
56,0.81,1.68,1.23,0.37,0.1
57,0.67,1.73,1.17,0.31,0.05
58,0.69,1.63,1.19,0.32,0.09
59,0.69,1.61,1.19,0.29,0.07
60,0.8,1.61,1.19,0.31,0.11
61,0.77,1.56,1.13,0.29,0.09
62,0.61,1.59,1.14,0.3,0.08
63,0.69,1.63,1.14,0.17,0.05
64,0.76,1.69,1.21,0.28,0.09
65,0.75,1.75,1.15,0.24,0.02
66,0.62,1.63,1.13,0.28,0.07
67,0.52,1.42,1.18,0.21,0.04
68,0.84,1.66,1.14,0.24,0.08
69,0.7,1.66,1.18,0.25,0.09
70,0.69,1.45,1.15,0.14,-0.0
71,0.44,1.63,1.08,0.17,0.0
72,0.75,1.64,1.21,0.18,0.07
73,0.7,1.66,1.18,0.18,0.04
74,0.68,1.6,1.1,0.17,0.07
75,0.42,1.51,1.08,0.13,-0.0
76,0.67,1.38,1.11,0.11,0.03
77,0.71,1.57,1.13,0.18,0.04
78,0.73,1.55,1.09,0.15,0.03
79,0.5,1.57,1.04,0.13,0.01
80,0.55,1.51,1.11,0.16,-0.01
81,0.7,1.54,1.09,0.17,0.04
82,0.51,1.52,1.17,0.14,0.01
83,0.59,1.52,1.05,0.15,0.0
84,0.47,1.5,0.94,0.11,-0.0
85,0.7,1.59,1.04,0.14,0.03
86,0.62,1.49,1.03,0.14,-0.0
87,0.58,1.5,1.07,0.13,0.0
88,0.56,1.41,1.08,0.1,-0.0
89,0.73,1.54,1.07,0.15,0.02
90,0.67,1.51,1.1,0.16,0.05
91,0.55,1.51,1.04,0.14,0.03
92,0.36,1.44,1.02,0.06,-0.07
93,0.65,1.54,1.12,0.14,0.02
94,0.75,1.52,0.98,0.14,0.02
95,0.5,1.32,0.93,0.14,-0.04
96,0.48,1.49,1.04,0.07,-0.04
97,0.62,1.63,1.02,0.1,0.05
98,0.67,1.52,1.07,0.11,-0.02
99,0.55,1.51,1.03,0.15,-0.0
100,0.47,1.55,1.03,0.1,-0.04
101,0.53,1.38,1.09,0.08,0.02
102,0.64,1.49,1.02,0.08,-0.01
103,0.5,1.59,1.1,0.09,-0.02
104,0.52,1.49,0.97,0.11,-0.02
105,0.45,1.44,1.1,0.01,-0.02
106,0.62,1.55,1.04,0.08,-0.0
107,0.67,1.45,0.98,0.13,-0.02
108,0.56,1.55,0.99,0.06,-0.01
109,0.41,1.49,1.0,0.12,-0.03
110,0.63,1.54,1.02,0.09,0.02
111,0.62,1.61,0.92,0.01,-0.01
112,0.5,1.46,0.97,0.12,-0.05
113,0.44,1.44,0.97,0.05,-0.06
114,0.64,1.56,1.09,0.11,-0.0
115,0.6,1.49,1.0,0.05,0.01
116,0.6,1.59,1.1,0.08,-0.0
117,0.53,1.46,0.97,0.04,-0.11
118,0.47,1.43,0.97,0.1,-0.04
119,0.72,1.44,1.03,0.04,-0.03
120,0.56,1.32,0.96,-0.01,-0.03
121,0.44,1.44,0.98,0.02,-0.04
122,0.42,1.36,1.06,0.1,-0.01
123,0.6,1.46,1.0,0.02,-0.02
124,0.49,1.32,0.95,0.1,-0.06
125,0.45,1.46,0.95,0.04,-0.04
126,0.45,1.36,0.97,0.02,-0.05
127,0.54,1.49,0.97,0.06,-0.02
128,0.51,1.55,0.9,0.06,-0.05
129,0.54,1.43,0.99,0.02,-0.04
130,0.4,1.44,1.0,-0.04,-0.06
131,0.48,1.45,0.91,0.03,-0.02
132,0.6,1.49,0.97,0.02,-0.06
133,0.47,1.49,0.95,0.01,-0.02
134,0.34,1.37,0.91,-0.02,-0.07
135,0.49,1.5,0.88,0.01,0.01
136,0.64,1.38,0.95,0.03,-0.04
137,0.48,1.41,0.94,0.08,-0.04
138,0.39,1.42,0.95,0.0,-0.08
139,0.54,1.52,0.93,0.01,-0.06
140,0.54,1.5,0.96,0.05,-0.04
141,0.56,1.35,0.95,0.01,-0.05
142,0.48,1.46,0.92,0.01,-0.04
143,0.39,1.36,0.96,0.07,-0.06
144,0.52,1.45,0.97,0.03,-0.03
145,0.3,1.23,0.92,0.01,-0.02
146,0.59,1.55,1.06,0.03,-0.05
147,0.77,1.69,1.1,0.08,-0.07
148,0.95,1.77,1.08,0.08,-0.03
149,0.9,2.66,1.07,-0.01,-0.05
