time,thumb,index,middle,ring,little
69,0.78,1.63,1.21,0.09,-0.03
70,0.96,1.66,1.21,0.05,0.02
71,0.88,1.61,1.17,0.05,0.01
72,0.87,1.58,1.19,0.04,-0.04
73,0.87,1.61,1.28,0.08,-0.0
74,1.09,1.58,1.19,0.04,-0.02
75,0.83,1.7,1.17,0.03,-0.01
76,0.82,1.57,1.18,0.02,-0.05
77,0.84,1.53,1.18,0.03,-0.06
78,1.02,1.59,1.2,0.05,-0.05
79,0.87,1.66,1.16,0.04,-0.04
80,0.88,1.54,1.1,0.03,-0.07
81,0.69,1.36,1.23,-0.0,-0.07
82,1.0,1.62,1.21,0.04,-0.04
83,0.88,1.66,1.1,0.03,-0.05
84,0.91,1.54,1.25,0.03,-0.06
85,0.53,1.52,1.12,0.03,-0.05
86,0.99,1.52,1.12,0.05,-0.03
87,1.0,1.58,1.17,0.04,-0.06
88,0.71,1.54,1.03,0.0,-0.06
89,0.62,1.48,1.1,-0.01,-0.14
90,0.77,1.7,1.09,0.01,-0.06
91,0.91,1.59,1.14,0.01,-0.04
92,0.83,1.49,1.2,0.01,-0.04
93,0.68,1.58,1.1,-0.02,-0.08
94,0.77,1.42,1.09,0.01,-0.07
95,0.89,1.61,1.14,0.03,-0.05
96,0.8,1.55,1.01,0.0,-0.07
97,0.67,1.51,1.12,-0.01,-0.09
98,0.83,1.47,1.17,0.0,-0.08
99,0.8,1.55,1.08,0.0,-0.06
100,0.69,1.59,1.1,-0.03,-0.07
101,0.84,1.59,1.11,0.0,-0.08
102,0.68,1.61,1.06,0.0,-0.08
103,0.93,1.49,1.15,0.02,-0.08
104,0.71,1.4,1.19,-0.04,-0.09
105,0.75,1.52,1.1,-0.04,-0.06
106,0.75,1.49,1.13,0.01,-0.1
107,0.9,1.52,1.09,0.02,-0.06
108,0.67,1.59,1.09,-0.01,-0.05
109,0.75,1.54,1.09,0.03,-0.08
110,0.66,1.55,1.07,-0.07,-0.13
111,0.84,1.63,1.12,-0.0,-0.05
112,0.77,1.57,1.09,-0.0,-0.05
113,0.66,1.45,1.09,-0.01,-0.09
114,0.56,1.42,1.06,-0.05,-0.13
115,0.83,1.45,1.06,-0.01,-0.09
116,0.77,1.49,1.09,0.02,-0.08
117,0.64,1.29,1.09,-0.01,-0.09
118,0.61,1.49,1.01,-0.01,-0.1
119,0.71,1.43,1.0,-0.02,-0.09
120,0.69,1.47,1.11,-0.0,-0.05
121,0.62,1.43,1.08,0.02,-0.06
122,0.67,1.46,1.08,-0.02,-0.1
123,0.67,1.27,1.07,-0.02,-0.07
124,0.8,1.45,1.08,-0.01,-0.08
125,0.77,1.45,1.06,0.05,-0.06
126,0.63,1.43,1.04,-0.02,-0.09
127,0.62,1.46,1.05,0.01,-0.1
128,0.77,1.48,1.08,-0.01,-0.08
129,0.64,1.32,0.98,-0.03,-0.1
130,0.82,1.45,0.92,-0.02,-0.11
131,0.58,1.53,0.98,-0.01,-0.11
132,0.8,1.48,1.1,0.0,-0.1
133,0.66,1.48,1.09,-0.02,-0.11
134,0.78,1.31,1.11,0.01,-0.08
135,0.82,2.36,1.32,-0.02,-0.09
136,1.29,2.75,1.01,0.07,0.24
137,1.15,1.83,0.58,0.05,0.31
138,0.89,1.28,0.46,0.03,0.21
139,0.67,1.05,0.39,0.02,0.2
140,0.75,1.0,0.37,0.05,0.16
141,0.87,0.93,0.35,0.07,0.17
142,0.72,0.85,0.27,0.05,0.07
143,0.56,0.84,0.32,0.04,0.1
144,0.53,0.79,0.29,0.04,0.08
145,0.56,0.77,0.29,0.05,0.12
146,0.53,0.74,0.27,0.06,0.08
147,0.54,0.71,0.26,0.06,0.07
148,0.55,0.68,0.21,0.12,0.11
149,0.69,0.68,0.24,0.1,0.11
