time,thumb,index,middle,ring,little
0,-0.01,0.01,-0.04,-0.0,-0.04
1,0.07,0.01,0.03,0.03,0.07
2,0.02,0.01,-0.0,0.01,0.04
3,-0.02,-0.01,0.0,-0.01,-0.03
4,0.01,-0.02,-0.0,-0.02,-0.05
5,0.06,-0.02,0.04,0.05,0.09
6,0.05,0.03,-0.0,-0.0,0.08
7,0.0,-0.04,-0.01,0.01,-0.01
8,-0.01,-0.03,0.01,-0.03,-0.03
9,0.03,0.01,0.03,0.01,0.07
10,0.04,0.01,0.03,0.01,-0.02
11,-0.02,-0.05,-0.01,0.0,0.02
12,-0.04,-0.02,-0.03,-0.04,-0.04
13,-0.02,-0.01,0.02,-0.04,0.02
14,0.05,-0.0,0.01,0.02,0.08
15,0.05,-0.02,0.02,-0.02,0.03
16,-0.05,-0.04,-0.02,-0.04,-0.04
17,0.01,-0.03,0.02,0.04,0.02
18,0.04,-0.01,0.03,0.02,0.07
19,-0.04,-0.06,-0.05,-0.01,-0.03
20,-0.05,-0.04,0.01,-0.02,-0.03
21,0.0,-0.08,-0.04,0.0,-0.07
22,-0.0,-0.02,0.02,0.02,0.06
23,0.01,-0.02,-0.0,0.03,0.07
24,-0.02,-0.03,-0.01,-0.03,-0.02
25,-0.04,-0.01,-0.05,-0.04,-0.04
26,0.05,0.01,0.04,0.05,0.1
27,0.05,0.01,0.04,-0.06,-0.01
28,-0.01,-0.04,0.01,-0.07,0.0
29,-0.04,-0.02,-0.0,-0.02,-0.03
30,-0.03,-0.03,-0.01,0.0,0.08
31,0.03,-0.01,0.02,-0.0,0.06
32,0.01,-0.01,-0.0,-0.01,0.05
33,-0.04,-0.01,0.01,-0.02,-0.04
34,0.01,0.31,0.19,0.08,0.04
35,0.06,1.74,0.73,0.33,0.18
36,0.04,1.77,0.97,0.42,0.36
37,-0.0,1.64,0.92,0.51,0.33
38,0.05,1.38,0.85,0.57,0.34
39,0.13,1.92,0.96,0.52,0.45
40,0.07,1.69,0.75,0.36,0.23
41,0.01,0.7,0.41,0.27,0.15
42,0.03,0.45,0.26,0.15,0.09
43,0.11,0.42,0.27,0.25,0.2
44,0.01,0.49,0.35,0.28,0.18
45,0.01,0.84,0.42,0.21,0.06
46,0.0,1.78,0.66,0.27,0.15
47,0.14,1.91,1.06,0.57,0.59
48,0.08,1.72,1.17,0.61,0.73
49,0.11,1.69,0.95,0.63,0.47
50,0.08,1.69,0.94,0.57,0.52
51,0.15,2.32,0.83,0.45,0.42
52,0.12,1.03,0.67,0.41,0.43
53,0.11,0.58,0.4,0.27,0.31
54,-0.01,0.39,0.33,0.22,0.15
55,0.08,0.59,0.31,0.21,0.17
56,0.11,1.61,0.68,0.33,0.32
57,0.09,2.03,1.1,0.32,0.39
58,0.1,1.68,1.09,0.53,0.51
59,0.13,1.63,0.93,0.69,0.63
60,0.21,1.69,1.11,0.66,0.81
61,0.25,1.65,0.97,0.54,0.72
62,0.15,2.27,0.98,0.51,0.54
63,0.09,1.45,0.63,0.34,0.37
64,0.19,0.76,0.52,0.37,0.42
65,0.17,0.62,0.4,0.26,0.39
66,0.11,0.52,0.38,0.16,0.27
67,0.07,0.61,0.37,0.21,0.2
68,0.11,2.09,0.66,0.32,0.4
69,0.19,2.2,1.13,0.57,0.69
70,0.15,1.78,1.18,0.79,0.81
71,0.06,1.48,1.01,0.56,0.62
72,0.18,1.7,1.18,0.64,0.8
73,0.22,2.35,0.99,0.46,0.65
74,0.18,0.84,0.57,0.35,0.38
75,0.08,0.55,0.42,0.2,0.26
76,0.08,0.46,0.42,0.25,0.27
77,0.18,0.95,0.51,0.29,0.37
78,0.16,2.3,0.76,0.45,0.33
79,0.1,1.95,1.14,0.59,0.56
80,0.12,1.78,1.04,0.71,0.65
81,0.22,1.7,1.16,0.74,0.87
82,0.21,1.64,1.13,0.71,0.78
83,0.21,1.88,1.19,0.62,0.69
84,0.15,2.27,0.91,0.47,0.42
85,0.19,1.01,0.54,0.41,0.43
86,0.2,0.64,0.49,0.33,0.31
87,0.15,0.58,0.37,0.21,0.3
88,0.07,0.88,0.46,0.29,0.22
89,0.13,1.84,0.68,0.41,0.33
90,0.23,2.13,1.32,0.68,0.75
91,0.15,1.61,1.21,0.66,0.57
92,0.14,1.58,0.94,0.43,0.5
93,0.16,1.73,1.0,0.45,0.53
94,0.25,2.06,0.98,0.43,0.56
95,0.19,1.03,0.61,0.29,0.36
96,0.07,0.55,0.38,0.21,0.18
97,0.07,0.4,0.31,0.11,0.14
98,0.14,0.33,0.38,0.14,0.29
99,0.09,0.97,0.59,0.26,0.2
100,0.06,2.13,1.15,0.43,0.46
101,0.07,1.7,1.08,0.48,0.53
102,0.16,1.61,1.11,0.52,0.63
103,0.15,1.68,1.05,0.45,0.69
104,0.16,1.57,0.94,0.35,0.61
105,0.05,2.06,0.85,0.27,0.34
106,0.07,0.88,0.6,0.2,0.25
107,0.12,0.5,0.41,0.19,0.34
108,0.07,0.42,0.33,0.13,0.21
109,0.01,0.59,0.42,0.16,0.14
110,0.09,2.25,0.94,0.37,0.29
111,0.19,2.06,1.22,0.53,0.66
112,0.13,1.63,0.94,0.41,0.59
113,0.08,1.55,0.87,0.31,0.45
114,0.05,1.51,0.98,0.26,0.33
115,0.16,2.34,0.99,0.36,0.55
116,0.15,0.81,0.66,0.26,0.28
117,0.08,0.52,0.43,0.13,0.23
118,0.02,0.42,0.35,0.12,0.14
119,0.01,0.45,0.34,0.22,0.19
120,0.11,1.29,0.52,0.23,0.3
121,0.08,2.27,1.03,0.33,0.43
122,0.11,1.77,1.12,0.53,0.6
123,0.22,1.51,1.17,0.63,0.83
124,0.3,1.57,1.18,0.52,0.93
125,0.32,2.01,0.98,0.48,0.88
126,0.18,1.85,0.84,0.39,0.57
127,0.16,0.81,0.51,0.35,0.31
128,0.27,0.52,0.49,0.24,0.49
129,0.16,0.55,0.45,0.13,0.4
130,0.13,1.1,0.49,0.2,0.27
131,0.12,2.1,0.8,0.29,0.27
132,0.21,1.98,0.94,0.56,0.73
133,0.17,1.69,1.06,0.54,0.77
134,0.2,1.51,1.09,0.44,0.53
135,0.13,1.51,0.93,0.35,0.52
136,0.19,1.64,0.86,0.31,0.53
137,0.23,1.78,0.84,0.28,0.5
138,0.16,0.72,0.52,0.21,0.38
139,0.07,0.42,0.36,0.09,0.17
140,0.09,0.46,0.35,0.19,0.17
141,0.15,1.81,0.75,0.26,0.32
142,0.18,2.0,1.06,0.39,0.43
143,0.21,1.72,1.0,0.37,0.53
144,0.32,1.52,0.98,0.34,0.63
145,0.4,1.98,0.99,0.4,0.76
146,0.38,1.97,0.86,0.24,0.47
147,0.23,1.17,0.64,0.16,0.32
148,0.23,0.62,0.36,0.16,0.21
149,0.25,0.49,0.38,0.22,0.32
150,0.29,0.64,0.38,0.34,0.22
151,0.2,1.05,0.38,0.32,0.21
152,0.15,1.24,0.45,0.21,0.2
153,0.22,1.68,0.64,0.29,0.37
154,0.48,2.13,1.3,0.46,0.74
155,0.92,1.78,1.46,0.34,0.88
156,0.74,1.69,1.21,0.31,0.76
157,0.7,2.37,1.11,0.24,0.79
158,0.75,1.6,0.81,0.26,0.66
159,0.61,0.84,0.44,0.17,0.49
160,0.5,0.54,0.39,0.13,0.36
161,0.5,0.66,0.45,0.21,0.26
162,0.6,0.88,0.47,0.31,0.42
163,0.5,0.85,0.47,0.25,0.42
164,0.44,1.14,0.5,0.25,0.37
165,0.42,2.15,0.96,0.27,0.44
166,0.49,1.89,1.26,0.49,0.67
167,0.54,1.78,1.25,0.53,0.81
168,0.46,1.65,1.22,0.48,0.56
169,0.33,1.97,0.95,0.3,0.49
170,0.42,2.07,0.97,0.32,0.39
171,0.45,1.26,0.74,0.24,0.45
172,0.36,0.73,0.55,0.24,0.21
173,0.3,0.5,0.37,0.07,0.17
174,0.33,0.5,0.33,0.13,0.17
175,0.44,0.65,0.44,0.24,0.32
176,0.41,1.19,0.5,0.19,0.2
177,0.36,2.1,0.84,0.32,0.34
