time,thumb,index,middle,ring,little
0,-0.05,-0.03,-0.0,-0.02,-0.02
1,-0.04,-0.0,0.02,-0.0,0.03
2,0.02,-0.01,0.01,0.02,0.07
3,0.01,-0.02,-0.0,0.02,0.02
4,-0.05,-0.03,-0.01,-0.04,-0.06
5,-0.02,-0.07,-0.04,-0.07,-0.04
6,0.02,-0.02,-0.0,0.0,0.05
7,-0.0,-0.04,-0.02,0.02,0.02
8,-0.07,-0.03,-0.02,-0.02,-0.05
9,-0.09,-0.08,-0.03,0.01,0.01
10,0.01,0.0,0.04,0.04,0.05
11,-0.02,-0.03,-0.01,0.01,-0.0
12,-0.08,-0.04,-0.01,-0.02,-0.03
13,-0.06,-0.02,-0.05,-0.04,-0.05
14,-0.02,-0.08,-0.03,0.0,-0.01
15,-0.0,-0.04,-0.0,-0.04,0.0
16,-0.04,-0.08,-0.03,-0.03,-0.02
17,-0.1,-0.04,-0.04,-0.05,-0.06
18,-0.08,0.0,0.01,0.0,-0.09
19,-0.03,-0.03,-0.03,-0.0,0.06
20,-0.05,-0.01,-0.04,-0.07,-0.06
21,-0.1,-0.05,-0.03,-0.05,-0.06
22,-0.07,-0.06,0.0,-0.07,-0.04
23,-0.05,-0.07,-0.0,-0.01,0.04
24,-0.04,-0.04,-0.02,-0.03,0.04
25,-0.08,-0.06,-0.03,-0.04,-0.05
26,-0.11,-0.08,-0.01,-0.06,-0.09
27,-0.01,-0.05,-0.02,0.0,0.01
28,-0.04,-0.03,-0.01,-0.03,0.07
29,-0.08,-0.06,-0.03,-0.01,-0.03
30,-0.07,-0.06,-0.03,-0.03,-0.03
31,-0.05,-0.06,-0.04,0.01,-0.0
32,-0.04,-0.06,-0.01,-0.01,0.03
33,-0.04,-0.02,-0.04,-0.05,-0.01
34,-0.11,-0.01,0.02,-0.0,-0.06
35,-0.05,1.38,0.55,0.26,0.12
36,0.09,1.8,0.97,0.77,0.51
37,0.13,1.52,0.97,0.87,0.59
38,0.04,1.34,0.76,0.65,0.44
39,0.05,1.24,0.87,0.65,0.45
40,0.11,1.25,0.8,0.68,0.58
41,0.1,1.41,0.77,0.49,0.58
42,0.04,1.26,0.71,0.55,0.36
43,0.01,1.01,0.74,0.51,0.4
44,0.09,1.34,0.74,0.58,0.51
45,0.05,1.29,0.58,0.52,0.56
46,0.02,1.08,0.64,0.41,0.34
47,-0.02,1.13,0.64,0.51,0.35
48,0.06,1.68,0.85,0.92,0.53
49,0.07,1.6,0.75,0.5,0.41
50,0.01,0.61,0.46,0.38,0.25
51,-0.03,0.44,0.29,0.34,0.08
52,-0.03,0.27,0.26,0.3,0.13
53,0.04,0.28,0.25,0.3,0.15
54,0.03,0.19,0.25,0.31,0.13
55,-0.05,0.23,0.18,0.25,0.05
56,-0.04,0.61,0.31,0.26,0.11
57,0.06,1.66,0.59,0.38,0.19
58,0.03,1.57,0.7,0.5,0.31
59,0.03,1.47,0.64,0.67,0.37
60,0.03,1.22,0.64,0.64,0.32
61,0.04,1.24,0.64,0.67,0.43
62,0.05,1.24,0.66,0.62,0.42
63,0.01,1.26,0.48,0.47,0.29
64,-0.04,1.08,0.53,0.39,0.22
65,0.04,1.03,0.55,0.51,0.28
66,0.04,1.17,0.6,0.5,0.4
67,0.03,1.22,0.44,0.39,0.35
68,-0.04,1.03,0.48,0.38,0.24
69,-0.04,1.16,0.49,0.45,0.33
70,0.07,1.16,0.61,0.51,0.38
71,0.02,1.05,0.51,0.5,0.25
72,-0.03,1.3,0.6,0.6,0.29
73,-0.03,1.42,0.48,0.41,0.25
74,0.06,0.55,0.34,0.45,0.2
75,0.04,0.34,0.24,0.4,0.11
76,-0.0,0.36,0.19,0.26,0.1
77,-0.01,0.26,0.17,0.21,0.05
78,-0.05,0.23,0.11,0.2,0.09
79,0.04,0.23,0.13,0.21,0.1
80,0.02,0.2,0.11,0.16,0.09
81,-0.05,0.19,0.11,0.15,-0.01
82,-0.02,0.35,0.15,0.17,0.08
83,0.05,1.31,0.33,0.26,0.13
84,0.05,1.5,0.7,0.5,0.25
85,-0.01,1.45,0.7,0.64,0.31
86,0.03,1.37,0.77,0.72,0.33
87,0.11,1.33,0.68,0.59,0.43
88,0.08,1.31,0.67,0.5,0.43
89,0.01,1.09,0.64,0.46,0.3
90,0.01,1.16,0.58,0.39,0.25
91,0.09,1.2,0.7,0.45,0.4
92,0.07,1.18,0.58,0.49,0.34
93,0.07,1.13,0.54,0.28,0.29
94,-0.01,0.99,0.51,0.36,0.22
95,0.06,1.11,0.5,0.27,0.21
96,0.09,1.24,0.63,0.49,0.34
97,0.04,1.79,0.73,0.35,0.32
98,-0.02,1.1,0.45,0.23,0.13
99,0.02,0.65,0.45,0.29,0.18
100,0.11,0.4,0.26,0.24,0.17
101,0.06,0.3,0.24,0.27,0.21
102,0.01,0.18,0.12,0.21,0.05
103,0.0,0.16,0.15,0.24,-0.02
104,0.08,0.13,0.12,0.23,0.11
105,0.07,0.14,0.09,0.23,0.08
106,0.0,0.13,0.09,0.2,0.02
107,0.02,0.16,0.08,0.18,0.02
108,0.01,0.52,0.14,0.24,0.1
