time,thumb,index,middle,ring,little
75,0.24,1.6,1.01,0.63,0.68
76,0.13,1.61,1.06,0.49,0.64
77,0.28,1.69,1.12,0.57,0.82
78,0.29,1.77,1.03,0.67,0.84
79,0.21,1.57,0.98,0.6,0.69
80,0.19,1.54,0.94,0.53,0.64
81,0.27,1.61,0.96,0.46,0.68
82,0.3,1.66,0.98,0.61,0.84
83,0.24,1.55,1.01,0.63,0.7
84,0.16,1.47,0.86,0.47,0.61
85,0.25,1.6,0.98,0.43,0.64
86,0.27,1.63,0.92,0.59,0.78
87,0.22,1.57,0.92,0.5,0.68
88,0.16,1.51,0.83,0.45,0.6
89,0.16,1.47,0.85,0.53,0.54
90,0.22,1.65,0.97,0.53,0.73
91,0.26,1.52,0.96,0.5,0.76
92,0.19,1.54,0.85,0.47,0.59
93,0.16,1.46,0.74,0.34,0.57
94,0.22,1.57,0.98,0.55,0.76
95,0.26,1.52,0.89,0.42,0.75
96,0.17,1.5,0.84,0.43,0.64
97,0.14,1.39,0.83,0.42,0.54
98,0.16,1.31,0.83,0.45,0.62
99,0.25,1.57,0.92,0.51,0.73
100,0.16,1.45,0.84,0.49,0.66
101,0.16,1.45,0.77,0.4,0.53
102,0.16,1.44,0.93,0.4,0.6
103,0.24,1.53,0.9,0.48,0.75
104,0.22,1.36,0.76,0.34,0.66
105,0.14,1.37,0.79,0.4,0.58
106,0.17,1.68,0.83,0.43,0.59
107,0.22,2.41,1.16,0.73,0.88
108,0.16,1.44,0.79,0.57,0.64
109,0.15,0.95,0.57,0.42,0.49
110,0.11,0.78,0.51,0.42,0.38
111,0.16,0.74,0.55,0.53,0.5
112,0.19,1.48,0.76,0.45,0.56
113,0.16,2.36,1.18,0.52,0.57
114,0.12,2.0,1.16,0.57,0.58
115,0.16,1.83,1.19,0.73,0.73
116,0.23,1.93,1.15,0.75,0.87
117,0.2,1.9,1.12,0.61,0.7
118,0.15,1.65,0.96,0.53,0.62
119,0.15,1.53,0.9,0.52,0.68
120,0.24,1.69,0.96,0.57,0.75
121,0.21,1.53,0.91,0.6,0.68
122,0.13,1.52,0.87,0.46,0.57
123,0.14,1.46,0.77,0.49,0.59
124,0.2,1.55,0.93,0.55,0.72
125,0.22,1.54,0.95,0.49,0.65
126,0.09,1.46,0.86,0.41,0.59
127,0.12,1.46,0.83,0.38,0.51
128,0.14,1.45,0.84,0.5,0.7
129,0.22,1.57,0.9,0.46,0.69
130,0.19,1.55,0.86,0.43,0.65
131,0.12,1.43,0.79,0.36,0.51
132,0.19,1.54,0.89,0.29,0.48
133,0.22,1.53,0.85,0.4,0.68
134,0.1,1.43,0.77,0.34,0.62
135,0.12,1.39,0.76,0.32,0.48
136,0.12,1.35,0.75,0.4,0.46
137,0.22,1.48,0.88,0.4,0.66
138,0.17,1.5,0.72,0.34,0.59
139,0.13,1.36,0.71,0.32,0.48
140,0.09,1.41,0.64,0.32,0.53
141,0.13,1.41,0.79,0.4,0.68
142,0.21,1.39,0.85,0.43,0.54
143,0.1,1.29,0.75,0.36,0.54
144,0.13,1.35,0.73,0.3,0.46
145,0.13,1.41,0.77,0.39,0.64
146,0.19,1.45,0.77,0.35,0.62
147,0.15,1.36,0.83,0.3,0.51
148,0.1,1.33,0.74,0.28,0.48
149,0.15,1.37,0.74,0.3,0.58
150,0.21,1.43,0.84,0.36,0.63
151,0.14,1.44,0.84,0.37,0.56
152,0.11,1.34,0.73,0.27,0.46
153,0.11,1.33,0.73,0.27,0.45
154,0.2,1.4,0.77,0.32,0.62
155,0.14,1.46,0.8,0.28,0.57
156,0.12,1.33,0.72,0.26,0.48
157,0.05,1.59,0.87,0.39,0.49
158,0.19,2.17,0.99,0.47,0.73
159,0.17,2.06,0.88,0.49,0.63
160,0.13,1.04,0.64,0.42,0.5
161,0.1,0.77,0.47,0.3,0.38
162,0.13,1.47,0.7,0.62,0.59
163,0.21,2.32,1.07,0.67,0.68
164,0.2,2.05,1.16,0.97,0.72
165,0.11,1.82,1.14,0.86,0.64
166,0.17,1.92,1.1,0.97,0.73
167,0.23,1.85,1.14,0.88,0.86
168,0.17,1.61,1.0,0.77,0.75
169,0.11,1.59,0.97,0.65,0.66
170,0.18,1.7,0.9,0.7,0.68
171,0.19,1.66,0.98,0.75,0.79
172,0.16,1.66,0.89,0.64,0.71
173,0.11,1.5,0.89,0.54,0.58
174,0.11,1.46,0.93,0.48,0.53
175,0.2,1.64,0.98,0.63,0.74
176,0.18,1.61,0.9,0.67,0.71
177,0.13,1.52,0.83,0.53,0.58
178,0.09,1.31,0.8,0.49,0.54
179,0.19,1.51,0.9,0.67,0.68
180,0.18,1.55,0.83,0.55,0.73
181,0.13,1.53,0.75,0.53,0.64
182,0.08,1.35,0.83,0.5,0.53
183,0.11,1.29,0.89,0.49,0.66
184,0.18,1.5,0.88,0.55,0.73
185,0.11,1.4,0.84,0.58,0.63
186,0.09,1.37,0.76,0.42,0.5
187,0.11,1.37,0.83,0.49,0.64
188,0.18,1.46,0.92,0.55,0.77
189,0.14,1.5,0.87,0.47,0.63
190,0.09,1.33,0.79,0.46,0.54
191,0.09,1.34,0.78,0.44,0.47
192,0.19,1.48,0.84,0.54,0.73
193,0.1,1.3,0.84,0.46,0.67
194,0.12,1.36,0.71,0.43,0.57
195,0.02,1.21,0.76,0.42,0.51
196,0.15,1.42,0.83,0.51,0.7
197,0.16,1.43,0.86,0.55,0.72
198,0.11,1.22,0.8,0.47,0.6
199,0.09,1.34,0.82,0.41,0.53
200,0.13,1.58,0.95,0.53,0.63
201,0.18,2.24,1.01,0.68,0.73
202,0.1,1.78,0.9,0.78,0.79
203,0.06,1.5,0.76,0.61,0.57
204,0.13,1.0,0.61,0.6,0.53
205,0.17,0.72,0.48,0.54,0.63
206,0.12,0.58,0.46,0.4,0.48
207,0.09,0.5,0.39,0.32,0.35
208,0.07,0.78,0.51,0.47,0.43
209,0.16,2.03,0.76,0.62,0.56
