time,thumb,index,middle,ring,little
0,-0.05,0.01,0.01,0.01,-0.02
1,0.06,-0.01,0.0,0.01,0.08
2,-0.01,0.05,-0.01,-0.01,0.03
3,0.0,0.02,-0.03,-0.03,-0.02
4,-0.02,-0.0,-0.06,-0.04,-0.01
5,0.07,0.05,-0.04,-0.0,0.03
6,0.03,0.04,-0.02,0.0,0.06
7,0.02,0.01,-0.03,-0.02,0.01
8,-0.02,0.01,-0.04,-0.02,-0.03
9,-0.03,-0.0,0.01,0.03,-0.07
10,0.07,0.03,-0.01,0.0,0.04
11,0.02,0.01,0.03,-0.03,-0.0
12,-0.03,0.0,-0.02,-0.03,-0.06
13,0.04,-0.01,-0.06,-0.02,-0.01
14,0.04,0.04,-0.01,0.0,0.06
15,0.06,-0.04,-0.02,0.03,-0.04
16,-0.05,-0.01,-0.01,-0.04,-0.04
17,-0.02,-0.0,0.0,-0.01,-0.04
18,0.06,0.04,-0.03,0.0,0.06
19,-0.03,0.01,0.01,-0.05,0.03
20,-0.02,0.03,-0.01,-0.03,-0.04
21,-0.03,-0.01,-0.03,-0.09,-0.09
22,0.05,-0.03,0.02,0.0,-0.01
23,0.0,0.02,-0.01,-0.01,0.06
24,-0.02,0.01,-0.03,0.0,-0.01
25,-0.03,0.01,-0.02,-0.0,-0.03
26,0.03,0.04,-0.02,0.03,0.0
27,0.04,0.03,0.0,0.0,0.05
28,0.01,0.05,0.03,0.04,0.0
29,-0.04,-0.01,-0.03,-0.03,-0.05
30,0.0,-0.04,0.02,0.04,-0.07
31,0.04,0.02,0.01,0.0,0.05
32,0.02,0.04,0.03,-0.07,0.01
33,-0.02,0.03,-0.01,-0.01,-0.05
34,0.06,1.04,0.45,0.25,0.02
35,0.23,2.41,1.7,1.14,0.57
36,0.31,2.2,1.48,1.52,0.97
37,0.17,1.95,1.5,1.25,0.85
38,0.14,1.66,1.34,1.08,0.89
39,0.23,1.81,1.51,1.37,1.09
40,0.24,1.97,1.52,1.08,1.17
41,0.15,1.51,1.32,0.74,0.89
42,0.13,1.59,1.31,0.84,0.78
43,0.13,1.63,1.28,0.79,1.06
44,0.22,1.75,1.39,0.9,0.98
45,0.12,1.43,1.17,0.85,0.84
46,0.11,1.5,1.13,0.74,0.73
47,0.11,1.52,1.33,0.77,0.85
48,0.21,1.68,1.27,0.88,1.03
49,0.16,1.55,1.17,0.81,0.95
50,0.11,1.51,1.12,0.68,0.71
51,0.19,1.58,1.27,0.77,0.86
52,0.22,1.61,1.2,0.84,0.98
53,0.18,1.68,1.15,0.79,0.86
54,0.11,1.47,1.07,0.67,0.72
55,0.16,1.57,1.05,0.81,0.81
56,0.24,1.64,1.23,0.68,0.95
57,0.22,1.52,1.22,0.75,0.96
58,0.12,1.51,1.06,0.68,0.77
59,0.11,1.42,1.08,0.63,0.7
60,0.16,1.55,1.22,0.75,0.78
61,0.17,1.55,1.08,0.78,0.94
62,0.16,1.57,0.87,0.66,0.8
63,0.07,1.42,0.98,0.63,0.72
64,0.12,1.43,1.12,0.79,0.8
65,0.17,1.56,1.08,0.76,0.96
66,0.16,1.42,1.13,0.67,0.88
67,0.07,1.34,0.97,0.59,0.64
68,0.16,1.36,1.03,0.79,0.82
69,0.18,1.51,1.12,0.71,0.96
70,0.15,1.27,1.02,0.66,0.8
71,0.08,1.37,0.93,0.61,0.67
72,0.08,1.45,1.08,0.6,0.75
73,0.2,1.54,1.11,0.77,0.94
74,0.16,1.47,1.12,0.69,0.8
75,0.11,1.36,1.03,0.57,0.67
76,0.07,1.43,1.04,0.65,0.75
77,0.14,1.25,1.02,0.76,0.88
78,0.17,1.61,1.05,0.72,0.84
79,0.11,1.4,1.03,0.49,0.73
80,0.06,1.38,1.0,0.59,0.65
81,0.09,1.55,1.0,0.51,0.89
82,0.18,1.48,1.05,0.63,0.85
83,0.08,1.25,0.91,0.57,0.74
84,0.05,1.25,0.92,0.55,0.66
85,0.05,1.3,1.08,0.74,0.62
86,0.2,1.45,1.01,0.65,0.87
87,0.12,1.23,0.97,0.69,0.83
88,0.07,1.25,0.92,0.53,0.6
89,0.11,1.35,0.84,0.56,0.74
90,0.18,1.47,1.04,0.63,0.85
91,0.15,1.5,0.98,0.59,0.83
92,0.07,1.27,0.86,0.57,0.61
93,0.12,1.45,0.92,0.53,0.62
94,0.14,1.43,1.06,0.65,0.79
95,0.18,1.48,1.06,0.67,0.85
96,0.06,1.33,0.94,0.52,0.68
97,0.09,1.27,0.91,0.51,0.59
98,0.19,1.27,0.85,0.48,0.69
99,0.15,1.28,0.94,0.58,0.84
100,0.09,1.31,0.94,0.51,0.7
101,0.08,1.31,0.93,0.53,0.67
102,0.13,1.47,1.06,0.52,0.67
103,0.16,1.4,1.0,0.58,0.81
104,0.12,1.47,0.92,0.64,0.73
105,0.04,1.27,0.91,0.49,0.58
106,0.06,1.45,0.96,0.55,0.67
107,0.14,1.4,0.97,0.62,0.84
108,0.13,1.34,0.93,0.64,0.74
109,0.06,1.27,0.9,0.53,0.62
110,0.07,1.34,0.97,0.59,0.75
111,0.15,1.4,0.94,0.6,0.81
112,0.12,1.33,0.92,0.6,0.76
113,0.09,1.33,0.93,0.47,0.65
114,0.09,1.25,0.89,0.42,0.67
115,0.09,1.39,0.96,0.64,0.79
116,0.15,1.23,0.94,0.64,0.78
117,0.09,1.34,0.93,0.56,0.68
118,0.1,1.28,0.9,0.51,0.64
119,0.07,1.37,0.95,0.58,0.81
120,0.16,1.38,0.93,0.45,0.75
121,0.12,1.28,0.99,0.51,0.7
122,0.06,1.24,0.87,0.49,0.63
123,0.11,1.29,0.9,0.61,0.68
124,0.16,1.38,0.93,0.59,0.78
125,0.09,1.29,0.86,0.49,0.68
126,0.07,1.28,0.8,0.43,0.57
127,0.11,1.33,0.98,0.51,0.67
128,0.14,1.37,0.95,0.53,0.77
129,0.11,1.27,0.89,0.53,0.7
130,0.07,1.31,0.84,0.43,0.58
131,0.12,1.38,0.94,0.55,0.67
132,0.15,1.37,0.96,0.57,0.81
133,0.13,1.41,0.81,0.51,0.7
134,0.11,1.27,0.89,0.47,0.64
135,0.04,1.27,0.93,0.44,0.64
136,0.17,1.43,0.93,0.55,0.77
137,0.12,1.33,0.92,0.61,0.73
138,0.11,1.24,0.93,0.51,0.57
139,0.06,1.26,0.87,0.48,0.64
140,0.1,1.29,0.86,0.42,0.76
141,0.14,1.42,0.93,0.53,0.81
142,0.13,1.12,0.91,0.59,0.6
143,0.05,1.21,0.84,0.46,0.56
144,0.07,1.16,0.95,0.48,0.62
145,0.13,1.38,0.93,0.56,0.8
