time,thumb,index,middle,ring,little
0,0.15,0.02,0.03,0.06,0.15
1,0.05,0.01,0.03,0.03,0.11
2,-0.03,-0.0,0.0,-0.02,-0.03
3,-0.06,-0.01,-0.01,-0.02,-0.01
4,0.09,0.02,0.01,0.05,0.11
5,0.08,0.01,0.02,0.05,0.13
6,0.03,-0.0,0.0,0.03,-0.03
7,-0.04,-0.01,-0.02,-0.02,-0.04
8,0.02,-0.03,0.01,0.01,0.03
9,0.11,0.02,0.03,0.05,0.12
10,0.01,-0.0,0.0,0.03,0.05
11,-0.05,-0.0,-0.01,-0.02,-0.08
12,-0.01,-0.02,0.0,0.0,-0.01
13,0.14,0.02,0.03,0.06,0.12
14,0.01,0.01,0.01,0.06,0.08
15,-0.05,0.0,-0.01,-0.02,-0.05
16,-0.07,-0.0,-0.01,-0.03,-0.03
17,0.06,0.02,0.03,0.04,0.13
18,0.04,0.02,0.01,0.02,0.09
19,0.0,-0.01,0.01,-0.01,-0.0
20,-0.1,-0.02,-0.01,-0.03,-0.05
21,-0.0,0.02,0.02,0.01,0.01
22,0.1,0.03,0.03,0.05,0.13
23,0.03,-0.0,0.01,0.01,0.02
24,-0.08,-0.01,-0.0,-0.05,-0.08
25,-0.01,0.01,0.0,-0.01,0.02
26,0.13,0.01,0.03,0.02,0.1
27,0.05,-0.0,0.0,0.04,0.08
28,-0.06,-0.02,-0.0,-0.03,-0.06
29,-0.07,-0.02,0.01,-0.02,-0.06
30,0.04,0.03,0.27,0.17,0.13
31,0.08,0.04,0.71,0.44,0.15
32,0.04,0.04,1.43,0.75,0.34
33,0.11,0.02,1.63,1.77,0.97
34,0.28,0.06,1.55,1.77,1.24
35,0.41,0.06,1.64,1.86,1.44
36,0.28,0.05,1.6,1.64,1.12
37,0.15,0.01,1.35,1.14,0.76
38,0.23,-0.01,1.28,1.23,1.0
39,0.39,0.04,1.48,1.46,1.24
40,0.26,0.02,1.35,1.29,1.08
41,0.14,-0.02,1.28,0.97,0.73
42,0.15,-0.0,1.22,1.1,0.73
43,0.35,0.03,1.3,1.25,1.1
44,0.27,0.02,1.3,1.1,1.0
45,0.14,-0.02,1.27,0.89,0.73
46,0.12,-0.02,1.15,0.79,0.69
47,0.22,0.01,1.34,1.1,0.96
